date,title,body,video_id,video_url,playlist,minutes_match
2016-04-12,"City Council  WORK SESSION FOLLOWING RDA  Council Work Room  Tuesday, April 12, 2016  4:00 PM",Council,cwQVHpJuy4M,https://www.youtube.com/watch?v=cwQVHpJuy4M,videos,false
2016-03-22,"City Council  LIMITED FORMAL MEETING  Council Work Room  Tuesday, March 22, 2016  2:00 PM",Council,yVhPlxF3Ia4,https://www.youtube.com/watch?v=yVhPlxF3Ia4,videos,false
2016-03-22,"City Council  WORK SESSION  Council Work Room  Tuesday, March 22, 2016  2:05 PM",Council,_6uI7YV8CF4,https://www.youtube.com/watch?v=_6uI7YV8CF4,videos,false
2016-03-15,"City Council  FORMAL MEETING  Council Chambers  Tuesday, March 15, 2016  7:00 PM",Council,_nmoew7R9zs,https://www.youtube.com/watch?v=_nmoew7R9zs,videos,false
2016-03-01,"City Council  FORMAL MEETING  Council Chambers  Tuesday, March 1, 2016  7:00 PM",Council,RCJliOn4ikw,https://www.youtube.com/watch?v=RCJliOn4ikw,videos,false
2016-03-01,"City Council  WORK SESSION  Council Work Room  Tuesday, March 1, 2016  2:00 PM",Council,hizPiHyEVWE,https://www.youtube.com/watch?v=hizPiHyEVWE,videos,false
2016-02-16,"City Council  FORMAL MEETING  Council Chambers  Tuesday, February 16, 2016  7:00 PM",Council,jRNdtPrPMiI,https://www.youtube.com/watch?v=jRNdtPrPMiI,videos,false
2016-02-16,"City Council  WORK SESSION  Council Work Room  Tuesday, February 16, 2016  2:00 PM",Council,F_vZpXE1eDM,https://www.youtube.com/watch?v=F_vZpXE1eDM,videos,false
2016-02-09,Salt Lake City Council Work Session (following RDA) 2/9/16,Council,ysAGatQh8Kw,https://www.youtube.com/watch?v=ysAGatQh8Kw,videos,false
2016-02-09,"City Council  FORMAL MEETING  Council Work Room  Tuesday, February 9, 2016  7:00 PM",Council,fzVwnWsyQak,https://www.youtube.com/watch?v=fzVwnWsyQak,videos,false
2016-02-02,Salt Lake City Council Formal Meeting 2/2/16,Council,ggQ-8FO1PJM,https://www.youtube.com/watch?v=ggQ-8FO1PJM,videos,false
2016-02-02,Salt Lake City Work Council Session 2/2/16,Council,N-1TsJ-02Ng,https://www.youtube.com/watch?v=N-1TsJ-02Ng,videos,false
2016-01-12,Salt Lake City Council Work Session (following RDA) 1/12/16,Council,DBr5sXivqic,https://www.youtube.com/watch?v=DBr5sXivqic,videos,false
2016-01-12,Salt Lake City Council Formal Meeting 1/12/16,Council,-5oCkPXfWo4,https://www.youtube.com/watch?v=-5oCkPXfWo4,videos,false
2016-01-05,"City Council  FORMAL MEETING  Council Chambers  Tuesday, January 5, 2016  7:00 PM",Council,63KFIZeyH4Y,https://www.youtube.com/watch?v=63KFIZeyH4Y,videos,false
2016-01-05,Salt Lake City Council Work Session 1/5/16,Council,uagUrDcyecA,https://www.youtube.com/watch?v=uagUrDcyecA,videos,false
2011-12-12,Redevelopment Agency (RDA) Meeting 12/12/20117,Council,H7YpxPiuwCo,https://www.youtube.com/watch?v=H7YpxPiuwCo,streams,false
