date,year,title,slug,path,source,source_url,format
2020-12-02,2020,City Council Meeting,city-council,minutes/2020/2020-11-30/2020-12-02_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6083/637463012648200000,pdf-text
2021-01-06,2021,City Council Meeting,city-council,minutes/2021/2021-01-04/2021-01-06_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6108/637468342164370000,pdf-text
2021-01-06,2021,City Council Work Session,work-session,minutes/2021/2021-01-04/2021-01-06_work-session.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6110/637468362023330000,pdf-text
2021-01-20,2021,City Council Meeting,city-council,minutes/2021/2021-01-18/2021-01-20_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6138/637480324885870000,pdf-text
2021-02-03,2021,City Council Meeting,city-council,minutes/2021/2021-02-01/2021-02-03_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6168/637492381067870000,pdf-text
2021-02-17,2021,City Council Meeting,city-council,minutes/2021/2021-02-15/2021-02-17_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6200/637504455020530000,pdf-text
2021-03-03,2021,City Council Meeting,city-council,minutes/2021/2021-03-01/2021-03-03_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6270/637520037839700000,pdf-text
2021-03-17,2021,City Council Meeting,city-council,minutes/2021/2021-03-15/2021-03-17_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6310/637534917697970000,pdf-text
2021-04-07,2021,City Council Meeting,city-council,minutes/2021/2021-04-05/2021-04-07_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6372/637547714279200000,pdf-text
2021-04-21,2021,City Council Meeting,city-council,minutes/2021/2021-04-19/2021-04-21_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6530/637572058280130000,pdf-text
2021-05-05,2021,City Council Meeting,city-council,minutes/2021/2021-05-03/2021-05-05_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6578/637583199424600000,pdf-text
2021-05-19,2021,City Council Meeting,city-council,minutes/2021/2021-05-17/2021-05-19_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6678/637614437545430000,pdf-text
2021-06-02,2021,City Council Meeting,city-council,minutes/2021/2021-05-31/2021-06-02_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6632/637596207513430000,pdf-text
2021-06-02,2021,Redevelopment Agency Board Meeting,rda-board-meeting,minutes/2021/2021-05-31/2021-06-02_rda-board-meeting.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7121/637774078664970000,ocr
2021-06-16,2021,City Council Meeting,city-council,minutes/2021/2021-06-14/2021-06-16_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6682/637614456686630000,pdf-text
2021-07-07,2021,City Council Meeting,city-council,minutes/2021/2021-07-05/2021-07-07_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6726/637638446051730000,pdf-text
2021-08-04,2021,City Council Meeting,city-council,minutes/2021/2021-08-02/2021-08-04_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6758/637650534834470000,pdf-text
2021-08-18,2021,City Council Meeting,city-council,minutes/2021/2021-08-16/2021-08-18_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6798/637661742241030000,pdf-text
2021-09-01,2021,City Council Meeting,city-council,minutes/2021/2021-08-30/2021-09-01_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6841/637673871128130000,pdf-text
2021-09-15,2021,City Council Meeting,city-council,minutes/2021/2021-09-13/2021-09-15_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6888/637692210343330000,pdf-text
2021-10-06,2021,City Council Meeting,city-council,minutes/2021/2021-10-04/2021-10-06_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6906/637704070051000000,pdf-text
2021-10-20,2021,City Council Meeting,city-council,minutes/2021/2021-10-18/2021-10-20_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6941/637716210965270000,pdf-text
2021-11-03,2021,City Council Meeting,city-council,minutes/2021/2021-11-01/2021-11-03_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/6969/637728426740400000,pdf-text
2021-11-17,2021,City Council Meeting,city-council,minutes/2021/2021-11-15/2021-11-17_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7035/637751811769400000,pdf-text
2021-12-01,2021,City Council Meeting,city-council,minutes/2021/2021-11-29/2021-12-01_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7093/637770789528500000,pdf-text
2021-12-15,2021,City Council Meeting,city-council,minutes/2021/2021-12-13/2021-12-15_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7095/637770806772070000,pdf-text
2022-01-05,2022,City Council Meeting,city-council,minutes/2022/2022-01-03/2022-01-05_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7139/637782699830300000,pdf-text
2022-01-05,2022,Redevelopment Agency Board Meeting,redevelopment-agency-board,minutes/2022/2022-01-03/2022-01-05_redevelopment-agency-board.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7397/637876809688070000,ocr
2022-01-19,2022,City Council Meeting,city-council,minutes/2022/2022-01-17/2022-01-19_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7177/637794889914330000,pdf-text
2022-02-02,2022,City Council Meeting,city-council,minutes/2022/2022-01-31/2022-02-02_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7199/637806851280630000,pdf-text
2022-02-16,2022,City Council Meeting,city-council,minutes/2022/2022-02-14/2022-02-16_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7235/637819093763330000,pdf-text
2022-03-02,2022,City Council Meeting,city-council,minutes/2022/2022-02-28/2022-03-02_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7273/637831212594430000,pdf-text
2022-03-16,2022,City Council Meeting,city-council,minutes/2022/2022-03-14/2022-03-16_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7323/637853520066200000,pdf-text
2022-04-06,2022,City Council Meeting,city-council,minutes/2022/2022-04-04/2022-04-06_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7361/637867480942800000,pdf-text
2022-04-27,2022,City Council Meeting,city-council,minutes/2022/2022-04-25/2022-04-27_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7481/637889148390900000,pdf-text
2022-05-04,2022,City Council Meeting,city-council,minutes/2022/2022-05-02/2022-05-04_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7477/637889134797030000,pdf-text
2022-05-04,2022,Redevelopment Agency Board Meeting,redevelopment-agency-board,minutes/2022/2022-05-02/2022-05-04_redevelopment-agency-board.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7479/637889138491070000,pdf-text
2022-05-18,2022,City Council Meeting,city-council,minutes/2022/2022-05-16/2022-05-18_city-council.md,civicplus,https://www.taylorsvilleut.gov/home/showpublisheddocument/7503/637897629608570000,pdf-text
