candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Matt McKell,Council,At-Large,2023,2023-11-13,Final,2023-08-23,Veracity Enterprises,Veracity Enterprises,Video Production & Photos,2500.00,False,False,raw/202501_Matt-McKell-Campaign-Financial-Disclosure-11-13-2023.pdf,66d2ff5b,v24,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-11-13,Final,2023-06-15,Matt McKell,Matt McKell,Website/Domains,30.34,False,False,raw/202501_Matt-McKell-Campaign-Financial-Disclosure-11-13-2023.pdf,66d2ff5b,v25,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-11-13,Final,2023-08-23,Veracity Enterprises,Veracity Enterprises,Website/Domains,600.00,False,False,raw/202501_Matt-McKell-Campaign-Financial-Disclosure-11-13-2023.pdf,66d2ff5b,v26,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-12-06,Sinclair,Sinclair,Automobile Expense,74.89,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v1,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-07-27,,,Bank Service Charges,35.15,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v2,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-06-15,Matt McKell,Matt McKell,City Fees,75.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v3,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-10-23,Target,Target,Debate Supplies,14.37,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v4,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-10-26,Matt McKell,Matt McKell,Debate Supplies,94.10,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v5,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-08-23,Veracity Enterprises,Veracity Enterprises,Mailers,5823.15,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v6,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-11-02,Hallie McKell,Hallie McKell,Mailers,125.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v7,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-11-02,James McKell,James McKell,Mailers,375.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v8,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-11-16,Robert Ennis,Robert Ennis,Mailers,187.50,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v9,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-11-21,Tactical Campaigns,Tactical Campaigns,Mailers,26359.50,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v10,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-11-27,Tactical Campaigns,Tactical Campaigns,Mailers,9283.60,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v11,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-06-23,Veracity Enterprises,Veracity Enterprises,Management Services,1000.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v12,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-07-20,Veracity Enterprises,Veracity Enterprises,Management Services,1000.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v13,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-08-23,Veracity Enterprises,Veracity Enterprises,Management Services,1000.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v14,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-09-21,Veracity Enterprises,Veracity Enterprises,Management Services,1000.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v15,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-11-18,Mi Ranchito,Mi Ranchito,Meals and Entertainment,29.51,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v16,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-07-11,Harbor Freight Tools,Harbor Freight Tools,Office Supplies,70.33,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v17,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-08-21,Harbor Freight Tools,Harbor Freight Tools,Office Supplies,11.77,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v18,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-06-15,Matt McKell,Matt McKell,Parade,316.50,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v19,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-10-30,Veracity Enterprises,Veracity Enterprises,Postage and Delivery,990.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v20,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-11-02,RNDM Inc,Rndm Inc,Printing and Reproduction,300.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v21,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-06-15,Matt McKell,Matt McKell,Shirts & Signs,616.69,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v22,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-07-27,Speak by Design,Speak by Design,Shirts & Signs,6384.06,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v23,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-10-19,Home Depot,Home Depot,Shirts & Signs,117.76,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v24,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-10-19,Harbor Freight Tools,Harbor Freight Tools,Shirts & Signs,11.31,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v25,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-06-15,Matt McKell,Matt McKell,State Licenses/Fees,22.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v26,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-08-23,Veracity Enterprises,Veracity Enterprises,Texting Videos,300.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v27,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-08-23,Veracity Enterprises,Veracity Enterprises,Video Production & Photos,2500.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v28,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-06-15,Matt McKell,Matt McKell,Website/Domains,30.34,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v29,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-08-23,Veracity Enterprises,Veracity Enterprises,Website/Domains,600.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v30,low,utah_standard_form/vision,1
Matt McKell,Council,At-Large,2023,2023-12-21,Post,2023-12-13,Matt McKell,Matt McKell,Payback Campaign Loan,3750.00,False,False,raw/202501_Final-Financial-Disclosure-for-Matt-McKell.pdf,c343cb6a,v31,low,utah_standard_form/vision,1
Mike Carpenter,Council,At-Large,2023,2023-08-29,Primary,2023-06-07,Candidacy Application,Candidacy Application,Filing,75.00,False,True,raw/202501_8.29.23-Mike-Carpenter.pdf,418c2775,30,high,utah_standard_form/text,0
Mike Carpenter,Council,At-Large,2023,2023-08-29,Primary,2023-07-11,Post Driver,Post Driver,Signs,45.46,False,True,raw/202501_8.29.23-Mike-Carpenter.pdf,418c2775,31,high,utah_standard_form/text,0
Mike Carpenter,Council,At-Large,2023,2023-08-29,Primary,2023-07-26,Card Stock,Card Stock,Flyers,10.71,False,True,raw/202501_8.29.23-Mike-Carpenter.pdf,418c2775,32,high,utah_standard_form/text,0
Mike Carpenter,Council,At-Large,2023,2023-08-29,Primary,2023-08-08,Super Cheap Signs,Super Cheap Signs,Advertisement,628.79,False,True,raw/202501_8.29.23-Mike-Carpenter.pdf,418c2775,33,high,utah_standard_form/text,0
Mike Carpenter,Council,At-Large,2023,2023-08-29,Primary,2023-08-18,Card Stock,Card Stock,Flyers,10.71,False,True,raw/202501_8.29.23-Mike-Carpenter.pdf,418c2775,34,high,utah_standard_form/text,0
Mike Carpenter,Council,At-Large,2023,2023-08-29,Primary,,Zip Ties,Zip Ties,Signs,25.00,False,True,raw/202501_8.29.23-Mike-Carpenter.pdf,418c2775,35,high,utah_standard_form/text,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-06-01,City of Orem,City of Orem,Filing Fee,75.00,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v1,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-06-01,City of Orem,City of Orem,Parade Entry Fee,100.00,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v2,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-06-09,Lowes,Lowes,Zip Ties for Signs,28.67,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v3,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-06-13,Veracity Enterprises,Veracity Enterprises,Political Advisor,1000.00,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v4,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-06-15,Utah County Clerk,Utah County Clerk,Voter Data,81.78,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v5,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-06-15,Utah County Clerk,Utah County Clerk,Processing Fee,3.95,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v6,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-06-20,Amazon,Amazon,Candy & Balloons for Parade,294.90,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v7,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-06-20,Speak by Design,Speak by Design,Signs,4170.28,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v8,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-06-27,IC Group,IC Group,Signs,307.82,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v9,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-07-10,Lowes,Lowes,T Bars for Signs,203.73,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v10,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-07-13,VCONNECTA,Vconnecta,Walking Maps,199.00,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v11,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-07-17,Lowes,Lowes,T Bars for Signs,28.91,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v12,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-07-17,Edible Arrangements,Edible Arrangements,Parade Volunteer Thank You gift,53.36,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v13,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-07-18,Lowes,Lowes,T Bars for Signs,150.15,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v14,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-07-18,Amazon,Amazon,H Stakes for Signs,36.00,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v15,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-07-18,Salt Lake City Mailing,Salt Lake City Mailing,Door Hanger Printing,1294.93,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v16,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-07-20,Veracity Enterprises,Veracity Enterprises,Political Advisor,1000.00,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v17,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-08-04,Salt Lake City Mailing,Salt Lake City Mailing,Mailer - Postage & Printing,3288.30,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v18,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-08-10,VCONNECTA,Vconnecta,Walking Maps,355.25,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v19,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-08-15,Salt Lake City Mailing,Salt Lake City Mailing,Mailer - Postage & Printing,3180.83,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v20,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-08-15,Veracity Enterprises,Veracity Enterprises,Political Advisor,1000.00,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v21,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-08-25,Utah County Clerk,Utah County Clerk,Voter List Update,35.00,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v22,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-08-29,Primary,2023-08-25,Utah County Clerk,Utah County Clerk,Processing Fee,3.95,False,True,raw/202501_8.29.23-Spencer-Rands.pdf,939ce99c,v23,medium,utah_standard_form/vision,0
Spencer Rands,Council,At-Large,2023,2023-10-24,General,2023-09-05,| Lowes T Bars for Signs,| Lowes T Bars for Signs,,37.54,False,True,raw/202501_10.24.2023_Financial-Disclosure_Rands.pdf,c540d974,156,medium,utah_standard_form/ocr,0
Spencer Rands,Council,At-Large,2023,2023-10-24,General,2023-09-05,| Frank Anderson Voter Data,| Frank Anderson Voter Data,,100.00,False,True,raw/202501_10.24.2023_Financial-Disclosure_Rands.pdf,c540d974,157,medium,utah_standard_form/ocr,0
Spencer Rands,Council,At-Large,2023,2023-10-24,General,2023-09-06,| Lowes T Bars for Signs,| Lowes T Bars for Signs,,21.43,False,True,raw/202501_10.24.2023_Financial-Disclosure_Rands.pdf,c540d974,158,medium,utah_standard_form/ocr,0
Spencer Rands,Council,At-Large,2023,2023-10-24,General,2023-09-13,| Veracity Enterprises Political Advisor,| Veracity Enterprises Political Advisor,,1000.00,False,True,raw/202501_10.24.2023_Financial-Disclosure_Rands.pdf,c540d974,159,medium,utah_standard_form/ocr,0
Spencer Rands,Council,At-Large,2023,2023-10-24,General,2023-09-13,| VCONNECTA Walking Maps,| Vconnecta Walking Maps,,299.00,False,True,raw/202501_10.24.2023_Financial-Disclosure_Rands.pdf,c540d974,160,medium,utah_standard_form/ocr,0
Spencer Rands,Council,At-Large,2023,2023-10-24,General,2023-10-02,| Alex Whyte Assist with signs,| Alex Whyte Assist with signs,,60.00,False,True,raw/202501_10.24.2023_Financial-Disclosure_Rands.pdf,c540d974,161,medium,utah_standard_form/ocr,0
Spencer Rands,Council,At-Large,2023,2023-10-24,General,2023-10-13,| VCONNECTA Walking Maps,| Vconnecta Walking Maps,,299.00,False,True,raw/202501_10.24.2023_Financial-Disclosure_Rands.pdf,c540d974,162,medium,utah_standard_form/ocr,0
Spencer Rands,Council,At-Large,2023,2023-11-14,Final,2023-10-31,| Salt Lake Mailing Mailer,| Salt Lake Mailing Mailer,,2053.74,False,True,raw/202501_11.14.2023_Financial-Disclosure_Rands.pdf,c4d38f36,159,medium,utah_standard_form/ocr,0
Spencer Rands,Council,At-Large,2023,2023-11-14,Final,2023-11-13,| VCONNECTA Walking Maps,| Vconnecta Walking Maps,,33.87,False,True,raw/202501_11.14.2023_Financial-Disclosure_Rands.pdf,c4d38f36,160,medium,utah_standard_form/ocr,0
Spencer Rands,Council,At-Large,2023,2023-12-21,Post,2023-11-22,| Alex Whyte assist in taking down signs,| Alex Whyte assist in taking down signs,,60.00,False,True,raw/202501_Spencrer-Rands-12.21.2023_Financial-Disclosure_Rands-1.pdf,75de03b8,167,medium,utah_standard_form/ocr,0
Spencer Rands,Council,At-Large,2023,2023-12-21,Post,2023-12-11,"| Amazon ""Thank-you"" gift supplies","| Amazon ""Thank-you"" gift supplies",,47.80,False,True,raw/202501_Spencrer-Rands-12.21.2023_Financial-Disclosure_Rands-1.pdf,75de03b8,168,medium,utah_standard_form/ocr,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-29,PoliEngine,PoliEngine,Website,35.00,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,106,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-30,Joey Tilley,Joey Tilley,T-shirts,340.00,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,107,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-30,Sun Print Solutions,Sun Print Solutions,Signs,1884.92,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,108,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-30,Amazon,Amazon,Parade Candy,137.07,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,109,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-30,Amazon,Amazon,Parade Candy,186.50,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,110,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-31,Costco,Costco,Parade Candy,246.01,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,111,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-02,City of Orem,City of Orem,Filing fee,75.00,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,112,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-03,UCRP,Ucrp,Endorsement fee,50.00,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,113,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-30,PoliEngine,PoliEngine,Website,35.00,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,114,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-03,Notatek,Notatek,signs,949.32,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,115,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-07,Zurchers,Zurchers,Parade,19.56,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,116,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-07,Zurchers,Zurchers,Parade,21.92,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,117,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-08,Arena,Arena,Digital Ads,2000.00,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,118,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-22,Costco,Costco,Candy for Greet and meet,63.73,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,119,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-22,Notatek,Notatek,Signs,277.96,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,120,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-30,PoliEngine,PoliEngine,Website,35.00,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,121,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-26,Amazon,Amazon,Rubber bands,10.58,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,122,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-24,A *Angela Moulton,A *Angela Moulton,,10.00,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,123,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-04-14,Name-Cheap.com,Name-Cheap.com,Website domain name,34.88,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,124,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-04,Amazon,Amazon,Rubber bands,21.45,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,125,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-23,Vottiv Campaigns,Vottiv Campaigns,Text messages,675.00,False,True,raw/202508_Angela-Moulton-Primary.xlsx-Sheet1.pdf,7173a85b,126,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-30,PoliEngine,PoliEngine,,35.00,False,True,raw/202510_Moulton-28-day.pdf,417dc158,41,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-05,Notatek,Notatek,,804.26,False,True,raw/202510_Moulton-28-day.pdf,417dc158,43,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-12,Sun Print Solutions,Sun Print Solutions,,647.29,False,True,raw/202510_Moulton-28-day.pdf,417dc158,44,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-30,Arena,Arena,,2500.00,False,True,raw/202510_Moulton-28-day.pdf,417dc158,45,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-30,PoliEngine,PoliEngine,,35.00,False,True,raw/202510_Moulton-28-day.pdf,417dc158,46,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-10-07,28 days before Election,2025-10-02,Sun Print Solutions,Sun Print Solutions,,4712.02,False,True,raw/202510_Moulton-28-day.pdf,417dc158,47,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-15,Sun Print Solutions,Sun Print Solutions,,4587.63,False,True,raw/202510_Moulton-7-days-1.pdf,8e67d36c,25,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-08,Costco,Costco,,32.40,False,True,raw/202510_Moulton-7-days-1.pdf,8e67d36c,26,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-11-25,Final Report,2025-11-03,Aerwyn Whitlock,Aerwyn Whitlock,,50.00,False,True,raw/202512_Moulton-Final.pdf,0aececa7,26,high,utah_standard_form/text,0
Angela Moulton,Council,At-Large,2025,2025-11-25,Final Report,2025-11-06,Anna Greene,Anna Greene,,185.00,False,True,raw/202512_Moulton-Final.pdf,0aececa7,27,high,utah_standard_form/text,0
Archie Williams,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-04,} City of Orem Declaration filing fee,} City of Orem Declaration filing fee,,75.00,False,True,raw/202508_Archie-Williams-Primary-Declaration.pdf,16b28bf7,21,medium,utah_standard_form/ocr,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-15,Orem City,Orem City,OremFest Parade Fee (,100.00,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,47,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-20,Shopify,Shopify,Website Host (,41.91,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,48,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-02,Orem City,Orem City,Filing Fee (,75.00,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,49,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-03,UCRP,Ucrp,Filing Fee - endorsement (,50.00,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,50,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-03,Winco,Winco,Parade Candy (,300.78,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,51,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-03,Venmo,Venmo,Venmo Fee (,9.60,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,52,high,utah_standard_form/text,0
Crystal Muhlestein,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-12,The Home Depot,The Home Depot,Zipties (,87.75,False,True,raw/202508_Crystal-Muhlestein-Primary.xlsx-Sheet1-1.pdf,ae3e313f,53,high,utah_standard_form/text,0
