application_id,app_key,body_id,name,rep_title
357,PlanningCommission|s|planning_commission/minutes/2025/2025-03-24/2025-03-27_planning-commission-meeting.md|3,2,,Commissioner Guth made a motion to conditionally approve a Conditional Use Permit for PC 25-005 Naylor Construction with the conditions of approval and findings for approval as listed below. Commissioner McNamara seconded the motion. The motion was approved
358,PlanningCommission|s|planning_commission/minutes/2025/2025-03-24/2025-03-27_planning-commission-meeting.md|4,2,,Commissioner Heare made a motion to conditionally approve a Design Review Permit for PC 25-020 Schreiber Foods Yogurt Expansion with the amended conditions of approval as discussed above and findings for approval as listed below. Commissioner McNamara seconded the motion. The motion was approved unanimously.
359,PlanningCommission|s|planning_commission/minutes/2025/2025-03-24/2025-03-27_planning-commission-meeting.md|6,2,,Commissioner Guth made a motion to conditionally approve a Design Review Permit for PC 25-024 Wishing Well Townhomes with the amended conditions of approval as discussed above and findings for approval as listed below. Commissioner Heare seconded the motion. The motion
360,PlanningCommission|pc 25 027 cache valley transit district rezone,2,PC 25-027 Cache Valley Transit District Rezone,Commissioner Heare made a motion to forward a recommendation of approval to the Municipal Council on a Zone Change for PC 25-027 Cache Valley Transit District Rezone with the
361,PlanningCommission|s|planning_commission/minutes/2025/2025-04-21/2025-04-24_planning-commission-meeting.md|3,2,,"Commissioner Doutre made a motion to conditionally approve a Subdivision Permit for PC 25-028 with the conditions of approval, adding a condition that building lots must follow the standards in LCD 17.24, and findings for approval as listed below. Commissioner Heare seconded the motion. The motion was approved unanimously."
362,PlanningCommission|s|planning_commission/minutes/2025/2025-05-19/2025-05-22_planning-commission-meeting.md|1,2,,Commissioner Heare made a motion to conditionally approve a Design Review and Conditional Use Permit for PC 25-030 with the amended conditions of approval and findings for approval as listed below. Commissioner Duncan seconded the motion. The motion was approved
363,PlanningCommission|s|planning_commission/minutes/2025/2025-06-09/2025-06-12_planning-commission-meeting.md|1,2,,Commissioner Doutre made a motion to conditionally approve a Design Review and Conditional Use Permit for PC 25-031 with the conditions of approval and findings for approval as listed below. Commissioner Heare seconded the motion. The motion was approved unanimously.
364,PlanningCommission|s|planning_commission/minutes/2025/2025-06-09/2025-06-12_planning-commission-meeting.md|2,2,,Commissioner Doutre made a motion to conditionally approve a Design Review Permit for PC 25-032 with the conditions of approval and findings for approval as listed below. Commissioner Duncan seconded the motion. The motion was approved unanimously.
365,PlanningCommission|s|planning_commission/minutes/2025/2025-07-07/2025-07-10_planning-commission-meeting.md|2,2,,Commissioner Doutre made a motion to forward a recommendation of approval to the Municipal Council for a code amendment on PC 25-037 with the changes discussed and the findings for approval as listed below. Commissioner Heare seconded the motion. The motion was approved
366,PlanningCommission|s|planning_commission/minutes/2025/2025-08-11/2025-08-14_planning-commission-meeting.md|2,2,,Commissioner Heare made a motion to forward a recommendation of denial to the Municipal Council on a Zone Change for PC 25-040 with the findings for denial listed below. Commissioner Lewis seconded the motion. The motion was approved unanimously.
367,PlanningCommission|s|planning_commission/minutes/2025/2025-08-11/2025-08-14_planning-commission-meeting.md|3,2,,Commissioner Heare made a motion to forward a recommendation of approval to the Municipal Council for a code amendment on PC 25-041 with the amended conditions of approval as discussed and the findings for approval as listed below. Commissioner McNamara seconded the motion. The motion was approved unanimously.
368,PlanningCommission|s|planning_commission/minutes/2025/2025-08-11/2025-08-14_planning-commission-meeting.md|4,2,,Commissioner Heare made a motion to conditionally approve a Design Review permit for PC 25-042 as designed with the conditions of approval and findings for approval as listed below. Commissioner McNamara seconded the motion. The motion was approved unanimously.
369,PlanningCommission|s|planning_commission/minutes/2025/2025-09-08/2025-09-11_planning-commission-meeting.md|1,2,,Commissioner Duncan made a motion to forward a recommendation of approval to the Municipal Council of a full expansion of the Historic District (recommendation 3) for PC 25-049. There was no second made so the motion failed.
370,PlanningCommission|s|planning_commission/minutes/2025/2025-09-08/2025-09-11_planning-commission-meeting.md|2,2,,"Commissioner Doutre made a motion to forward a recommendation of approval to the Municipal Council on the proposed Land Development Code Amendments specified within PC _25- 046 for Short Term Rentals, Beekeeping, Subdivisions, and Permit Extensions, while recommending the proposed minor subdivision lot numbers LDC 17.40 & 17.62 be reduced from 10 to 6, and denying all proposed changes to 17.10.060 (TC-1 Standards) with the findings for approval as listed below. Commissioner Lucero seconded the motion. The motion was approved unanimously."
371,PlanningCommission|s|planning_commission/minutes/2025/2025-09-22/2025-09-25_planning-commission-meeting.md|1,2,,Commissioner Duncan made a motion to conditionally approve a Conditional Use Permit for PC 25-051 to operate a microschool with the conditions of approval and findings for approval as listed below. Commissioner McNamara seconded the motion. The motion was approved
372,PlanningCommission|s|planning_commission/minutes/2025/2025-10-20/2025-10-23_planning-commission-meeting.md|1,2,,"Commissioner Heare made a motion to conditionally approve a Design Review Permit for PC 25-053, with amended conditions of approval, requiring 20% fenestration on the north, west, and south facades, and allowing a zero-foot driveway setback on the south property line with the addition of curb and gutter and “No Parking” signage. The motion includes findings for approval as listed below. Commissioner Duncan seconded the motion. The motion was approved unanimously."
373,PlanningCommission|s|planning_commission/minutes/2025/2025-10-20/2025-10-23_planning-commission-meeting.md|2,2,,"Commissioner Heare made a motion to forward a recommendation of approval to the Municipal Council for PC_25-054 regarding an amendment to Land Development Code Chapter 17.30.180, incorporating the amendments as discussed and summarized above, along with the"
374,PlanningCommission|s|planning_commission/minutes/2025/2025-11-10/2025-11-13_planning-commission-meeting.md|1,2,,Commissioner Heare made a motion to forward a recommendation of denial to the Municipal Council for the zone change requested on PC 25-055 with the findings for approval as listed below. Commissioner Duncan seconded the motion. The motion was approved unanimously.
375,PlanningCommission|s|planning_commission/minutes/2025/2025-11-10/2025-11-13_planning-commission-meeting.md|2,2,,Commissioner Lucero made a motion to approve a design review permit for PC 25-066 with the amended conditions of approval and findings for approval as listed below. Commissioner Heare seconded the motion. The motion was approved unanimously.
376,PlanningCommission|s|planning_commission/minutes/2025/2025-11-10/2025-11-13_planning-commission-meeting.md|3,2,,Commissioner Doutre made a motion to approve a design review permit for PC 25-057 with the amended conditions of approval and findings for approval as listed below. Commissioner Duncan seconded the motion. The motion was approved unanimously.
377,PlanningCommission|s|planning_commission/minutes/2025/2025-11-10/2025-11-13_planning-commission-meeting.md|4,2,,Commissioner Heare made a motion to forward a recommendation of approval to the Municipal Council on a code amendment for PC 25-058 with the findings for approval as listed below. Commissioner Duncan seconded the motion. The motion was approved 6-0.
378,PlanningCommission|s|planning_commission/minutes/2025/2025-12-08/2025-12-11_planning-commission-meeting.md|1,2,,Commissioner Lucero made a motion to approve the design review permit and forward a_ recommendation of approval to the Municipal Council on the code amendment for PC 25-060 with the findings for approval and conditions of approval (removing condition number 4) as listed below. Commissioner Doutre seconded the motion. The motion was approved unanimously.
379,PlanningCommission|s|planning_commission/minutes/2025/2025-12-08/2025-12-11_planning-commission-meeting.md|2,2,,Commissioner Doutre made a motion to forward a recommendation of approval to the Municipal Council on a Zone Change for PC 25-059 with the findings for approval as listed below. Commissioner Duncan seconded the motion. The motion was approved unanimously.
380,PlanningCommission|s|planning_commission/minutes/2025/2025-12-08/2025-12-11_planning-commission-meeting.md|3,2,,Commissioner Doutre made a motion to approve a conditional use permit for PC 25-061 with the conditions of approval and findings for approval as listed below. Commissioner Lucero
381,PlanningCommission|s|planning_commission/minutes/2025/2025-12-08/2025-12-11_planning-commission-meeting.md|4,2,,Commissioner Lucero made a motion to forward a recommendation of approval to the Municipal Council on a zone change for PC 25-062 with the findings for approval as listed below. Commissioner McNamara seconded the motion. The motion was approved unanimously.
382,PlanningCommission|s|planning_commission/minutes/2026/2026-01-05/2026-01-08_planning-commission-meeting.md|1,2,,Commissioner Doutre made a motion to conditionally approve a design review & subdivision permit for PC_ 26-001 with the amended conditions of approval as discussed and the
383,PlanningCommission|s|planning_commission/minutes/2026/2026-01-05/2026-01-08_planning-commission-meeting.md|2,2,,Commissioner Duncan made a motion to conditionally approve a Design Review Permit for PC 26-002 with the amended conditions of approval and findings for approval as listed below. Commissioner McNamara seconded the motion. The motion was approved unanimously.
384,PlanningCommission|s|planning_commission/minutes/2026/2026-01-19/2026-01-22_planning-commission-meeting.md|1,2,,Commissioner Doutre made a motion to forward a recommendation of approval on a zone change for PC 26-003 with the findings for approval as listed below. Commissioner Lucero seconded the motion. The motion was approved unanimously.
385,PlanningCommission|s|planning_commission/minutes/2026/2026-02-09/2026-02-12_planning-commission-meeting.md|1,2,,Commissioner Heare made a motion to conditionally approve a Design Review Permit for PC_26-005 subject to the amended conditions and findings for approval as listed below. Commissioner McNamara seconded the motion. The motion was approved unanimously.
386,PlanningCommission|s|planning_commission/minutes/2026/2026-02-09/2026-02-12_planning-commission-meeting.md|2,2,,"Commissioner Heare made a motion to forward a recommendation of approval to the Municipal Council on the zone change request for PC 26-006, with the findings for approval as listed below. Commissioner Lucero seconded the motion. The motion was approved unanimously."
387,PlanningCommission|s|planning_commission/minutes/2026/2026-02-09/2026-02-12_planning-commission-meeting.md|3,2,,Commissioner Lucero made a motion to forward a recommendation of denial to the Municipal Council on a zone change for PC 26-007 with the findings for denial as listed below. Commissioner Duncan seconded the motion. The motion was approved unanimously.
388,PlanningCommission|s|planning_commission/minutes/2026/2026-02-09/2026-02-12_planning-commission-meeting.md|5,2,,conditionally approve a Design Review Permit for PC_26-005 subject to the amended conditions and findings for approval as listed below
389,PlanningCommission|s|planning_commission/minutes/2026/2026-02-23/2026-02-26_planning-commission-meeting.md|1,2,,"Commissioner Heare made a motion to conditionally approve a Design Review Permit for PC 26-008, subject to the amended conditions of approval and findings for approval as listed below. Commissioner Maughan seconded the motion. The motion was approved unanimously."
390,PlanningCommission|s|planning_commission/minutes/2026/2026-02-23/2026-02-26_planning-commission-meeting.md|2,2,,"Commissioner Duncan made a motion to conditionally approval a Design Review Permit for PC 26-009, subject to the amended conditions of approval and findings for approval as listed below. Commissioner Maughan seconded the motion. The motion was approved unanimously."
391,PlanningCommission|s|planning_commission/minutes/2026/2026-02-23/2026-02-26_planning-commission-meeting.md|3,2,,"Commissioner Heare made a motion to conditionally approve a Design Review & Conditional Use Permit for PC 26-010 with the amended conditions of approval, striking condition number 3 and amending Water and Engineering conditions per exhibit A, and the findings for approval as listed below. Commissioner Maughan seconded the motion. The motion was approved"
392,PlanningCommission|s|planning_commission/minutes/2026/2026-02-23/2026-02-26_planning-commission-meeting.md|4,2,,Commissioner Maughan made a motion to conditionally approve a Design Review & Conditional Use Permit for PC 26-011 with the amended conditions of approval and findings for approval as listed below. Commissioner Duncan seconded the motion. The motion was approved
393,PlanningCommission|s|planning_commission/minutes/2026/2026-03-09/2026-03-12_planning-commission-meeting.md|1,2,,Commissioner Doutre made a motion to conditionally approve a Design Review Permit for PC 26-012 subject to the amended conditions of approval and findings for approval as listed below. Commissioner McNamara seconded the motion. The motion was approved unanimously.
394,PlanningCommission|s|planning_commission/minutes/2026/2026-03-23/2026-03-26_planning-commission-meeting.md|1,2,,Commissioner Lucero made a motion to conditionally approve a Design Review and Subdivision Permit for PC 26-004 subject to the amended conditions of approval and findings for approval as listed below. Commissioner Duncan seconded the motion. The motion was approved
395,PlanningCommission|s|planning_commission/minutes/2026/2026-03-23/2026-03-26_planning-commission-meeting.md|2,2,,Commissioner Lucero made a motion to forward a recommendation of approval to the Municipal Council for the 2045 General Plan (PC 26-013) with the recommended suggestions stated above. Commissioner McNamara seconded the motion. The motion was approved unanimously.
396,PlanningCommission|s|planning_commission/minutes/2026/2026-04-06/2026-04-09_planning-commission-meeting.md|1,2,,"Commissioner Doutre made a motion to conditionally approve a Design Review and Permit for PC 26-014 subject to the amended conditions of approval, as stated and the findings for approval as listed below. Commissioner Duncan seconded the motion. The motion was approved"
397,PlanningCommission|s|planning_commission/minutes/2026/2026-05-11/2026-05-14_planning-commission-meeting.md|1,2,,Commissioner Doutre made a motion to conditionally approve a Design Review Permit for PC 26-017 subject to the amended conditions of approval and the findings for approval as listed below. Commissioner McNamara seconded the motion. The motion was approved unanimously.
398,PlanningCommission|s|planning_commission/minutes/2026/2026-05-25/2026-05-28_planning-commission-meeting.md|1,2,,Commissioner Heare made a motion to conditionally approve a Design Review Permit for PC 26-016 subject to the conditions of approval and the findings for approval as listed below. Commissioner Lucero seconded the motion. The motion was approved unanimously.
399,PlanningCommission|s|planning_commission/minutes/2026/2026-05-25/2026-05-28_planning-commission-meeting.md|2,2,,Commissioner Doutre made a motion to conditionally approve a design review permit for PC 26-019 subject to the conditions of approval and findings for approval as listed below. Commissioner Heare seconded the motion. The motion was approved unanimously.
400,PlanningCommission|s|planning_commission/minutes/2026/2026-05-25/2026-05-28_planning-commission-meeting.md|3,2,,Commissioner Doutre made a motion to forward a recommendation of approval to the Municipal Council on a zone change for PC 26-020 with the findings for approval as listed below. Commissioner Lucero seconded the motion. The motion was approved by a vote of 3-2.
401,PlanningCommission|s|planning_commission/minutes/2026/2026-05-25/2026-05-28_planning-commission-meeting.md|5,2,,conditionally approve a Design Review Permit for PC 26-016 subject to the conditions of approval and the findings for approval as listed below
402,PlanningCommission|s|planning_commission/minutes/2026/2026-06-08/2026-06-11_planning-commission-meeting.md|1,2,,Commissioner Lucero made a motion to forward a recommendation of approval to the Municipal Council on a zone change for PC 26-022 with the findings for approval as listed below. Commissioner Duncan seconded the motion. The motion was approved 4 to 1.
403,PlanningCommission|s|planning_commission/minutes/2026/2026-07-06/2026-07-09_planning-commission-meeting.md|1,2,,Commissioner Doutre made a motion to approve a conditional use and design review permit with the amended conditions of approval and findings for approval as listed below. Commissioner McNamara seconded the motion. The motion passed unanimously.
