dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md,11,2021-09-21,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,221
meeting_minutes,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md,12,2021-09-21,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,222
meeting_minutes,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_redevelopment-agency-meeting.md,1,2021-09-21,RDA,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,223
meeting_minutes,meeting_minutes/minutes/2021/2021-10-04/2021-10-05_city-council-meeting.md,1,2021-10-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,224
meeting_minutes,meeting_minutes/minutes/2021/2021-10-04/2021-10-05_city-council-meeting.md,2,2021-10-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,225
meeting_minutes,meeting_minutes/minutes/2021/2021-10-04/2021-10-05_city-council-meeting.md,3,2021-10-05,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,226
meeting_minutes,meeting_minutes/minutes/2021/2021-10-04/2021-10-05_redevelopment-agency-meeting.md,1,2021-10-05,RDA,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,227
meeting_minutes,meeting_minutes/minutes/2021/2021-10-18/2021-10-19_city-council-meeting.md,1,2021-10-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,228
meeting_minutes,meeting_minutes/minutes/2021/2021-10-18/2021-10-19_city-council-meeting.md,2,2021-10-19,Council,Resolution,Resolution,,final-action,pass,,,,unknown,Carried (no names),crosswalk,high,229
meeting_minutes,meeting_minutes/minutes/2021/2021-10-18/2021-10-19_city-council-meeting.md,3,2021-10-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,230
meeting_minutes,meeting_minutes/minutes/2021/2021-11-01/2021-11-02_city-council-meeting.md,1,2021-11-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,231
meeting_minutes,meeting_minutes/minutes/2021/2021-11-01/2021-11-02_city-council-meeting.md,2,2021-11-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,232
meeting_minutes,meeting_minutes/minutes/2021/2021-11-01/2021-11-02_city-council-meeting.md,3,2021-11-02,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,233
meeting_minutes,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_city-council-meeting.md,1,2021-11-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,234
meeting_minutes,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_city-council-meeting.md,2,2021-11-16,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,235
meeting_minutes,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_city-council-meeting.md,3,2021-11-16,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,236
meeting_minutes,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_city-council-meeting.md,4,2021-11-16,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,237
meeting_minutes,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_city-council-meeting.md,5,2021-11-16,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,238
meeting_minutes,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_city-council-meeting.md,6,2021-11-16,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,239
meeting_minutes,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md,1,2021-12-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,240
meeting_minutes,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md,2,2021-12-07,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,241
meeting_minutes,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md,3,2021-12-07,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,242
meeting_minutes,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md,4,2021-12-07,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,243
meeting_minutes,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md,5,2021-12-07,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,244
meeting_minutes,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md,6,2021-12-07,Council,Ordinance,Ordinance,,final-action,pass,3,2,,roll-call,3-2 Pass,crosswalk,high,245
meeting_minutes,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md,7,2021-12-07,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,246
meeting_minutes,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md,8,2021-12-07,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,247
meeting_minutes,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_redevelopment-agency-meeting.md,1,2021-12-07,RDA,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,248
meeting_minutes,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_city-council-meeting.md,1,2022-01-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,249
meeting_minutes,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_city-council-meeting.md,2,2022-01-04,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,250
meeting_minutes,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_city-council-meeting.md,3,2022-01-04,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,251
meeting_minutes,meeting_minutes/minutes/2022/2022-01-17/2022-01-18_city-council-meeting.md,1,2022-01-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,252
meeting_minutes,meeting_minutes/minutes/2022/2022-01-17/2022-01-18_city-council-meeting.md,2,2022-01-18,Council,Appointment,Appointment,,final-action,pass,,,,unknown,Carried (no names),crosswalk,high,253
meeting_minutes,meeting_minutes/minutes/2022/2022-01-17/2022-01-18_city-council-meeting.md,3,2022-01-18,Council,Resolution,Resolution,,final-action,pass,,,,unknown,Carried (no names),crosswalk,high,254
meeting_minutes,meeting_minutes/minutes/2022/2022-01-17/2022-01-18_city-council-meeting.md,4,2022-01-18,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,255
meeting_minutes,meeting_minutes/minutes/2022/2022-01-17/2022-01-18_city-council-meeting.md,5,2022-01-18,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,256
meeting_minutes,meeting_minutes/minutes/2022/2022-01-31/2022-02-01_city-council-meeting.md,1,2022-02-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,257
meeting_minutes,meeting_minutes/minutes/2022/2022-01-31/2022-02-01_city-council-meeting.md,2,2022-02-01,Council,Appointment,Appointment,,final-action,pass,,,,unknown,Carried (no names),crosswalk,high,258
meeting_minutes,meeting_minutes/minutes/2022/2022-01-31/2022-02-01_city-council-meeting.md,3,2022-02-01,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,259
meeting_minutes,meeting_minutes/minutes/2022/2022-01-31/2022-02-01_city-council-meeting.md,4,2022-02-01,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,260
meeting_minutes,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md,1,2022-02-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,261
meeting_minutes,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md,2,2022-02-15,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,262
meeting_minutes,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md,3,2022-02-15,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,263
meeting_minutes,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md,4,2022-02-15,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,264
meeting_minutes,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md,5,2022-02-15,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,265
meeting_minutes,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md,6,2022-02-15,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,266
meeting_minutes,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md,1,2022-03-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,267
meeting_minutes,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md,2,2022-03-01,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,268
meeting_minutes,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md,3,2022-03-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,269
meeting_minutes,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md,4,2022-03-01,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,270
meeting_minutes,meeting_minutes/minutes/2022/2022-03-14/2022-03-15_city-council-meeting.md,1,2022-03-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,271
meeting_minutes,meeting_minutes/minutes/2022/2022-03-14/2022-03-15_city-council-meeting.md,2,2022-03-15,Council,Budget Amendment,Budget,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,272
meeting_minutes,meeting_minutes/minutes/2022/2022-03-14/2022-03-15_city-council-meeting.md,3,2022-03-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,273
meeting_minutes,meeting_minutes/minutes/2022/2022-03-14/2022-03-15_city-council-meeting.md,4,2022-03-15,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,274
meeting_minutes,meeting_minutes/minutes/2022/2022-03-14/2022-03-15_redevelopment-agency-meeting.md,1,2022-03-15,RDA,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,275
meeting_minutes,meeting_minutes/minutes/2022/2022-04-04/2022-04-05_city-council-meeting.md,1,2022-04-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unknown,Carried (no names),crosswalk,high,276
meeting_minutes,meeting_minutes/minutes/2022/2022-04-04/2022-04-05_city-council-meeting.md,2,2022-04-05,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,277
meeting_minutes,meeting_minutes/minutes/2022/2022-04-04/2022-04-05_city-council-meeting.md,3,2022-04-05,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,278
meeting_minutes,meeting_minutes/minutes/2022/2022-04-04/2022-04-05_city-council-meeting.md,4,2022-04-05,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,279
meeting_minutes,meeting_minutes/minutes/2022/2022-04-04/2022-04-05_city-council-meeting.md,5,2022-04-05,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,280
meeting_minutes,meeting_minutes/minutes/2022/2022-04-18/2022-04-19_city-council-meeting.md,1,2022-04-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,281
meeting_minutes,meeting_minutes/minutes/2022/2022-04-18/2022-04-19_city-council-meeting.md,2,2022-04-19,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,282
meeting_minutes,meeting_minutes/minutes/2022/2022-04-18/2022-04-19_city-council-meeting.md,3,2022-04-19,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,283
meeting_minutes,meeting_minutes/minutes/2022/2022-04-18/2022-04-19_city-council-meeting.md,4,2022-04-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,284
meeting_minutes,meeting_minutes/minutes/2022/2022-04-18/2022-04-19_city-council-meeting.md,5,2022-04-19,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,285
meeting_minutes,meeting_minutes/minutes/2022/2022-05-02/2022-05-03_city-council-meeting.md,1,2022-05-03,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unknown,Carried (no names),crosswalk,high,286
meeting_minutes,meeting_minutes/minutes/2022/2022-05-02/2022-05-03_city-council-meeting.md,2,2022-05-03,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,287
meeting_minutes,meeting_minutes/minutes/2022/2022-05-02/2022-05-03_city-council-meeting.md,3,2022-05-03,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,288
meeting_minutes,meeting_minutes/minutes/2022/2022-05-02/2022-05-03_city-council-meeting.md,4,2022-05-03,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,289
meeting_minutes,meeting_minutes/minutes/2022/2022-05-02/2022-05-03_city-council-meeting.md,5,2022-05-03,Council,Resolution,Resolution,,final-action,pass,,,,unknown,Carried (no names),crosswalk,high,290
meeting_minutes,meeting_minutes/minutes/2022/2022-05-16/2022-05-17_city-council-meeting.md,1,2022-05-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,291
meeting_minutes,meeting_minutes/minutes/2022/2022-05-16/2022-05-17_city-council-meeting.md,2,2022-05-17,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,292
meeting_minutes,meeting_minutes/minutes/2022/2022-05-16/2022-05-17_city-council-meeting.md,3,2022-05-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,293
meeting_minutes,meeting_minutes/minutes/2022/2022-05-16/2022-05-17_city-council-meeting.md,4,2022-05-17,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,294
meeting_minutes,meeting_minutes/minutes/2022/2022-05-16/2022-05-17_city-council-meeting.md,5,2022-05-17,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,295
meeting_minutes,meeting_minutes/minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md,1,2022-06-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unknown,Carried (no names),crosswalk,high,296
meeting_minutes,meeting_minutes/minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md,2,2022-06-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unknown,Carried (no names),crosswalk,high,297
meeting_minutes,meeting_minutes/minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md,3,2022-06-07,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,298
meeting_minutes,meeting_minutes/minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md,4,2022-06-07,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,299
meeting_minutes,meeting_minutes/minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md,5,2022-06-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unknown,Carried (no names),crosswalk,medium,300
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,1,2022-06-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,301
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,2,2022-06-21,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,302
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,3,2022-06-21,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,303
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,4,2022-06-21,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,304
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,5,2022-06-21,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,305
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,6,2022-06-21,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,306
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,7,2022-06-21,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,307
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,8,2022-06-21,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,308
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,9,2022-06-21,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,309
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,10,2022-06-21,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,310
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,11,2022-06-21,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,311
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,12,2022-06-21,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,312
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md,13,2022-06-21,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,313
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_redevelopment-agency-meeting.md,1,2022-06-21,RDA,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,314
meeting_minutes,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_redevelopment-agency-meeting.md,2,2022-06-21,RDA,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,315
meeting_minutes,meeting_minutes/minutes/2022/2022-07-18/2022-07-19_city-council-meeting.md,1,2022-07-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,316
meeting_minutes,meeting_minutes/minutes/2022/2022-07-18/2022-07-19_city-council-meeting.md,2,2022-07-19,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,317
meeting_minutes,meeting_minutes/minutes/2022/2022-07-18/2022-07-19_city-council-meeting.md,3,2022-07-19,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium,318
meeting_minutes,meeting_minutes/minutes/2022/2022-07-18/2022-07-19_city-council-meeting.md,4,2022-07-19,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,319
meeting_minutes,meeting_minutes/minutes/2022/2022-07-18/2022-07-19_city-council-meeting.md,5,2022-07-19,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,320
meeting_minutes,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-meeting.md,1,2022-08-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,321
meeting_minutes,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-meeting.md,2,2022-08-02,Council,Appointment,Appointment,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,322
meeting_minutes,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-meeting.md,3,2022-08-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,323
meeting_minutes,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-meeting.md,4,2022-08-02,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,324
meeting_minutes,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-meeting.md,5,2022-08-02,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,325
meeting_minutes,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-meeting.md,6,2022-08-02,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,326
meeting_minutes,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-meeting.md,7,2022-08-02,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,327
meeting_minutes,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-meeting.md,8,2022-08-02,Council,Budget Amendment,Budget,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,328
meeting_minutes,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-meeting.md,9,2022-08-02,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,329
meeting_minutes,meeting_minutes/minutes/2022/2022-08-15/2022-08-16_city-council-meeting.md,1,2022-08-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,330
meeting_minutes,meeting_minutes/minutes/2022/2022-08-15/2022-08-16_city-council-meeting.md,2,2022-08-16,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,331
meeting_minutes,meeting_minutes/minutes/2022/2022-08-15/2022-08-16_city-council-meeting.md,3,2022-08-16,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,332
meeting_minutes,meeting_minutes/minutes/2022/2022-08-15/2022-08-16_city-council-meeting.md,4,2022-08-16,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,333
meeting_minutes,meeting_minutes/minutes/2022/2022-08-15/2022-08-16_city-council-meeting.md,5,2022-08-16,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,334
meeting_minutes,meeting_minutes/minutes/2022/2022-09-05/2022-09-06_city-council-meeting.md,1,2022-09-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,335
meeting_minutes,meeting_minutes/minutes/2022/2022-09-05/2022-09-06_city-council-meeting.md,2,2022-09-06,Council,Appointment,Appointment,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,336
meeting_minutes,meeting_minutes/minutes/2022/2022-09-05/2022-09-06_city-council-meeting.md,3,2022-09-06,Council,Appointment,Appointment,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,337
meeting_minutes,meeting_minutes/minutes/2022/2022-09-05/2022-09-06_city-council-meeting.md,4,2022-09-06,Council,Budget Amendment,Budget,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,338
meeting_minutes,meeting_minutes/minutes/2022/2022-09-05/2022-09-06_city-council-meeting.md,5,2022-09-06,Council,Budget Amendment,Budget,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium,339
meeting_minutes,meeting_minutes/minutes/2022/2022-09-05/2022-09-06_city-council-meeting.md,6,2022-09-06,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,high,340
meeting_minutes,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_city-council-meeting.md,1,2022-09-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,341
meeting_minutes,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_city-council-meeting.md,2,2022-09-20,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,342
meeting_minutes,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_city-council-meeting.md,3,2022-09-20,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,343
meeting_minutes,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_city-council-meeting.md,4,2022-09-20,Council,Ordinance,Ordinance,,final-action,fail,0,4,,roll-call,0-4 Fail,crosswalk,high,344
meeting_minutes,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_city-council-meeting.md,5,2022-09-20,Council,Ordinance,Ordinance,,final-action,died,,,,unknown,Failed (no second),crosswalk,high,345
