date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2023-11-15,2023,Copperton Meeting,Council,2,"to approve Resolution 2023-11-03, approving a 2024 tax rate in excess of the certified tax rate by the Salt Lake Valley Law Enforcement Service Area",Resolution,0-4 Fail,Kathleen Bailey,Tessa Stitzer,Dave Olsen,Nay,minutes/2023/2023-11-15/2023-11-15_council-meeting.md
2023-11-15,2023,Copperton Meeting,Council,2,"to approve Resolution 2023-11-03, approving a 2024 tax rate in excess of the certified tax rate by the Salt Lake Valley Law Enforcement Service Area",Resolution,0-4 Fail,Kathleen Bailey,Tessa Stitzer,Kathleen Bailey,Nay,minutes/2023/2023-11-15/2023-11-15_council-meeting.md
2023-11-15,2023,Copperton Meeting,Council,2,"to approve Resolution 2023-11-03, approving a 2024 tax rate in excess of the certified tax rate by the Salt Lake Valley Law Enforcement Service Area",Resolution,0-4 Fail,Kathleen Bailey,Tessa Stitzer,Sean Clayton,Nay,minutes/2023/2023-11-15/2023-11-15_council-meeting.md
2023-11-15,2023,Copperton Meeting,Council,2,"to approve Resolution 2023-11-03, approving a 2024 tax rate in excess of the certified tax rate by the Salt Lake Valley Law Enforcement Service Area",Resolution,0-4 Fail,Kathleen Bailey,Tessa Stitzer,Tessa Stitzer,Nay,minutes/2023/2023-11-15/2023-11-15_council-meeting.md
2023-11-15,2023,Copperton Meeting,Council,3,to approve the contract,Contract/Purchase,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-11-15/2023-11-15_council-meeting.md
2023-11-15,2023,Copperton Meeting,Council,4,to set the Board of Canvassers meeting on December 5th at 6:30,Appointment,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-11-15/2023-11-15_council-meeting.md
2023-11-15,2023,Copperton Meeting,Council,5,to approve the 2024 tentative budget along with Resolution 2023-11-01 adopting the Copperton Metro Township’s tentative 2024 budget,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2023/2023-11-15/2023-11-15_council-meeting.md
2023-12-05,2023,Copperton Meeting,Council,1,"to approve the meeting minutes for September 5, 2023, September 20, 2023, and October 18, 2023",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2023/2023-12-05/2023-12-05_council-meeting.md
2023-12-05,2023,Copperton Meeting,Council,2,to open the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-12-05/2023-12-05_council-meeting.md
2023-12-05,2023,Copperton Meeting,Council,3,to close the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-12-05/2023-12-05_council-meeting.md
2023-12-05,2023,Copperton Meeting,Council,4,to open the public hearing for the 2024 Budget,Public Hearing Action,Pass (unanimous),Sean Clayton,Kathleen Bailey,,,minutes/2023/2023-12-05/2023-12-05_council-meeting.md
2023-12-05,2023,Copperton Meeting,Council,5,to approve Resolution 2023-12-02,Resolution,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-12-05/2023-12-05_council-meeting.md
2023-12-05,2023,Copperton Meeting,Council,6,to close the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-12-05/2023-12-05_council-meeting.md
2023-12-05,2023,Copperton Meeting,Council,7,to open the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-12-05/2023-12-05_council-meeting.md
2023-12-05,2023,Copperton Meeting,Council,8,to approve Resolution 2023-12-03,Resolution,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-12-05/2023-12-05_council-meeting.md
2023-12-05,2023,Copperton Meeting,Council,9,to close the public hearing,Public Hearing Action,Pass (unanimous),Sean Clayton,Kevin Severson,,,minutes/2023/2023-12-05/2023-12-05_council-meeting.md
2023-12-20,2023,Copperton Meeting,Council,1,to approve both bills,Other,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-12-20/2023-12-20_council-meeting.md
2023-12-20,2023,Copperton Meeting,Council,2,to approve the meeting schedule for 2024,Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2023/2023-12-20/2023-12-20_council-meeting.md
2023-12-20,2023,Copperton Meeting,Council,3,"to close the open session of the Copperton Metro Township Council meeting to discuss the character, professional competence, or physical or mental health of an individual",Other,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2023/2023-12-20/2023-12-20_council-meeting.md
2024-01-17,2024,Copperton Meeting,Council,1,to approve the attorney bill,Budget/Fiscal,Pass (unanimous),Dave Olsen,Kevin Severson,,,minutes/2024/2024-01-17/2024-01-17_council-meeting.md
2024-01-17,2024,Copperton Meeting,Council,2,that all Council members would continue with their current Council positions and board appointments as stated above,Appointment,Pass (unanimous),Sean Clayton,Kevin Severson,,,minutes/2024/2024-01-17/2024-01-17_council-meeting.md
2024-01-17,2024,Copperton Meeting,Council,3,to open the public hearing related to the storm drain and public utility easement vacation,Public Hearing Action,Pass (unanimous),Sean Clayton,Kevin Severson,,,minutes/2024/2024-01-17/2024-01-17_council-meeting.md
2024-01-17,2024,Copperton Meeting,Council,4,"to grant the partial vacation as proposed by the Municipal Services District and to authorize him to work with the County, Municipal Services District, and Rio Tinto to study whether the remaining easement is needed and determine how to pay for the study. The Alders will not pay for the study",Other,Pass,Sean Clayton,Dave Olsen,,,minutes/2024/2024-01-17/2024-01-17_council-meeting.md
2024-01-17,2024,Copperton Meeting,Council,5,to close the public hearing,Public Hearing Action,Pass (unanimous),Sean Clayton,Kevin Severson,,,minutes/2024/2024-01-17/2024-01-17_council-meeting.md
2024-01-17,2024,Copperton Meeting,Council,6,"to close the open session of the Copperton Metro Township Council meeting to discuss the character, professional competence, or physical or mental health of an individual and the deployment of security personnel",Other,Pass,Dave Olsen,Kevin Severson,,,minutes/2024/2024-01-17/2024-01-17_council-meeting.md
2024-02-06,2024,Copperton Meeting,Council,1,"to close the open session of the Copperton Metro Township Council meeting to discuss the character, professional competence, or physical or mental health of an individual and the deployment of security personnel",Other,Pass,Sean Clayton,Kevin Severson,,,minutes/2024/2024-02-06/2024-02-06_council-meeting.md
2024-02-21,2024,Copperton Meeting,Council,1,"to approve the meeting minutes for November 7, 2023, November 15, 2023, December 5, 2023, and December 20 2023",Procedural/Administrative,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2024/2024-02-21/2024-02-21_council-meeting.md
2024-02-21,2024,Copperton Meeting,Council,2,to approve the resolution,Resolution,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2024/2024-02-21/2024-02-21_council-meeting.md
2024-03-20,2024,Copperton Meeting,Council,1,"to approve the meeting minutes of the Copperton Metro Township Council meetings held on January 17, 2024, February 6, 2024, and February 21, 2024",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2024/2024-03-20/2024-03-20_council-meeting.md
2024-03-20,2024,Copperton Meeting,Council,2,to approve the attorney's bill,Budget/Fiscal,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2024/2024-03-20/2024-03-20_council-meeting.md
2024-03-20,2024,Copperton Meeting,Council,3,to approve and ratify the UPD restated and revised interlocal agreement as stated in the resolution,Interlocal,Pass (unanimous),Dave Olsen,Kevin Severson,,,minutes/2024/2024-03-20/2024-03-20_council-meeting.md
2024-03-20,2024,Copperton Meeting,Council,4,to approve the easements,Other,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2024/2024-03-20/2024-03-20_council-meeting.md
2024-03-20,2024,Copperton Meeting,Council,5,"to approve the expenditure of $98,823.00 in remaining ARPA funds to be used for the storm drain project",Budget/Fiscal,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2024/2024-03-20/2024-03-20_council-meeting.md
2024-04-17,2024,Copperton Meeting,Council,1,"to approve the meeting minutes of the Copperton Metro Township Council meetings held on March 20, 2024",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2024/2024-04-17/2024-04-17_council-meeting.md
2024-04-17,2024,Copperton Meeting,Council,2,to approve the attorney’s bill,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2024/2024-04-17/2024-04-17_council-meeting.md
2024-04-17,2024,Copperton Meeting,Council,3,"to close the open session of the Copperton Metro Township Council meeting to discuss the character, professional competence, or physical or mental health of an individual, the deployment of security personnel, and reasonably imminent litigation",Other,Pass,Kathleen Bailey,Kevin Severson,,,minutes/2024/2024-04-17/2024-04-17_council-meeting.md
2024-05-15,2024,Copperton Meeting,Council,1,to approve the attorney’s bill,Budget/Fiscal,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2024/2024-05-15/2024-05-15_council-meeting.md
2024-05-15,2024,Copperton Meeting,Council,2,to select the A option as the official logo for the City of Copperton,Appointment,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2024/2024-05-15/2024-05-15_council-meeting.md
2024-05-15,2024,Copperton Meeting,Council,3,to approve resolution 2024-05-01,Resolution,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2024/2024-05-15/2024-05-15_council-meeting.md
2024-05-15,2024,Copperton Meeting,Council,4,to approve resolution 2024-05-02,Resolution,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2024/2024-05-15/2024-05-15_council-meeting.md
2024-05-15,2024,Copperton Meeting,Council,5,to approve ordinance 2024-05-01,Ordinance,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2024/2024-05-15/2024-05-15_council-meeting.md
2024-05-15,2024,Copperton Meeting,Council,6,to approve the Master Interlocal Agreement Third Amendment,Interlocal,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2024/2024-05-15/2024-05-15_council-meeting.md
2024-05-15,2024,Copperton Meeting,Council,7,"to approve Resolution 2024-05-05 appointing Apollo Pazell to the Copperton Planning Commission. 13 DATE WEDNESDAY MAY 15, 2024",Appointment,Pass (unanimous),Sean Clayton,Kevin Severson,,,minutes/2024/2024-05-15/2024-05-15_council-meeting.md
2024-06-19,2024,Copperton Meeting,Council,1,to approve the meeting minutes,Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2024/2024-06-19/2024-06-19_council-meeting.md
2024-06-19,2024,Copperton Meeting,Council,2,to approve the attorney’s bill,Budget/Fiscal,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2024/2024-06-19/2024-06-19_council-meeting.md
2024-06-19,2024,Copperton Meeting,Council,3,to open the public hearing to discuss the proposed budget,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2024/2024-06-19/2024-06-19_council-meeting.md
2024-06-19,2024,Copperton Meeting,Council,4,to close the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2024/2024-06-19/2024-06-19_council-meeting.md
2024-06-19,2024,Copperton Meeting,Council,5,to adopt resolution 2024-06-01 adopting the 2024-2025 fiscal year budget,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2024/2024-06-19/2024-06-19_council-meeting.md
2024-06-19,2024,Copperton Meeting,Council,6,to open the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2024/2024-06-19/2024-06-19_council-meeting.md
2024-06-19,2024,Copperton Meeting,Council,7,to approve the 2025 Fee Schedule,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2024/2024-06-19/2024-06-19_council-meeting.md
2024-06-19,2024,Copperton Meeting,Council,8,to adopt ordinance 2024-06-01 adopting the “Town of Copperton” as the official name for Copperton and adopting an accompanying seal and logo,Ordinance,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2024/2024-06-19/2024-06-19_council-meeting.md
2024-06-19,2024,Copperton Meeting,Council,9,"to go with the four-court option in the colors blue/green. Construction would begin after July 14'"" but before August 23",Other,Pass (unanimous),Sean Clayton,Kathleen Bailey,,,minutes/2024/2024-06-19/2024-06-19_council-meeting.md
2024-07-17,2024,Copperton Meeting,Council,1,to approve the expense,Other,5-0 Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2024/2024-07-17/2024-07-17_council-meeting.md
2024-07-17,2024,Copperton Meeting,Council,2,to adjourn the July 17 Council Meeting,Procedural/Administrative,5-0 Pass (unanimous),Kevin Severson,Tessa Stitzer,,,minutes/2024/2024-07-17/2024-07-17_council-meeting.md
2024-08-21,2024,Copperton Meeting,Council,1,to approve the above expenditures,Budget/Fiscal,5-0 Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2024/2024-08-21/2024-08-21_council-meeting.md
2024-08-21,2024,Copperton Meeting,Council,2,"to form a committee to research landscape upgrades for the Bingham Cemetery, including Council Member Stitzer and Council Member Bailey as council representatives",Appointment,5-0 Pass,Sean Clayton,Dave Olsen,,,minutes/2024/2024-08-21/2024-08-21_council-meeting.md
2024-08-21,2024,Copperton Meeting,Council,3,to support Council Member Stitzer voting for the fee increase in services,Other,5-0 Pass (unanimous),Kathleen Bailey,Sean Clayton,,,minutes/2024/2024-08-21/2024-08-21_council-meeting.md
2024-08-21,2024,Copperton Meeting,Council,4,"to approve the agreement for KIDS Read, with the condition that Attorney Nathan Bracken reads and approves the agreement before Mayor Clayton signs",Other,4-0 Pass,Tessa Stitzer,Kathleen Bailey,,,minutes/2024/2024-08-21/2024-08-21_council-meeting.md
2024-08-21,2024,Copperton Meeting,Council,5,to approve the injections for the remaining specified trees. Council Member,Other,5-0 Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2024/2024-08-21/2024-08-21_council-meeting.md
2024-08-21,2024,Copperton Meeting,Council,6,to approve a contract with UPHEAD for Emergency Text and Council Messaging,Contract/Purchase,5-0 Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2024/2024-08-21/2024-08-21_council-meeting.md
2024-08-21,2024,Copperton Meeting,Council,7,to recess the Town Council Meeting and move to Closed Session,Procedural/Administrative,5-0 Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2024/2024-08-21/2024-08-21_council-meeting.md
2024-09-18,2024,Copperton Meeting,Council,1,"to approve the minutes from the June 19, 2024 Council Meeting",Procedural/Administrative,4-0 Pass (unanimous),Kevin Severson,Tessa Stitzer,,,minutes/2024/2024-09-18/2024-09-18_council-meeting.md
2024-09-18,2024,Copperton Meeting,Council,2,to approve the attorney bill as stated above,Budget/Fiscal,4-0 Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2024/2024-09-18/2024-09-18_council-meeting.md
2024-09-18,2024,Copperton Meeting,Council,3,to approve Ordinance 2024-09-01 with an amendment to add paragraph four to the resolved clause as stated above,Ordinance,4-0 Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2024/2024-09-18/2024-09-18_council-meeting.md
2024-09-18,2024,Copperton Meeting,Council,4,to recess the Town Council Meeting and move to Closed Session,Procedural/Administrative,5-0 Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2024/2024-09-18/2024-09-18_council-meeting.md
2024-09-18,2024,Copperton Meeting,Council,5,"to adjourn the September 18, 2024 Town Council Meeting",Procedural/Administrative,5-0 Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2024/2024-09-18/2024-09-18_council-meeting.md
2024-10-16,2024,Copperton Meeting,Council,1,to approve the tree injection bill from SuperTrees,Budget/Fiscal,5-0 Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2024/2024-10-16/2024-10-16_council-meeting.md
2024-10-16,2024,Copperton Meeting,Council,2,to approve Legal Expenses as stated above,Other,5-0 Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2024/2024-10-16/2024-10-16_council-meeting.md
2024-10-16,2024,Copperton Meeting,Council,3,to allow Council Member Stitzer to participate in the discussion on Title 19 amendments after her declaration of a potential conflict of interest,Other,4-0 Pass (w/ named abstention),Kathleen Bailey,Sean Clayton,Tessa Stitzer,Abstain,minutes/2024/2024-10-16/2024-10-16_council-meeting.md
2024-10-16,2024,Copperton Meeting,Council,4,to allow Council Member Oisen to participate in the discussion on Title 19 amendments after his declaration of a potential conflict of interest,Other,4-0 Pass (w/ named abstention),Sean Clayton,Kathleen Bailey,Dave Olsen,Abstain,minutes/2024/2024-10-16/2024-10-16_council-meeting.md
2024-10-16,2024,Copperton Meeting,Council,5,"to send the proposed changes before the Planning and Zoning Commission to review, along with direction for Council Member Stitzer to submit her redlined revisions to staff, including Dan Torres and Bianca Paulino for evaluation",Land-Use/Zoning,5-0 Pass,Sean Clayton,Kathleen Bailey,,,minutes/2024/2024-10-16/2024-10-16_council-meeting.md
2024-10-16,2024,Copperton Meeting,Council,6,"to adjourn the October 19, 2024 Copperton Town Council Meeting",Procedural/Administrative,4-0 Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2024/2024-10-16/2024-10-16_council-meeting.md
2025-01-15,2025,Copperton Meeting,Council,1,"to approve the July 17, August 24, September 18, and December 18, 2024 Council Meeting Minutes as published",Procedural/Administrative,4-0 Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2025/2025-01-15/2025-01-15_council-meeting.md
2025-01-15,2025,Copperton Meeting,Council,2,to approve the expenditures listed above as stated,Budget/Fiscal,4-0 Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2025/2025-01-15/2025-01-15_council-meeting.md
2025-01-15,2025,Copperton Meeting,Council,3,"to approve Ordinance 2025-0-01, Revising the Council’s At-Large Seats and Conforming Edits to Chapter 2.04 of the Copperton Code",Ordinance,4-0 Pass (unanimous),Sean Clayton,Linda McCalmon,,,minutes/2025/2025-01-15/2025-01-15_council-meeting.md
2025-01-15,2025,Copperton Meeting,Council,4,"to approve Resolution R2025-01, Approving and Authorizing the Execution of the Fourth Amendment to the Master Interlocal Agreement eee een Copperton Council ©8725 Hillcrest Street « Copperton, Utah 84006 with the MSD",Interlocal,4-0 Pass,Kathleen Bailey,Tessa Stitzer,,,minutes/2025/2025-01-15/2025-01-15_council-meeting.md
2025-01-15,2025,Copperton Meeting,Council,5,to have Copperton opt-in for the Water Elements General Plan Amendments,Land-Use/Zoning,4-0 Pass (unanimous),Tessa Stitzer,Linda McCalmon,,,minutes/2025/2025-01-15/2025-01-15_council-meeting.md
2025-01-15,2025,Copperton Meeting,Council,6,"to appoint Council Member McCalmon to the UPD/SLVLESA Boards, with himself as the back-up board member when needed, and instructing Nathan to draft a letter for the board to make the change official",Appointment,4-0 Pass,Sean Clayton,Kathleen Bailey,,,minutes/2025/2025-01-15/2025-01-15_council-meeting.md
2025-01-15,2025,Copperton Meeting,Council,7,"to appoint Council Member Stitzer as the Mayor Pro Tempore for ———————— OS SSS... cS Copperton Council ¢ 8725 Hillcrest Street *Copperton, Utah 84006 2025",Appointment,4-0 Pass,Kathleen Bailey,Sean Clayton,,,minutes/2025/2025-01-15/2025-01-15_council-meeting.md
2025-01-15,2025,Copperton Meeting,Council,8,to have Nathan Bracken and himself represent the Town of Copperton on the Legislative Policy Committee and instructed Nathan to draft a letter for himself to sign and send,Other,4-0 Pass,Sean Clayton,Tessa Stitzer,,,minutes/2025/2025-01-15/2025-01-15_council-meeting.md
2025-01-15,2025,Copperton Meeting,Council,9,"to recess the regular Council Meeting and move toa Closed Session to discuss the character, professional competence, or physical or mental health of an individual",Procedural/Administrative,4-0 Pass,Kathleen Bailey,Sean Clayton,,,minutes/2025/2025-01-15/2025-01-15_council-meeting.md
2025-02-19,2025,Copperton Meeting,Council,1,"to approve the January 15, 2025 Council Meeting Minutes as published",Procedural/Administrative,5-0 Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2025/2025-02-19/2025-02-19_council-meeting.md
2025-02-19,2025,Copperton Meeting,Council,2,to approve the expenditures listed above as stated,Budget/Fiscal,5-0 Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2025/2025-02-19/2025-02-19_council-meeting.md
2025-02-19,2025,Copperton Meeting,Council,3,"to approve Resolution R2025-02, Appointing Linda McCalmon to the UPD Board",Appointment,5-0 Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2025/2025-02-19/2025-02-19_council-meeting.md
2025-02-19,2025,Copperton Meeting,Council,4,"to approve Resolution R2025-03, Appointing Linda McCalmon to the SLVLESA Board",Appointment,5-0 Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2025/2025-02-19/2025-02-19_council-meeting.md
2025-02-19,2025,Copperton Meeting,Council,5,to approve the proposed agenda process as described above,Other,5-0 Pass (unanimous),Kathleen Bailey,Linda McCalmon,,,minutes/2025/2025-02-19/2025-02-19_council-meeting.md
2025-02-19,2025,Copperton Meeting,Council,6,to recess the City Council Meeting and move into a Closed Session,Procedural/Administrative,5-0 Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2025/2025-02-19/2025-02-19_council-meeting.md
2025-02-19,2025,Copperton Meeting,Council,7,to adjourn the City Council Meeting,Procedural/Administrative,5-0 Pass (unanimous),Tessa Stitzer,Sean Clayton,,,minutes/2025/2025-02-19/2025-02-19_council-meeting.md
2025-03-19,2025,Copperton Meeting,Council,1,"to approve the January 15, 2025 Council Meeting Minutes as published",Procedural/Administrative,5-0 Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2025/2025-03-19/2025-03-19_council-meeting.md
2025-03-19,2025,Copperton Meeting,Council,2,to approve the expenditures listed above as stated,Budget/Fiscal,5-0 Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2025/2025-03-19/2025-03-19_council-meeting.md
2025-03-19,2025,Copperton Meeting,Council,3,to allow Mayor Clayton to work with Ben on the above signage project,Other,5-0 Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2025/2025-03-19/2025-03-19_council-meeting.md
2025-03-19,2025,Copperton Meeting,Council,4,"to approve Resolution R2025-04, A Resolution Approving and Authorizing the Execution of an Interlocal Agreement with Salt Lake County Regarding the Provision of Clerk Services for the Town of Copperton’s 2025 Municipal Election",Appointment,5-0 Pass,Kathleen Bailey,Kevin Severson,,,minutes/2025/2025-03-19/2025-03-19_council-meeting.md
2025-03-19,2025,Copperton Meeting,Council,5,"to approve Resolution R2025-05, Adopting the Greater Salt Lake Municipal Services District Comprehensive Emergency Management Plan",Resolution,5-0 Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2025/2025-03-19/2025-03-19_council-meeting.md
2025-03-19,2025,Copperton Meeting,Council,6,to adjourn the City Council Meeting,Procedural/Administrative,5-0 Pass (unanimous),Sean Clayton,Kathleen Bailey,,,minutes/2025/2025-03-19/2025-03-19_council-meeting.md
2025-04-16,2025,Copperton Meeting,Council,1,to approve the expenditures listed above as stated,Budget/Fiscal,5-0 Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2025/2025-04-16/2025-04-16_council-meeting.md
2025-04-16,2025,Copperton Meeting,Council,2,"to approve Resolution R2025-06, Adopting the Town of Copperton’s Tentative Budget",Budget/Fiscal,5-0 Pass (unanimous),Kathleen Bailey,Linda McCalmon,,,minutes/2025/2025-04-16/2025-04-16_council-meeting.md
2025-04-16,2025,Copperton Meeting,Council,3,"to approve Resolution R2025-07, Amending the county election contract",Appointment,5-0 Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2025/2025-04-16/2025-04-16_council-meeting.md
2025-04-16,2025,Copperton Meeting,Council,4,"to ament the current fee schedule as noted above, and to table the approval of an updated fee schedule to the May Town Council Meeting",Procedural/Administrative,5-0 Pass,Sean Clayton,Kathleen Bailey,,,minutes/2025/2025-04-16/2025-04-16_council-meeting.md
2025-04-16,2025,Copperton Meeting,Council,5,to approve the designation of assignments above as they relate to communications between the Town of Copperton and Rio Tinto representatives,Appointment,5-0 Pass,Sean Clayton,Kevin Severson,,,minutes/2025/2025-04-16/2025-04-16_council-meeting.md
2025-04-16,2025,Copperton Meeting,Council,6,to adjourn the City Council Meeting,Procedural/Administrative,5-0 Pass (unanimous),Kathleen Bailey,Sean Clayton,,,minutes/2025/2025-04-16/2025-04-16_council-meeting.md
2025-05-21,2025,Copperton Meeting,Council,1,to open the public hearing for Resolution R2025-08,Public Hearing Action,5-0 Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2025/2025-05-21/2025-05-21_council-meeting.md
2025-05-21,2025,Copperton Meeting,Council,2,to close the public hearing,Public Hearing Action,5-0 Pass (unanimous),Sean Clayton,,,,minutes/2025/2025-05-21/2025-05-21_council-meeting.md
2025-05-21,2025,Copperton Meeting,Council,3,"to approve Ordinance 2025.042, Updating Town Code regarding the installation of infrastructure and public improvements",Ordinance,5-0 Pass (unanimous),Linda McCalmon,Kevin Severson,,,minutes/2025/2025-05-21/2025-05-21_council-meeting.md
2025-05-21,2025,Copperton Meeting,Council,4,"to approve Ordinance 2025-0-03, adopting the new FY 2026 Fee schedule for the Town of Copperton",Budget/Fiscal,4-0 Pass (w/ named abstention),Sean Clayton,Linda McCalmon,Tessa Stitzer,Abstain,minutes/2025/2025-05-21/2025-05-21_council-meeting.md
2025-05-21,2025,Copperton Meeting,Council,5,"to approve Ordinance 2025-0-04, Approving updated Engineering Standards for the Town of Copperton as noted above. Councit MemOer Severson seconded the motion",Ordinance,5-0 Pass (unanimous),Tessa Stitzer,,,,minutes/2025/2025-05-21/2025-05-21_council-meeting.md
2025-05-21,2025,Copperton Meeting,Council,6,to adjourn the city council Meeting,Procedural/Administrative,5-0 Pass (unanimous),Tessa Stitzer,Sean Clayton,,,minutes/2025/2025-05-21/2025-05-21_council-meeting.md
2025-06-18,2025,Copperton Meeting,Council,1,"to approve the May 21,2o2s council Meeting Minutes as published",Procedural/Administrative,5-0 Pass (unanimous),Kathleen Bailey,Linda McCalmon,,,minutes/2025/2025-06-18/2025-06-18_council-meeting.md
2025-06-18,2025,Copperton Meeting,Council,2,to recess the Town council Meeting and move to a Closed Session,Procedural/Administrative,5-0 Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2025/2025-06-18/2025-06-18_council-meeting.md
2025-06-18,2025,Copperton Meeting,Council,3,to adjourn the city council Meeting,Procedural/Administrative,5-0 Pass (unanimous),Sean Clayton,Linda McCalmon,,,minutes/2025/2025-06-18/2025-06-18_council-meeting.md
2025-07-16,2025,Copperton Meeting,Council,1,"to approve the June 18, 2025 Council Meeting Minutes as published",Procedural/Administrative,5-0 Pass (unanimous),Tessa Stitzer,Linda McCalmon,,,minutes/2025/2025-07-16/2025-07-16_council-meeting.md
2025-07-16,2025,Copperton Meeting,Council,2,to approve the expenditures listed above as stated,Budget/Fiscal,5-0 Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2025/2025-07-16/2025-07-16_council-meeting.md
2025-07-16,2025,Copperton Meeting,Council,3,to approve the FY2026 Copperton Town Insurance Policy as presented tonight,Other,5-0 Pass (unanimous),Tessa Stitzer,Linda McCalmon,,,minutes/2025/2025-07-16/2025-07-16_council-meeting.md
2025-07-16,2025,Copperton Meeting,Council,4,to adjourn the City Council Meeting,Procedural/Administrative,5-0 Pass (unanimous),Kevin Severson,Linda McCalmon,,,minutes/2025/2025-07-16/2025-07-16_council-meeting.md
2025-10-15,2025,Copperton Meeting,Council,1,to approve the Consent Agenda Fiscal Items above as discussed,Other,4-0 Pass (unanimous),Kathleen Bailey,Linda McCalmon,,,minutes/2025/2025-10-15/2025-10-15_council-meeting.md
