source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
planning_commission/minutes/2020/2020-04-06/2020-04-09_planning-commission-meeting.md,4,2020-04-09,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,6,0,,roll-call,Negative recommendation 6:0,rule:lu-rezone,high
planning_commission/minutes/2020/2020-04-06/2020-04-09_planning-commission-meeting.md,5,2020-04-09,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,1,,roll-call,6:1 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,1,2020-04-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,medium
planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,2,2020-04-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,3,2020-04-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,4,2020-04-23,PlanningCommission,Other,Other,,recommendation,pass,7,0,,roll-call,Negative recommendation 7:0,rule:no-signal,low
planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,5,2020-04-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,6,2020-04-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,7,2020-04-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-05-11/2020-05-14_planning-commission-meeting.md,1,2020-05-14,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2020/2020-05-11/2020-05-14_planning-commission-meeting.md,2,2020-05-14,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2020/2020-05-11/2020-05-14_planning-commission-meeting.md,3,2020-05-14,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-05-25/2020-05-28_planning-commission-meeting.md,1,2020-05-28,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-subdiv,high
planning_commission/minutes/2020/2020-05-25/2020-05-28_planning-commission-meeting.md,2,2020-05-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-05-25/2020-05-28_planning-commission-meeting.md,3,2020-05-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-05-25/2020-05-28_planning-commission-meeting.md,4,2020-05-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-05-25/2020-05-28_planning-commission-meeting.md,5,2020-05-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-06-08/2020-06-11_planning-commission-meeting.md,1,2020-06-11,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-06-08/2020-06-11_planning-commission-meeting.md,2,2020-06-11,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,1,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,7,0,,roll-call,Negative recommendation 7:0,rule:lu-rezone,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,2,2020-06-25,PlanningCommission,Procedural/Administrative,Land-Use,Rezone,recommendation,pass,7,0,,roll-call,7:0 Pass,rule:lu-rezone,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,3,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,7,0,,roll-call,Negative recommendation 7:0,rule:lu-rezone,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,4,2020-06-25,PlanningCommission,Procedural/Administrative,Land-Use,Rezone,recommendation,pass,7,0,,roll-call,7:0 Pass,rule:lu-rezone,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,5,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,6,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,7,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,1,,roll-call,6:1 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,8,2020-06-25,PlanningCommission,Other,Other,,recommendation,pass,7,0,,roll-call,Positive recommendation 7:0,rule:no-signal,low
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,9,2020-06-25,PlanningCommission,Other,Other,,recommendation,pass,7,0,,roll-call,Positive recommendation 7:0,rule:no-signal,low
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,10,2020-06-25,PlanningCommission,Other,Other,,recommendation,pass,6,1,,roll-call,Negative recommendation 6:1,rule:no-signal,low
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,11,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,7,0,,roll-call,Positive recommendation 7:0,rule:lu-rezone,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,12,2020-06-25,PlanningCommission,Other,Land-Use,Other-Land-Use,recommendation,pass,6,1,,roll-call,Negative recommendation 6:1,rule:lu-generic,medium
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,13,2020-06-25,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,6,1,,roll-call,Positive recommendation 6:1,rule:lu-rezone,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,14,2020-06-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,15,2020-06-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,16,2020-06-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-06-22/2020-06-25_planning-commission-meeting.md,17,2020-06-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-07-06/2020-07-09_planning-commission-meeting.md,1,2020-07-09,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-07-06/2020-07-09_planning-commission-meeting.md,2,2020-07-09,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-07-06/2020-07-09_planning-commission-meeting.md,3,2020-07-09,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,6,0,,roll-call,Positive recommendation 6:0,rule:lu-textamend,high
planning_commission/minutes/2020/2020-07-06/2020-07-09_planning-commission-meeting.md,4,2020-07-09,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,6,0,,roll-call,Positive recommendation 6:0,rule:lu-textamend,high
planning_commission/minutes/2020/2020-07-06/2020-07-09_planning-commission-meeting.md,5,2020-07-09,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,6,0,,roll-call,Positive recommendation 6:0,rule:lu-textamend,high
planning_commission/minutes/2020/2020-07-06/2020-07-09_planning-commission-meeting.md,6,2020-07-09,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,6,0,,roll-call,Positive recommendation 6:0,rule:lu-textamend,high
planning_commission/minutes/2020/2020-07-06/2020-07-09_planning-commission-meeting.md,7,2020-07-09,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-07-20/2020-07-23_planning-commission-meeting.md,1,2020-07-23,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-subdiv,high
planning_commission/minutes/2020/2020-07-20/2020-07-23_planning-commission-meeting.md,2,2020-07-23,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-07-20/2020-07-23_planning-commission-meeting.md,3,2020-07-23,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-08-10/2020-08-13_planning-commission-meeting.md,1,2020-08-13,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-08-10/2020-08-13_planning-commission-meeting.md,2,2020-08-13,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-08-10/2020-08-13_planning-commission-meeting.md,3,2020-08-13,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,2,,roll-call,5:2 Denied (Final Action),rule:lu-subdiv,high
planning_commission/minutes/2020/2020-08-10/2020-08-13_planning-commission-meeting.md,4,2020-08-13,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2020/2020-08-10/2020-08-13_planning-commission-meeting.md,5,2020-08-13,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-08-10/2020-08-13_planning-commission-meeting.md,6,2020-08-13,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-08-24/2020-08-27_planning-commission-meeting.md,1,2020-08-27,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-08-24/2020-08-27_planning-commission-meeting.md,2,2020-08-27,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-08-24/2020-08-27_planning-commission-meeting.md,3,2020-08-27,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-08-24/2020-08-27_planning-commission-meeting.md,4,2020-08-27,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-09-07/2020-09-10_planning-commission-meeting.md,1,2020-09-10,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-09-07/2020-09-10_planning-commission-meeting.md,2,2020-09-10,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-subdiv,high
planning_commission/minutes/2020/2020-09-07/2020-09-10_planning-commission-meeting.md,3,2020-09-10,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,5,1,,roll-call,5:1 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2020/2020-09-07/2020-09-10_planning-commission-meeting.md,4,2020-09-10,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2020/2020-09-07/2020-09-10_planning-commission-meeting.md,5,2020-09-10,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,5,1,,roll-call,Positive recommendation 5:1,rule:lu-rezone,high
planning_commission/minutes/2020/2020-09-07/2020-09-10_planning-commission-meeting.md,6,2020-09-10,PlanningCommission,Procedural/Administrative,Land-Use,Site-Plan-Design-Review,procedural,pass,6,0,,roll-call,6:0 Pass,rule:lu-site,high
planning_commission/minutes/2020/2020-09-07/2020-09-10_planning-commission-meeting.md,7,2020-09-10,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-09-21/2020-09-24_planning-commission-meeting.md,1,2020-09-24,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-09-21/2020-09-24_planning-commission-meeting.md,2,2020-09-24,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-10-05/2020-10-08_planning-commission-meeting.md,1,2020-10-08,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,6,0,,roll-call,Negative recommendation 6:0,rule:lu-textamend,high
planning_commission/minutes/2020/2020-10-05/2020-10-08_planning-commission-meeting.md,2,2020-10-08,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,1,,roll-call,5:1 Approved (Final Action),rule:lu-subdiv,high
planning_commission/minutes/2020/2020-10-05/2020-10-08_planning-commission-meeting.md,3,2020-10-08,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,4,2,,roll-call,Positive recommendation 4:2,rule:lu-rezone,high
planning_commission/minutes/2020/2020-10-05/2020-10-08_planning-commission-meeting.md,4,2020-10-08,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,4,2,,roll-call,4:2 Approved (Final Action),rule:lu-subdiv,high
planning_commission/minutes/2020/2020-10-05/2020-10-08_planning-commission-meeting.md,5,2020-10-08,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-10-05/2020-10-08_planning-commission-meeting.md,6,2020-10-08,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-10-05/2020-10-08_planning-commission-meeting.md,7,2020-10-08,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-10-19/2020-10-22_planning-commission-meeting.md,1,2020-10-22,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-10-19/2020-10-22_planning-commission-meeting.md,2,2020-10-22,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2020/2020-10-19/2020-10-22_planning-commission-meeting.md,3,2020-10-22,PlanningCommission,Other,Other,,final-action,pass,4,2,,roll-call,4:2 Denied (Final Action),rule:no-signal,low
planning_commission/minutes/2020/2020-10-19/2020-10-22_planning-commission-meeting.md,4,2020-10-22,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-10-19/2020-10-22_planning-commission-meeting.md,5,2020-10-22,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-11-09/2020-11-12_planning-commission-meeting.md,1,2020-11-12,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2020/2020-11-09/2020-11-12_planning-commission-meeting.md,2,2020-11-12,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-11-09/2020-11-12_planning-commission-meeting.md,3,2020-11-12,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2020/2020-11-09/2020-11-12_planning-commission-meeting.md,4,2020-11-12,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-11-09/2020-11-12_planning-commission-meeting.md,5,2020-11-12,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-12-07/2020-12-10_planning-commission-meeting.md,1,2020-12-10,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-12-07/2020-12-10_planning-commission-meeting.md,2,2020-12-10,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2020/2020-12-07/2020-12-10_planning-commission-meeting.md,3,2020-12-10,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,6,1,,roll-call,6:1 Approved (Final Action),rule:lu-subdiv,high
planning_commission/minutes/2020/2020-12-07/2020-12-10_planning-commission-meeting.md,4,2020-12-10,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-12-07/2020-12-10_planning-commission-meeting.md,5,2020-12-10,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2020/2020-12-07/2020-12-10_planning-commission-meeting.md,6,2020-12-10,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-12-07/2020-12-10_planning-commission-meeting.md,7,2020-12-10,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2021/2021-01-11/2021-01-14_planning-commission-meeting.md,1,2021-01-14,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2021/2021-01-11/2021-01-14_planning-commission-meeting.md,2,2021-01-14,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,7,0,,roll-call,Positive recommendation 7:0,rule:lu-rezone,high
planning_commission/minutes/2021/2021-01-11/2021-01-14_planning-commission-meeting.md,3,2021-01-14,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,7,0,,roll-call,Positive recommendation 7:0,rule:lu-textamend,high
planning_commission/minutes/2021/2021-01-11/2021-01-14_planning-commission-meeting.md,4,2021-01-14,PlanningCommission,Other,Other,,recommendation,pass,7,0,,roll-call,Positive recommendation 7:0,rule:no-signal,low
planning_commission/minutes/2021/2021-01-11/2021-01-14_planning-commission-meeting.md,5,2021-01-14,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2021/2021-01-25/2021-01-28_planning-commission-meeting.md,1,2021-01-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2021/2021-01-25/2021-01-28_planning-commission-meeting.md,2,2021-01-28,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,6,1,,roll-call,6:1 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2021/2021-01-25/2021-01-28_planning-commission-meeting.md,3,2021-01-28,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2021/2021-02-08/2021-02-11_planning-commission-meeting.md,1,2021-02-11,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-subdiv,high
planning_commission/minutes/2021/2021-02-08/2021-02-11_planning-commission-meeting.md,2,2021-02-11,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2021/2021-02-22/2021-02-25_planning-commission-meeting.md,1,2021-02-25,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,6,0,,roll-call,Negative recommendation 6:0,rule:lu-rezone,high
planning_commission/minutes/2021/2021-02-22/2021-02-25_planning-commission-meeting.md,2,2021-02-25,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,5,1,,roll-call,5:1 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2021/2021-02-22/2021-02-25_planning-commission-meeting.md,3,2021-02-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2021/2021-02-22/2021-02-25_planning-commission-meeting.md,4,2021-02-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2021/2021-03-08/2021-03-11_planning-commission-meeting.md,1,2021-03-11,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,6,1,,roll-call,Positive recommendation 6:1,rule:lu-rezone,high
planning_commission/minutes/2021/2021-03-08/2021-03-11_planning-commission-meeting.md,2,2021-03-11,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Denied (Final Action),rule:lu-subdiv,high
planning_commission/minutes/2021/2021-03-08/2021-03-11_planning-commission-meeting.md,3,2021-03-11,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-subdiv,high
planning_commission/minutes/2021/2021-03-08/2021-03-11_planning-commission-meeting.md,4,2021-03-11,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,4,3,,roll-call,4:3 Approved (Final Action),rule:lu-subdiv,high
planning_commission/minutes/2021/2021-03-08/2021-03-11_planning-commission-meeting.md,5,2021-03-11,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2021/2021-03-22/2021-03-25_planning-commission-meeting.md,1,2021-03-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high
planning_commission/minutes/2021/2021-03-22/2021-03-25_planning-commission-meeting.md,2,2021-03-25,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2021/2021-03-22/2021-03-25_planning-commission-meeting.md,3,2021-03-25,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2021/2021-04-19/2021-04-22_planning-commission-meeting.md,1,2021-04-22,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2021/2021-04-19/2021-04-22_planning-commission-meeting.md,2,2021-04-22,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,6,1,,roll-call,6:1 Approved (Final Action),rule:lu-subdiv,high
planning_commission/minutes/2021/2021-04-19/2021-04-22_planning-commission-meeting.md,3,2021-04-22,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,6,1,,roll-call,Positive recommendation 6:1,rule:lu-rezone,high
planning_commission/minutes/2021/2021-04-19/2021-04-22_planning-commission-meeting.md,4,2021-04-22,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-site,high
planning_commission/minutes/2021/2021-04-19/2021-04-22_planning-commission-meeting.md,5,2021-04-22,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,1,,roll-call,6:1 Denied (Final Action),rule:lu-cup,high
planning_commission/minutes/2021/2021-04-19/2021-04-22_planning-commission-meeting.md,6,2021-04-22,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2021/2021-04-19/2021-04-22_planning-commission-meeting.md,7,2021-04-22,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2021/2021-05-10/2021-05-13_planning-commission-meeting.md,1,2021-05-13,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-site,high
