year,election_type,source_file,sheet,contest,vote_for,precinct,candidate,votes,suppressed,vote_method,times_cast,registered_voters
2020,general,cache-2020-general-canvass-precinct.pdf,p13,U.S. House Dist. 1,1,CLK,Write-In: Taylor Lee,0,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p13,U.S. House Dist. 1,1,CLK,Write-In: Mikal Smith,0,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p13,U.S. House Dist. 1,1,CLK,Not Assigned,0,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,Governor and Lt. Governor,1,CLK,"DEM CHRIS PETERSON, KARINA BROWN",35,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,Governor and Lt. Governor,1,CLK,"IAP GREG DUERDEN, WAYNE HILL",5,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,Governor and Lt. Governor,1,CLK,"REP SPENCER J. COX, DEIDRE M. HENDERSON",334,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,Governor and Lt. Governor,1,CLK,"LIB DANIEL RHEAD COTTAM, BARRY EVAN SHORT",10,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,Governor and Lt. Governor,1,CLK,Write-In Totals,16,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,Governor and Lt. Governor,1,CLK,Write-In: Madeline Kazantzis/Ed Kennedy,12,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,Governor and Lt. Governor,1,CLK,Write-In: Not Certified,4,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,Governor and Lt. Governor,1,CLK,Not Assigned,0,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,Attorney General,1,CLK,LIB RUDY J. BAUTISTA,15,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,Attorney General,1,CLK,DEM GREG SKORDAS,51,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,Attorney General,1,CLK,REP SEAN D. REYES,329,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,State Auditor,1,CLK,REP JOHN 'FRUGAL' DOUGALL,331,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,State Auditor,1,CLK,CON JEFFREY L. OSTLER,32,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,State Auditor,1,CLK,UUP BRIAN L. FABBI,13,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,State Treasurer,1,CLK,CON RICHARD PROCTOR,27,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,State Treasurer,1,CLK,REP DAVID DAMSCHEN,325,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p14,State Treasurer,1,CLK,LIB JOSEPH SPECIALE,25,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p15,State Senate Dist. 25,1,CLK,REP CHRIS H WILSON,348,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p15,State Senate Dist. 25,1,CLK,DEM NANCY HUNTLY,43,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p15,State House Dist. 1,1,CLK,CON SHERRY PHIPPS,19,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p15,State House Dist. 1,1,CLK,REP JOEL FERRY,331,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p15,State House Dist. 1,1,CLK,DEM AMBER HARDY,33,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p15,County Assessor,1,CLK,REP KATHLEEN C. HOWELL,360,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p15,County Council North,1,CLK,REP DAVID ERICKSON,344,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p15,County Council North,1,CLK,DEM MARILYN MECHAM,51,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p15,County Recorder,1,CLK,REP DEVRON ANDERSEN,360,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p15,County Treasurer,1,CLK,REP CRAIG MCALLISTER,358,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p16,Cache Water Dist Bd At-Large,2,CLK,REGAN WHEELER,178,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p16,Cache Water Dist Bd At-Large,2,CLK,BRETT ROPER,179,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p16,Cache Water Dist Bd At-Large,2,CLK,JARED L CLAWSON,139,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p16,Cache Water Dist Bd North,1,CLK,MAX PIERCE,323,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p16,John A. Pearce Judicial Retention,1,CLK,YES,307,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p16,John A. Pearce Judicial Retention,1,CLK,NO,32,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p16,David N. Mortensen Judicial Retention,1,CLK,YES,303,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p16,David N. Mortensen Judicial Retention,1,CLK,NO,31,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p16,Diana Hagen Judicial Retention,1,CLK,YES,303,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p16,Diana Hagen Judicial Retention,1,CLK,NO,33,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p16,Gregory Keith Orme Judicial Retention,1,CLK,YES,293,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p16,Gregory Keith Orme Judicial Retention,1,CLK,NO,39,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p17,Jill M. Pohlman Judicial Retention,1,CLK,YES,301,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p17,Jill M. Pohlman Judicial Retention,1,CLK,NO,32,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p17,Michele M. Christiansen Forster Judicial Retention,1,CLK,YES,305,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p17,Michele M. Christiansen Forster Judicial Retention,1,CLK,NO,28,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p17,Ryan M. Harris Judicial Retention,1,CLK,YES,294,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p17,Ryan M. Harris Judicial Retention,1,CLK,NO,38,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p17,Kirk M. Morgan Judicial Retention,1,CLK,YES,298,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p17,Kirk M. Morgan Judicial Retention,1,CLK,NO,32,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p17,Matthew C. Funk Judicial Retention,1,CLK,YES,293,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p17,Matthew C. Funk Judicial Retention,1,CLK,NO,40,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p17,Constitutional Amendment A,1,CLK,FOR,142,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p17,Constitutional Amendment A,1,CLK,AGAINST,244,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p18,Constitutional Amendment B,1,CLK,FOR,304,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p18,Constitutional Amendment B,1,CLK,AGAINST,67,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p18,Constitutional Amendment C,1,CLK,FOR,265,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p18,Constitutional Amendment C,1,CLK,AGAINST,115,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p18,Constitutional Amendment D,1,CLK,FOR,193,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p18,Constitutional Amendment D,1,CLK,AGAINST,171,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p18,Constitutional Amendment E,1,CLK,FOR,344,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p18,Constitutional Amendment E,1,CLK,AGAINST,39,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p18,Constitutional Amendment F,1,CLK,FOR,223,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p18,Constitutional Amendment F,1,CLK,AGAINST,131,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p18,Constitutional Amendment G,1,CLK,FOR,159,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p18,Constitutional Amendment G,1,CLK,AGAINST,217,False,Total,407,453
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,"BROCK PIERCE, KARLA BALLARD",1,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,"KANYE WEST, MICHELLE TIDBALL",2,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,"DEM JOSEPH R. BIDEN, KAMALA D. HARRIS",16,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,"CON DON BLANKENSHIP, WILLIAM MOHR",1,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,"LIB JO JORGENSEN, JEREMY COHEN",0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,"JOE MCHUGH, ELIZABETH STORM",0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,"GRN HOWIE HAWKINS, ANGELA WALKER",0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,GLORIA LA RIVA,0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,"REP DONALD J. TRUMP, MICHAEL R. PENCE",123,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,Write-In Totals,3,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,Write-In: Not Certified,3,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,Write-In: Brian Carroll,0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,Write-In: Tom Hoefling,0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,Write-In: Jade Simmons/Claudeliah J. Roze,0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. President and Vice President,1,COR,Not Assigned,0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. House Dist. 1,1,COR,DEM DARREN PARRY,17,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. House Dist. 1,1,COR,REP BLAKE DAVID MOORE,118,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. House Dist. 1,1,COR,Write-In Totals,0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. House Dist. 1,1,COR,Write-In: Not Certified,0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. House Dist. 1,1,COR,Write-In: Taylor Lee,0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. House Dist. 1,1,COR,Write-In: Mikal Smith,0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p19,U.S. House Dist. 1,1,COR,Not Assigned,0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,Governor and Lt. Governor,1,COR,"DEM CHRIS PETERSON, KARINA BROWN",16,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,Governor and Lt. Governor,1,COR,"IAP GREG DUERDEN, WAYNE HILL",2,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,Governor and Lt. Governor,1,COR,"REP SPENCER J. COX, DEIDRE M. HENDERSON",113,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,Governor and Lt. Governor,1,COR,"LIB DANIEL RHEAD COTTAM, BARRY EVAN SHORT",5,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,Governor and Lt. Governor,1,COR,Write-In Totals,8,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,Governor and Lt. Governor,1,COR,Write-In: Madeline Kazantzis/Ed Kennedy,7,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,Governor and Lt. Governor,1,COR,Write-In: Not Certified,1,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,Governor and Lt. Governor,1,COR,Not Assigned,0,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,Attorney General,1,COR,LIB RUDY J. BAUTISTA,11,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,Attorney General,1,COR,DEM GREG SKORDAS,14,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,Attorney General,1,COR,REP SEAN D. REYES,114,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,State Auditor,1,COR,REP JOHN 'FRUGAL' DOUGALL,117,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,State Auditor,1,COR,CON JEFFREY L. OSTLER,8,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,State Auditor,1,COR,UUP BRIAN L. FABBI,7,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,State Treasurer,1,COR,CON RICHARD PROCTOR,9,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,State Treasurer,1,COR,REP DAVID DAMSCHEN,115,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p20,State Treasurer,1,COR,LIB JOSEPH SPECIALE,10,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p21,State Senate Dist. 25,1,COR,REP CHRIS H WILSON,117,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p21,State Senate Dist. 25,1,COR,DEM NANCY HUNTLY,19,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p21,State House Dist. 1,1,COR,CON SHERRY PHIPPS,6,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p21,State House Dist. 1,1,COR,REP JOEL FERRY,116,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p21,State House Dist. 1,1,COR,DEM AMBER HARDY,14,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p21,County Assessor,1,COR,REP KATHLEEN C. HOWELL,125,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p21,County Council North,1,COR,REP DAVID ERICKSON,122,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p21,County Council North,1,COR,DEM MARILYN MECHAM,13,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p21,County Recorder,1,COR,REP DEVRON ANDERSEN,127,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p21,County Treasurer,1,COR,REP CRAIG MCALLISTER,124,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p22,Cache Water Dist Bd At-Large,2,COR,REGAN WHEELER,66,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p22,Cache Water Dist Bd At-Large,2,COR,BRETT ROPER,48,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p22,Cache Water Dist Bd At-Large,2,COR,JARED L CLAWSON,61,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p22,Cache Water Dist Bd North,1,COR,MAX PIERCE,131,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p22,John A. Pearce Judicial Retention,1,COR,YES,109,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p22,John A. Pearce Judicial Retention,1,COR,NO,14,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p22,David N. Mortensen Judicial Retention,1,COR,YES,106,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p22,David N. Mortensen Judicial Retention,1,COR,NO,10,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p22,Diana Hagen Judicial Retention,1,COR,YES,104,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p22,Diana Hagen Judicial Retention,1,COR,NO,13,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p22,Gregory Keith Orme Judicial Retention,1,COR,YES,103,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p22,Gregory Keith Orme Judicial Retention,1,COR,NO,13,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p23,Jill M. Pohlman Judicial Retention,1,COR,YES,104,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p23,Jill M. Pohlman Judicial Retention,1,COR,NO,13,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p23,Michele M. Christiansen Forster Judicial Retention,1,COR,YES,103,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p23,Michele M. Christiansen Forster Judicial Retention,1,COR,NO,14,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p23,Ryan M. Harris Judicial Retention,1,COR,YES,100,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p23,Ryan M. Harris Judicial Retention,1,COR,NO,17,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p23,Kirk M. Morgan Judicial Retention,1,COR,YES,105,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p23,Kirk M. Morgan Judicial Retention,1,COR,NO,12,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p23,Matthew C. Funk Judicial Retention,1,COR,YES,107,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p23,Matthew C. Funk Judicial Retention,1,COR,NO,10,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p23,Constitutional Amendment A,1,COR,FOR,45,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p23,Constitutional Amendment A,1,COR,AGAINST,89,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p24,Constitutional Amendment B,1,COR,FOR,94,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p24,Constitutional Amendment B,1,COR,AGAINST,38,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p24,Constitutional Amendment C,1,COR,FOR,94,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p24,Constitutional Amendment C,1,COR,AGAINST,38,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p24,Constitutional Amendment D,1,COR,FOR,74,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p24,Constitutional Amendment D,1,COR,AGAINST,58,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p24,Constitutional Amendment E,1,COR,FOR,115,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p24,Constitutional Amendment E,1,COR,AGAINST,20,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p24,Constitutional Amendment F,1,COR,FOR,67,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p24,Constitutional Amendment F,1,COR,AGAINST,64,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p24,Constitutional Amendment G,1,COR,FOR,68,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p24,Constitutional Amendment G,1,COR,AGAINST,62,False,Total,147,165
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,"BROCK PIERCE, KARLA BALLARD",0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,"KANYE WEST, MICHELLE TIDBALL",0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,"DEM JOSEPH R. BIDEN, KAMALA D. HARRIS",42,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,"CON DON BLANKENSHIP, WILLIAM MOHR",1,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,"LIB JO JORGENSEN, JEREMY COHEN",4,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,"JOE MCHUGH, ELIZABETH STORM",0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,"GRN HOWIE HAWKINS, ANGELA WALKER",0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,GLORIA LA RIVA,0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,"REP DONALD J. TRUMP, MICHAEL R. PENCE",264,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,Write-In Totals,5,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,Write-In: Not Certified,5,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,Write-In: Brian Carroll,0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,Write-In: Tom Hoefling,0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,Write-In: Jade Simmons/Claudeliah J. Roze,0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. President and Vice President,1,COV,Not Assigned,0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. House Dist. 1,1,COV,DEM DARREN PARRY,44,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. House Dist. 1,1,COV,REP BLAKE DAVID MOORE,256,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. House Dist. 1,1,COV,Write-In Totals,2,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. House Dist. 1,1,COV,Write-In: Not Certified,2,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. House Dist. 1,1,COV,Write-In: Taylor Lee,0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. House Dist. 1,1,COV,Write-In: Mikal Smith,0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p25,U.S. House Dist. 1,1,COV,Not Assigned,0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,Governor and Lt. Governor,1,COV,"DEM CHRIS PETERSON, KARINA BROWN",43,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,Governor and Lt. Governor,1,COV,"IAP GREG DUERDEN, WAYNE HILL",0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,Governor and Lt. Governor,1,COV,"REP SPENCER J. COX, DEIDRE M. HENDERSON",237,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,Governor and Lt. Governor,1,COV,"LIB DANIEL RHEAD COTTAM, BARRY EVAN SHORT",12,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,Governor and Lt. Governor,1,COV,Write-In Totals,16,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,Governor and Lt. Governor,1,COV,Write-In: Madeline Kazantzis/Ed Kennedy,15,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,Governor and Lt. Governor,1,COV,Write-In: Not Certified,1,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,Governor and Lt. Governor,1,COV,Not Assigned,0,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,Attorney General,1,COV,LIB RUDY J. BAUTISTA,14,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,Attorney General,1,COV,DEM GREG SKORDAS,41,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,Attorney General,1,COV,REP SEAN D. REYES,250,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,State Auditor,1,COV,REP JOHN 'FRUGAL' DOUGALL,253,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,State Auditor,1,COV,CON JEFFREY L. OSTLER,25,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,State Auditor,1,COV,UUP BRIAN L. FABBI,9,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,State Treasurer,1,COV,CON RICHARD PROCTOR,25,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,State Treasurer,1,COV,REP DAVID DAMSCHEN,247,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p26,State Treasurer,1,COV,LIB JOSEPH SPECIALE,13,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p27,State Senate Dist. 25,1,COV,REP CHRIS H WILSON,264,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p27,State Senate Dist. 25,1,COV,DEM NANCY HUNTLY,37,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p27,State House Dist. 3,1,COV,REP MIKE PETERSEN,265,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p27,State House Dist. 3,1,COV,DEM HOLLY A. GUNTHER,39,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p27,County Assessor,1,COV,REP KATHLEEN C. HOWELL,274,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p27,County Council North,1,COV,REP DAVID ERICKSON,261,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p27,County Council North,1,COV,DEM MARILYN MECHAM,38,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p27,County Recorder,1,COV,REP DEVRON ANDERSEN,266,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p27,County Treasurer,1,COV,REP CRAIG MCALLISTER,271,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p28,Cache Water Dist Bd At-Large,2,COV,REGAN WHEELER,166,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p28,Cache Water Dist Bd At-Large,2,COV,BRETT ROPER,124,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p28,Cache Water Dist Bd At-Large,2,COV,JARED L CLAWSON,146,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p28,Cache Water Dist Bd North,1,COV,MAX PIERCE,246,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p28,John A. Pearce Judicial Retention,1,COV,YES,238,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p28,John A. Pearce Judicial Retention,1,COV,NO,32,False,Total,317,329
