application_id,app_key,body_id,name,rep_title
296,PlanningCommission|s|minutes/2022/2022-06-20/2022-06-23_planning-commission.md|3,2,,"the Planning Commission APPROVE PLZ-21-8026 “The Village at South Mountain” Community Scale Plan and Block Scale Plan, in the SLR Special Development District with the following conditions: 1. The Community Scale Plan/Block Scale Plan shall comply with the Master Development Agreement (MDA) and the Suburban Land Reserve Specific Development District. 2. Approval does not include architecture, building layout on the lots, building square footage, parking and floor area ratio, and utilities locations. 3. Architectural design details for the BSP compliant with the Master Development Agreement sha"
297,PlanningCommission|riverton business park amended site plan,2,Riverton Business Park Amended Site Plan,"APPROVE Application PLZ-22-8022, Riverton Business Park Amended Site Plan, located at 12705 South 4150 West, to allow a black or gray band. Commissioner Cannon"
298,PlanningCommission|s|minutes/2022/2022-08-08/2022-08-11_planning-commission.md|2,2,,"APPROVE PLZ-22- 2026 “Anna’s Let’s Play Music Studio”, to be located at 13594 South Firetip Court with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City business license. 3. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions as outlined in the Home Occupation Ordinance and this approval. 4. App"
299,PlanningCommission|s|minutes/2022/2022-08-08/2022-08-11_planning-commission.md|3,2,,"APPROVE PLZ-22-2028 “White Lotus Oracle”, to be located at 11914 South Swenson Farms drive with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City Business License. 3. Applicant must obtain and maintain applicable State and Health Department approvals. 4. Home Occupation must operate within the Fixed Standards and applicable Qualifications and "
300,PlanningCommission|s|minutes/2022/2022-08-08/2022-08-11_planning-commission.md|4,2,,TABLE “DG Tree LLC” until the applicant demonstrates compliance with the Fixed Standards of Home Occupation Ordinance. Commissioner Park
301,PlanningCommission|s|minutes/2022/2022-08-08/2022-08-11_planning-commission.md|5,2,,"APPROVE Application PLZ-22-2011, “Winkel Short-Term Rental” to be located at 13752 South 4170 West with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinance, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Short-term rental must be operated within the rules and regulations for Short-term Rentals as described in Riverton City Code 18.190.051. 3. Applicant must obtain and maintain a Riverton City Business License. 4. The applicant shall surrender "
302,PlanningCommission|s|minutes/2022/2022-08-08/2022-08-11_planning-commission.md|6,2,,"to APPROVE Application PLZ-22-2027, “Brown Short-Term Rental” to be located at 5124 West Cloudwing Way with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinance, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Short-term rental must be operated within the rules and regulations for Short-term Rentals as described in Riverton City Code 18.190.051. 3. Applicant must obtain and maintain a Riverton City business license. 4. The applicant shall surren"
303,PlanningCommission|stelling subdivision,2,Stelling Subdivision,"APPROVE Application PLZ-22-1001, “Stelling Subdivision” to be located at 13400 South 1630 West with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant must obtain any necessary approvals or permits from applicable outside agencies or jurisdictions. 4. Any necessary easements or agreements on the property be recorded with Salt Lake County Recorder. 5. The site"
304,PlanningCommission|afcu rezone,2,AFCU Rezone,"recommend APPROVAL of Application PLZ-22-4007 ""AFCU Rezone"" of 7.93-acres of land, located at 12653 South 3600 West, thus changing the Zoning to C-G (Gateway Commercial). Chair Cluff"
305,PlanningCommission|s|minutes/2022/2022-08-22/2022-08-25_planning-commission.md|3,2,,"APPROVE Application PLZ-22-2030, “Just Beauty Establishment,” to be located at 3659 West Roy Lane with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City Standards and Ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City Business License. 3. Applicant must obtain and maintain applicable State and Health Department approvals. 4. Home Occupation must operate within the Fixed Standards, and applicable Qualificati"
306,PlanningCommission|s|minutes/2022/2022-08-22/2022-08-25_planning-commission.md|4,2,,"APPROVE Application PLZ-22-4102, ""McDougal Development Agreement,"" to be located at 13040 South Redwood Road, with the following conditions: 1. ""Redline"" corrections and issues be corrected prior to recordation of the Subdivision Plat. 2. Solid fencing, consistent with Riverton City's Ordinance requirements will be installed on the subdivision boundaries, including solid masonry fencing on Redwood Road. Commissioner Breinholt"
307,PlanningCommission|final site plan,2,Final Site Plan,"APPROVE Application PLZ-22-8014, ""McNeil’s Automotive” Master and Final Site Plan, Commercial Subdivision, and Conditional Use, with the following conditions: 1. Site Plan Improvements and the buildings shall be consistent with the plans presented to the Planning Commission, except where otherwise noted. 2. Applicant shall correct or resolve the remaining Staff redlines on the civil plans. 3. Storm drainage systems and accommodations shall comply with the Riverton City Standards and Ordinances, and with the recommendations of the Riverton City Engineering Division. 4. The applicant must create"
308,PlanningCommission|myers park subdivision,2,Myers Park Subdivision,"APPROVE Application PLZ-22-1001, ""Myers Park Subdivision,” to be located at 2356 West 11800 South with the following conditions: 1. Address any outstanding Riverton City Staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and Ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant must obtain any necessary approvals or permits from applicable outside agencies or jurisdictions. 4. Any necessary easements or agreements on the property be recorded with the Salt Lake County Recorder. 5. T"
309,PlanningCommission|application plz 22 8013 walmart fuel final site plan,2,Application PLZ-22-8013 Walmart Fuel Final Site Plan,"recommend APPROVAL of Application PLZ-22-8013 Walmart Fuel Final Site Plan with the following conditions: 1. Site Plan Improvements and the buildings shall be consistent with the plans presented to the Planning Commission except where otherwise noted. 2. The applicant shall correct or resolve the remaining staff redlines on the civil plans. 3. Storm drainage systems and accommodations shall comply with the Riverton City Standards and Ordinances, and with the recommendations of the Riverton City Engineering Division. 4. The Applicant must create and agree to flow a Long-Term Storm Water Managem"
310,PlanningCommission|s|minutes/2022/2022-09-05/2022-09-08_planning-commission.md|2,2,,"APPROVE PLZ-22-2034 “Prodigy Bilingual Daycare, LLC” at 12698 South Stone Heights Drive with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City business license. 3. Applicant must obtain and maintain applicable State and Health Department approvals. 4. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Con"
311,PlanningCommission|s|minutes/2022/2022-09-05/2022-09-08_planning-commission.md|3,2,,"APPROVE Application PLZ-22-2035 “Sweethearts Salon” to be located at 11882 South Craig View Lane with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City business license. 3. Applicant must obtain and maintain applicable State and Health Department approvals. 4. Home Occupation must operate within the Fixed Standards and applicable Qualification"
312,PlanningCommission|s|minutes/2022/2022-09-05/2022-09-08_planning-commission.md|4,2,,"APPROVE PLZ-22- 1007. “Riverwood Estates Amended”, to be located at 1652 West Oak River Court with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plans. 2. Lots shall be combined with a Plat recorded with Salt Lake County. 3. No access to Redwood Road from the lot. Commissioner Cannon raised a question regarding the applicant obtaining animal rights with the purchase of the additional acreage. Mr. Prestwich explained the lot is zoned RR-22 and lots greater than .50-acre are allowed animal rights. He was not sure whether it was permitted with th"
313,PlanningCommission|s|minutes/2022/2022-09-05/2022-09-08_planning-commission.md|5,2,,"recommend APPROVAL of Application PLZ-22-2036 Conditional Use for Homestead Parallel Fencing with the following conditions: 1. Fencing along the north property line may be installed along the applicant’s property line, allowing the existing fence to remain. 2. The applicant shall notify the north adjoiner of their intention to install a parallel fence and provide the north adjoiner a copy of the Boundary Survey showing the location of the existing fence and boundary line. 3. The applicant shall not be responsible for the placement of permanent weed control measures in the space between the fen"
314,PlanningCommission|approve application plz 22 8024 walmart amended site plan,2,APPROVE Application PLZ-22-8024 Walmart Amended Site Plan,"APPROVE Application PLZ-22-8024 Walmart Amended Site Plan located at 1202 West 12600 South with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, and applicable Building and Fire Codes. 2. Building colors and finishes to match those shown on the plans. 3. Dumpster walls, pillars, docking bay screen walls, and other on-site structures, not including the boundary fences shall also be painted to match the building. 4. The natural and/or cultured stone and veneer shall not be painted. 5. Signage"
315,PlanningCommission|s|minutes/2022/2022-09-19/2022-09-22_planning-commission.md|2,2,,"APPROVE Application PLZ-22-2038, “The Smoking Toad” located at 13840 South Little Water Peak Drive with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City Business License. 3. Applicant must obtain and maintain applicable State and other outside agency approvals. 4. Home Occupation must operate within the Fixed Standards and applicable Qualific"
316,PlanningCommission|s|minutes/2022/2022-09-19/2022-09-22_planning-commission.md|3,2,,"APPROVE Application PLZ-22-2039 “R & R Grooming” located at 12453 South Huron Road with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City Business License. 3. Applicant must obtain and maintain applicable State and other outside agency approvals. 4. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Condi"
317,PlanningCommission|scooters coffee shop final site plan,2,Scooters Coffee Shop Final Site Plan,"APPROVE Application PLZ-22-8009, Scooters Coffee Shop Final Site Plan with the following conditions: 1. Site Plan improvements and the buildings shall be consistent with the plans presented to the Planning Commission except where otherwise noted. 2. The applicant shall correct or resolve the remaining staff redlines on the civil plans. 3. Storm drainage systems and accommodations shall comply with the Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 4. The Applicant must create and agree to follow a Long-Term Storm Water Management"
318,PlanningCommission|approve application plz 22 8020 home depot amended site plan,2,APPROVE Application PLZ-22-8020 Home Depot Amended Site Plan,"APPROVE Application PLZ-22-8020 Home Depot Amended Site Plan with the following conditions: 1. Site Plan improvements and the buildings shall be consistent with the plans presented to the Planning Commission except where otherwise noted. 2. The applicant shall correct or resolve the remaining staff redlines on the civil plans. 3. Storm drainage systems and accommodations shall comply with the Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 4. The Applicant must create and agree to follow a Long-Term Storm Water Management Plan acc"
319,PlanningCommission|homestead subdivision,2,Homestead Subdivision,"APPROVE PLZ-22-1004 “Homestead Subdivision”, to be located at 3600 West 12805 South with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant must obtain any necessary approvals or permits from applicable outside agencies or jurisdictions. 4. Any necessary easements or agreements on the property be recorded with Salt Lake County Recorder. 5. The site and struct"
320,PlanningCommission|funaro general plan amendment,2,Funaro General Plan Amendment,"recommend APPROVAL of Application PLZ-22-4009, Funaro General Plan Amendment, and Rezone for 0.5 acres at 1794 West 11800 South proposed Rezone to the R-4 zone. Commissioner Matheson"
321,PlanningCommission|s|minutes/2022/2022-10-10/2022-10-13_planning-commission.md|3,2,,"APPROVE PLZ-22- 1008 “South Pasture Office Condos,” located at 12523 South Pasture Road with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plans. 2. Lots shall be combined with a Plat recorded with Salt Lake County. Commissioner Rushton"
322,PlanningCommission|s|minutes/2022/2022-10-10/2022-10-13_planning-commission.md|4,2,,"APPROVE PLZ-22-8028, “Mountain Ridge Phase 20” Final Plan to be located near 13600 South Sentinel Ridge Boulevard with the following conditions: 1. The Detail Plan shall comply with the terms and conditions approved by the Master Development Agreement (MDA), Suburban Land Reserve Specific Development District, the approved Mountain Ridge CSP, and BSP. 2. This Phase shall be subject to final development review and comments by the City, including but not limited to stormwater, culinary, and pressurized irrigation systems design. Commissioner Breinholt"
323,PlanningCommission|s|minutes/2022/2022-10-10/2022-10-13_planning-commission.md|5,2,,"APPROVE PLZ-22- 8027 “The Park at Mountain View” Detail Plan for Phase 3, with the following conditions: 1. This Phase shall comply with the terms and conditions approved with the Block Scale Plan, and with the SLR Project Area Master Development Agreement. 2. This Phase shall be subject to final development review and comments by the City, including but not limited to stormwater, culinary, and pressurized irrigation systems design. 3. Applicant must update their Long-Term Storm Water Management Plan or Covenant to Maintain to reflect the updated site plan as required by City Ordinance. 4. A L"
324,PlanningCommission|s|minutes/2022/2022-11-07/2022-11-10_planning-commission.md|1,2,,"APPROVE Application PLZ-22-2042, Laura Kingston Childcare located at 11852 South Shady Acres Court with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City business license. 3. Applicant must obtain and maintain applicable State and Health Department approvals. 4. Home Occupation must operate within the Fixed Standards and applicable Qualificati"
325,PlanningCommission|s|minutes/2022/2022-11-07/2022-11-10_planning-commission.md|3,2,,"APPROVE PLZ-22-8033, “Mountain Ridge Phase 19” Final Plan to be located near 13600 South Sentinel Ridge Boulevard with the following conditions: 1. This Phase shall comply with the terms and conditions approved with the Block Scale Plan, and with the SLR Project Area Master Development Agreement. 2. This Phase shall be subject to final development review and comments by the City, including but not limited to stormwater, culinary, and pressurized irrigation systems design. 3. Applicant must update their Long-Term Storm Water Management Plan or Covenant to Maintain to reflect the updated site pl"
326,PlanningCommission|s|minutes/2022/2022-12-05/2022-12-08_planning-commission.md|1,2,,"APPROVE PLZ-22-2044, Golden, Inc. located at 2918 West 13400 South with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City business license. 3. Applicant must obtain and maintain applicable State and other outside agency approvals. 4. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions as outline"
327,PlanningCommission|s|minutes/2022/2022-12-05/2022-12-08_planning-commission.md|2,2,,"APPROVE PLZ-22- 2043, Strategic Stone, LLC, located at 4013 West Red Tail Drive with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City business license. 3. Applicant must obtain and maintain applicable State and other outside agency approvals. 4. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditio"
328,PlanningCommission|crossman subdivision,2,Crossman Subdivision,"APPROVE PLZ-22- 1005, Crossman Subdivision, to be located at 3522 West 13400 South with the following conditions: 1. Address any outstanding Riverton City Staff redline comments on plans. 2. Storm drainage systems and accommodations comply with Riverton City standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant must obtain any necessary approvals or permits from applicable outside agencies or jurisdictions. 4. Any necessary easements or agreements on the property be recorded with the Salt Lake County Recorder. 5. The site and structu"
329,PlanningCommission|s|minutes/2022/2022-12-05/2022-12-08_planning-commission.md|5,2,,"recommend APPROVAL of the changes to Municipal Code Title 18 titled, “Table of Commercial Uses,” as modified: 1. Keep landscaping as a permitted use in the C-R Zone. The motion was"
330,PlanningCommission|s|minutes/2023/2023-01-09/2023-01-12_planning-commission.md|1,2,,"recommend APPROVAL of the amended Moderate-Income Housing Element of the Riverton City General Plan updating the language of the selected strategies to correspond with the State of Utah guidelines, as described. The motion was"
331,PlanningCommission|application plz 22 4010 wright parkside rezone,2,Application PLZ-22-4010 Wright-Parkside Rezone,recommend APPROVAL of Application PLZ-22-4010 Wright-Parkside Rezone of an existing development of 6.1 acres at 12995 South Sand Hollow Drive from current zoning of R-14-SD/EHOV (Residential Medium-Density with an Elderly Housing Overlay) to R- 14 SD (Residential Medium Density) with Staff to complete a Traffic Study and present to the City Council traffic improvement and additional access points into the development. The motion was
332,PlanningCommission|s|minutes/2023/2023-01-09/2023-01-12_planning-commission.md|3,2,,"APPROVE PLZ-22- 1010 “Pleasant Green Estates #1 Amended”, to be located at 13687 and 13699 South 2780 West with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plat and plans. 2. The applicant must obtain any necessary approvals or permits from applicable outside agencies or jurisdictions, including utility companies that have an interest in any PUEs on the subject properties. 3. Lots shall be amended with a Plat recorded with Salt Lake County. The motion was"
333,PlanningCommission|navratil subdivision,2,Navratil Subdivision,"APPROVE PLZ-22- 1011 “Navratil Subdivision”, to be located at 2578 West Tillery Circle with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plans. 2. The applicant must obtain any necessary approvals or permits from applicable outside agencies or jurisdictions, including utility companies that have an interest in any PUEs on the subject properties. 3. Lots shall be amended with a Plat recorded with Salt Lake County. The motion was"
334,PlanningCommission|s|minutes/2023/2023-01-09/2023-01-12_planning-commission.md|5,2,,"to APPROVE PLZ-22-8023 “Gospel Hope Church” amending the site plan of the existing building located at 11815 South 2700 West with the following conditions: 1. Site Plan Improvements and the buildings shall be consistent with the plans presented to the Planning Commission except where otherwise noted. 2. The applicant shall correct or resolve the remaining staff redlines on the civil plans. 3. Storm drainage systems and accommodations shall comply with the Riverton City standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 4. The Applicant must create"
335,PlanningCommission|commercial site plan,2,Commercial Site Plan,"to APPROVE PLZ-22-8032, Commercial Site Plan for “America First (AFCU)” located at 12653 South 3600 West subject to the following conditions: 1. Site Plan Improvements and Building shall be consistent with the plans presented to the Planning Commission except where otherwise noted. 2. The applicant shall correct or resolve the remaining staff redlines. 3. Storm drainage systems and accommodations comply with the Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineer. 4. The Applicant must create and agree to follow a Long-Term Storm Water Management "
336,PlanningCommission|s|minutes/2023/2023-01-23/2023-01-26_planning-commission.md|2,2,,"APPROVE PLZ-22-8034, “Village at South Mountain East” Community-Scale Plan & Block Scale Plan, in the SLR Special Development District subject to the following conditions: 1. The Community-Scale Plan shall comply with the Master Development Agreement (“MDA”) and the Suburban Land Reserve Specific Development District. 2. A Detailed Plan (“DP”) for each phase shall be reviewed by staff and approved by the Planning Commission before construction may begin. 3. The First Detailed Plan (“Phase 1”) must include the proposed subdivision plat, and the subdivision must be recorded before work may comme"
337,PlanningCommission|s|minutes/2023/2023-02-06/2023-02-09_planning-commission.md|2,2,,"APPROVE PLZ-23- 2004, “Sage Creek Academy”, at 2492 West 12420 South with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City Business License. 3. Applicant must obtain and maintain applicable State and Health Department approvals. 4. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions as outlined"
338,PlanningCommission|s|minutes/2023/2023-02-06/2023-02-09_planning-commission.md|4,2,,"APPROVE PLZ-22- 8031 “Holy Trinity Church” amending the site plan of the existing building located at 13249 South Redwood Road with the following conditions: 1. Site Plan Improvements and the buildings shall be consistent with the plans presented to the Planning Commission except where otherwise noted. 2. Applicant shall correct or resolve the remaining staff redlines on the civil plans. 3. Storm drainage systems and accommodations shall comply with the Riverton City standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 4. The Applicant must create a"
339,PlanningCommission|old liberty way subdivision,2,Old Liberty Way Subdivision,"APPROVE PLZ-22-1012 “Old Liberty Way Subdivision,” to be located at approximately 12600 South and Old Liberty Way with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plans. 2. Any existing or necessary easements or agreements on the property be recorded with Salt Lake County Recorder and shown on the plat Commissioner Cluff"
340,PlanningCommission|s|minutes/2023/2023-02-20/2023-02-23_planning-commission.md|1,2,,recommend APPROVAL of Application PLZ-23-4001 to rezone 0.91 acres located at 4141 West 13400 South and change the zoning to C-R (Regional Commercial). Commissioner Matheson
341,PlanningCommission|s|minutes/2023/2023-03-06/2023-03-09_planning-commission.md|1,2,,"APPROVE PLZ-23-8004, “Starbucks Coffee,” amending the Site Plan of the existing commercial building located at 5057 West 13400 South, with the following conditions: 1. Building materials and colors will match the submitted plans as shown. 2. All Staff redlines will be corrected before Building Permit will be issued. Commissioner Rushton"
342,PlanningCommission|s|minutes/2023/2023-03-06/2023-03-09_planning-commission.md|2,2,,"DENY PLZ-23-8005, ""IFA Lot 2,"" amending the Site Plan of the existing commercial building, located at 1868-1888 West 12600 South, and require the applicant to modify the building exterior, as approved on May 26, 2022. Commissioner Cannon"
343,PlanningCommission|land reserve specific development district 2 site plan,2,Land Reserve Specific Development District. 2. Site Plan,"APPROVE PLZ-23- 8001, “The Village at South Mountain West Phase 1 Detail Plan and Subdivision Plat,” in the SLR Special Development District, with the following conditions: 1. The Detailed Plan shall comply with the approved Community Scale Plan (“CSP”), Block Scale Plan (“BSP”), Master Development Agreement (“MDA”), and the Suburban Land Reserve Specific Development District. 2. Site Plan improvements shall be consistent with the plans presented to the Planning Commission, except where otherwise noted. 3. The applicant shall correct or resolve the remaining Staff redlines on Civil Plans. 4. S"
344,PlanningCommission|seehusen subdivision,2,Seehusen Subdivision,"to APPROVE PLZ-22-1009 “Seehusen Subdivision”, to be located at 11905 South 2700 West with the following conditions: 1. Address any outstanding Riverton City Staff redline comments on the plans. 2. Storm drainage systems and accommodations shall comply with Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant must obtain any necessary approvals or permits from applicable outside agencies or jurisdictions. 4. Any necessary easements or agreements on the property shall be recorded with the Salt Lake County Recorder. 5. T"
345,PlanningCommission|s|minutes/2023/2023-03-20/2023-03-23_planning-commission.md|3,2,,"recommend DENIAL of the requested amendment to the M-1 Zone due to the following: 1. Incompatibility with the stated applicant’s zero lot line and residential. 2. It is concerning to see a specific text amendment for a specific property as there is no notice required to the surrounding property owners. 3. In the existing M-1 Zone, there have been a number of projects that went through due process. The motion was"
346,PlanningCommission|s|minutes/2023/2023-03-20/2023-03-23_planning-commission.md|4,2,,"recommend APPROVAL of the PLZ-23-5003, amending Title 18 by removing language addressing Commercial Uses in each zone (18.65, 18.70, 18.75, 18.80, 18.85, and 18.100) and defer to the Table of Commercial Uses, as presented, with the caveat that Staff examine the amendments to verify that temporary uses such as fireworks and Christmas tree sales have been properly allocated with the Code section that addresses such uses. Chair Gilchrist"
347,PlanningCommission|s|minutes/2023/2023-04-10/2023-04-13_planning-commission.md|1,2,,"to APPROVE PLZ-23-2013 J-Roc Pressure Washing, LLC” located at 13645 South Mount Cortina Way with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City Business License. 3. Applicant must obtain and maintain applicable State and other outside agency approvals. 4. The Home Occupation must operate within the Fixed Standards and applicable Qualificat"
348,PlanningCommission|s|minutes/2023/2023-04-10/2023-04-13_planning-commission.md|2,2,,"to APPROVE PLZ-23-2016 “HamHam Specialty Grooming,” located at 12317 South Juniper Haven Drive with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City business license. 3. Applicant must obtain and maintain applicable State and other outside agency approvals. 4. Home Occupation must operate within the Fixed Standards and applicable Qualificatio"
349,PlanningCommission|s|minutes/2023/2023-04-10/2023-04-13_planning-commission.md|4,2,,"APPROVE PLZ-23- 2015, Conditional Use, Smart Private Lane at 1602 West 13569 South with the following conditions: 1. Approval is for a private lane to access one (1) existing lot. 2. Private lane shall follow Riverton City Code for development on private lanes. 3. Private lane shall be a minimum 20-foot wide paved in either asphalt or concrete according to the standards of the Unified Fire Authority and Riverton City Standards and Specifications. 4. Prior to any building permit being issued for the property the applicant shall submit the following for staff approval. a. A development site plan"
350,PlanningCommission|s|minutes/2023/2023-04-10/2023-04-13_planning-commission.md|5,2,,"APPROVE PLZ-23-1002 “Craig View Lane- Lot 4 Amended”, to be located at 11833 South Craig View Lane with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plat and plans. 2. The applicant must obtain any necessary approvals or permits from applicable outside agencies or jurisdictions, including utility companies that have an interest in any PUEs on the subject properties. 3. The amendment shall be approved and recorded with Salt Lake County. 4. Fencing required by the City along property boundaries shall be extended to and along the new boundary. C"
351,PlanningCommission|henrie lane subdivision,2,Henrie Lane Subdivision,"APPROVE PLZ-22- 1006 “Henrie Lane Subdivision”, to be located at 12984 South Sunday Drive with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and ordinances and with the recommendations of the Riverton City Engineering Division. 3. The applicant must obtain any necessary approvals or permits from applicable outside agencies or jurisdictions. 4. Any necessary easements or agreements on the property be recorded with the Salt Lake County Recorder. 5. The site a"
352,PlanningCommission|s|minutes/2023/2023-04-24/2023-04-27_planning-commission.md|1,2,,"APPROVE Application PLZ-23-2017, “Lifferth Short-Term Rental” to be located at 13259 South Forest Meadow Drive subject to the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. The Short-Term Rental must be operated within the rules and regulations for Short-term Rentals as described in Riverton City Code 18.190.051. 3. The applicant must obtain and maintain a Riverton City Business License. 4. The"
353,PlanningCommission|crane cove subdivision,2,Crane Cove Subdivision,"APPROVE PLZ-22-1002, “Crane Cove Subdivision,” to be located at 12747 South Sunday Drive, with the following conditions: 1. Address any outstanding Riverton City Staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and Ordinances and with the recommendations of the Riverton City Engineering Division. 3. The applicant must obtain any necessary approvals or permits from applicable outside agencies or jurisdictions. 4. Any necessary easements or agreements on the property be recorded with the Salt Lake County Recorder. 5. The site a"
354,PlanningCommission|s|minutes/2023/2023-05-08/2023-05-11_planning-commission.md|3,2,,"recommend APPROVAL of the proposed amendments to Sections 18 (20, 25, 30, 35, 40).050.9, amending the maximum lot coverage in single-family zones from 30% to 40%, and amending section 18.05.030, excluding pools from the calculation of building coverage on a property, as described herein. Commissioner Cluff"
355,PlanningCommission|s|minutes/2023/2023-06-19/2023-06-22_planning-commission.md|1,2,,"APPROVE PLZ-23- 2020, “Mardan Roofing,” at 12536 South 3600 West with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City Business License. 3. Applicant must obtain and maintain applicable State and other outside agency approvals. 4. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions, as outlined"
356,PlanningCommission|s|minutes/2023/2023-06-19/2023-06-22_planning-commission.md|2,2,,"APPROVE PLZ-23-2022, “Variety Vending,” at 4142 West Red Tail Drive with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City Business License. 3. Applicant must obtain and maintain applicable State and other outside agency approvals. 4. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions, as outli"
