date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2018-07-09,2018,City Council Meeting,Council,1,to close the staff meeting. The,Other,unanimous in favor Pass,Ruby Brown,Tina Snow,,,minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,minutes
2018-07-09,2018,City Council Meeting,Council,2,to approve Application #30648 accepting a roadway dedication plat located at approximately 5025 West 4865 South. The,Land-Use/Zoning,unanimous in favor Pass,Ruby Brown,Tina Snow,,,minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,minutes
2018-07-09,2018,City Council Meeting,Council,3,to close the public hearings. The,Public Hearing Action,unanimous in favor Pass,Ruby Brown,Tina Snow,,,minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,minutes
2018-07-09,2018,City Council Meeting,Council,4,to approve Application #30665 vacating a portion of a public street located at approximately 5375 South Street between 4250 and 4280 West to accommodate the development of a new public library campus. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,minutes
2018-07-09,2018,City Council Meeting,Council,5,to approve Application #30647 rezoning property located at 5944 South Cougar Lane from R-1-43 to R-1-5. The,Land-Use/Zoning,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,minutes
2018-07-09,2018,City Council Meeting,Council,6,to approve the resolution. The,Resolution,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,minutes
2018-07-09,2018,City Council Meeting,Council,7,"to approve the ordinance with the amendment changing the date from June 9, 2018, to July 9, 2018. The",Ordinance,unanimous in favor Pass,Tina Snow,Alan Peterson,,,minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,minutes
2018-07-09,2018,City Council Meeting,Council,8,"to approve the minutes for the Kearns Metro Township Council meeting held on June 11, 2018. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,minutes
2018-07-09,2018,City Council Meeting,Council,9,"to approve the minutes for the Kearns Metro Township Council meeting held on May 14, 2018. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,minutes
2018-07-30,2018,City Council Meeting,Council,1,to approve Resolution No. 18-07-03. The motions,Resolution,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2018/2018-07-30/2018-07-30_city-council-meeting.md,minutes
2018-07-30,2018,City Council Meeting,Council,2,to approve Resolution No. 18-07-04. The motions,Resolution,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2018/2018-07-30/2018-07-30_city-council-meeting.md,minutes
2018-08-13,2018,City Council Meeting,Council,1,to close the staff meeting. The,Other,unanimous in favor Pass,Tina Snow,Alan Peterson,,,minutes/2018/2018-08-13/2018-08-13_city-council-meeting.md,minutes
2018-09-10,2018,City Council Meeting,Council,1,to close the staff meeting. The,Other,unanimous in favor Pass,Tina Snow,Alan Peterson,,,minutes/2018/2018-09-10/2018-09-10_city-council-meeting.md,minutes
2018-09-10,2018,City Council Meeting,Council,2,to indefinitely close a portion of 5375 South to vehicular traffic pursuant to Section 72-5-105.7 of the Utah Code to accommodate a safer pedestrian walking path within the public right- of-way. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2018/2018-09-10/2018-09-10_city-council-meeting.md,minutes
2018-09-10,2018,City Council Meeting,Council,3,"to approve the minutes from July 9, 2018, July 30, 2018, and August 13, 2018, meetings. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2018/2018-09-10/2018-09-10_city-council-meeting.md,minutes
2018-09-10,2018,City Council Meeting,Council,4,to go forward with Municode to do its website. The,Other,unanimous in favor Pass,Ruby Brown,Alan Peterson,,,minutes/2018/2018-09-10/2018-09-10_city-council-meeting.md,minutes
2018-09-10,2018,City Council Meeting,Council,5,"to hold the budget hearing for December 17, 2018. The",Other,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2018/2018-09-10/2018-09-10_city-council-meeting.md,minutes
2018-10-22,2018,City Council Meeting,Council,1,"to approve the resolution not to exceed $5,500. The",Resolution,unanimous in favor Pass,Ruby Brown,Tina Snow,,,minutes/2018/2018-10-22/2018-10-22_city-council-meeting.md,minutes
2018-11-13,2018,City Council Meeting,Council,1,to suspend the rules and go back to hear from representatives of the Kearns Township Community Council. The,Appointment,unanimous in favor Pass,Alan Peterson,Tina Snow,,,minutes/2018/2018-11-12/2018-11-13_city-council-meeting.md,minutes
2018-11-13,2018,City Council Meeting,Council,2,to go back to regular business as outlined on the agenda. The,Other,unanimous in favor Pass,Alan Peterson,Tina Snow,,,minutes/2018/2018-11-12/2018-11-13_city-council-meeting.md,minutes
2018-11-13,2018,City Council Meeting,Council,3,"to approve the following resolution adopting the tentative budget for 2019 fiscal year and setting a public hearing for December 17, 2018, at 7 p.m. The",Budget Amendment,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2018/2018-11-12/2018-11-13_city-council-meeting.md,minutes
2018-11-13,2018,City Council Meeting,Council,4,"to approve the minutes of the Kearns Metro Township Council meetings held on Monday, October 8, 2018, and Monday, October 22, 2018. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2018/2018-11-12/2018-11-13_city-council-meeting.md,minutes
2018-12-17,2018,City Council Meeting,Council,1,"to allocate $51,500 to the Kearns Community Council in January 2019. The",Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2018/2018-12-17/2018-12-17_city-council-meeting.md,minutes
2018-12-17,2018,City Council Meeting,Council,2,to adopt the fee schedule. The,Land-Use/Zoning,unanimous in favor Pass,Patrick Schaeffer,Tina Snow,,,minutes/2018/2018-12-17/2018-12-17_city-council-meeting.md,minutes
2019-01-14,2019,City Council Meeting,Council,1,to approve ordinance #19-01-02. The,Ordinance,unanimous in favor Pass,Alan Peterson,Tina Snow,,,minutes/2019/2019-01-14/2019-01-14_city-council-meeting.md,minutes
2019-01-14,2019,City Council Meeting,Council,2,to approve Ordinance 19-01-01. The,Ordinance,unanimous in favor Pass,Alan Peterson,Tina Snow,,,minutes/2019/2019-01-14/2019-01-14_city-council-meeting.md,minutes
2019-01-14,2019,City Council Meeting,Council,3,"to approve Application #30737 and the following ordinance approving a zone change from M-1 to RM zone subject to the following conditions: 1) density should not exceed 15 units per acre, 2) residential uses are limited to single family attached townhome style or single family detached structures and nonresidential uses are not allowed. The",Land-Use/Zoning,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2019/2019-01-14/2019-01-14_city-council-meeting.md,minutes
2019-01-14,2019,City Council Meeting,Council,4,"to allocate $300,000 from fund balance to the 5600 West Project. The",Other,unanimous in favor Pass,Patrick Schaeffer,Tina Snow,,,minutes/2019/2019-01-14/2019-01-14_city-council-meeting.md,minutes
2019-01-14,2019,City Council Meeting,Council,5,"to approve the minutes of the Kearns Metro Township Council meeting held on Monday, November 13, 2018. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Alan Peterson,,,minutes/2019/2019-01-14/2019-01-14_city-council-meeting.md,minutes
2019-01-14,2019,City Council Meeting,Council,6,"to approve the minutes of the Kearns Metro Township Council meeting held on Monday, December 10, 2018, with correction on page 5 that Council Member Peterson gave the Council of Governments update instead of Mayor Bush. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-01-14/2019-01-14_city-council-meeting.md,minutes
2019-02-11,2019,City Council Meeting,Council,1,to approve this contribution. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-02-11/2019-02-11_city-council-meeting.md,minutes
2019-02-11,2019,City Council Meeting,Council,2,to open the nominations for the 2019 Kearns Metro Township Council Chair. The,Appointment,unanimous in favor Pass,Alan Peterson,Tina Snow,,,minutes/2019/2019-02-11/2019-02-11_city-council-meeting.md,minutes
2019-02-11,2019,City Council Meeting,Council,3,to nominate Mayor Bush as the 2019 Kearns Metro Township Council Chair. Mayor Bush accepted the nomination. The,Appointment,unanimous in favor Pass,Ruby Brown,Tina Snow,,,minutes/2019/2019-02-11/2019-02-11_city-council-meeting.md,minutes
2019-02-11,2019,City Council Meeting,Council,4,to nominate Council Member Snow as the 2019 Kearns Metro Township Council Chair Pro Tempore. Council Member Snow accepted the nomination. The,Appointment,unanimous in favor Pass,Patrick Schaeffer,Ruby Brown,,,minutes/2019/2019-02-11/2019-02-11_city-council-meeting.md,minutes
2019-03-11,2019,City Council Meeting,Council,1,to close staff meeting and open the public meeting. The,Other,unanimous in favor Pass,Patrick Schaeffer,Tina Snow,,,minutes/2019/2019-03-11/2019-03-11_city-council-meeting.md,minutes
2019-03-11,2019,City Council Meeting,Council,2,to adopt the ordinance no. 19-03-02. The,Ordinance,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-03-11/2019-03-11_city-council-meeting.md,minutes
2019-03-11,2019,City Council Meeting,Council,3,"to order the lapel pins in the amount of $300 as well as the name tags, which are $5.98 each. The",Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-03-11/2019-03-11_city-council-meeting.md,minutes
2019-03-11,2019,City Council Meeting,Council,4,"to approve the minutes of the Kearns Metro Township Council meeting held on February 11, 2019. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-03-11/2019-03-11_city-council-meeting.md,minutes
2019-03-11,2019,City Council Meeting,Council,5,"to amend the minutes of the Kearns Metro Township Council meeting held on January 14, 2019, to include a staff meeting. These minutes will be brought back for approval. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-03-11/2019-03-11_city-council-meeting.md,minutes
2019-04-08,2019,City Council Meeting,Council,1,to close staff meeting and open the public meeting. The,Other,unanimous in favor Pass,Patrick Schaeffer,Tina Snow,,,minutes/2019/2019-04-08/2019-04-08_city-council-meeting.md,minutes
2019-04-08,2019,City Council Meeting,Council,2,to approve the following ordinance. The,Ordinance,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-04-08/2019-04-08_city-council-meeting.md,minutes
2019-04-08,2019,City Council Meeting,Council,3,to approve the resolution. The,Resolution,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2019/2019-04-08/2019-04-08_city-council-meeting.md,minutes
2019-04-08,2019,City Council Meeting,Council,4,to approve the resolution. The,Resolution,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-04-08/2019-04-08_city-council-meeting.md,minutes
2019-04-08,2019,City Council Meeting,Council,5,"to approve the minutes of the Kearns Metro Township Council meeting held on March 11, 2019. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Alan Peterson,,,minutes/2019/2019-04-08/2019-04-08_city-council-meeting.md,minutes
2019-04-08,2019,City Council Meeting,Council,6,"to approve the minutes of the Kearns Metro Township Council meeting held on January 14, 2019. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-04-08/2019-04-08_city-council-meeting.md,minutes
2019-05-13,2019,City Council Meeting,Council,1,"to approve the minutes of the Kearns Metro Township Council meeting held on December 17, 2018. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-05-13/2019-05-13_city-council-meeting.md,minutes
2019-05-13,2019,City Council Meeting,Council,2,"to approve the minutes of the Kearns Metro Township Council meeting held on April 8, 2019. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-05-13/2019-05-13_city-council-meeting.md,minutes
2019-06-10,2019,City Council Meeting,Council,1,"to approve the minutes of the Kearns Metro Township Council meeting held on May 13, 2019. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-06-10/2019-06-10_city-council-meeting.md,minutes
2019-07-08,2019,City Council Meeting,Council,1,to approve the storm water maintenance agreement. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-07-08/2019-07-08_city-council-meeting.md,minutes
2019-07-08,2019,City Council Meeting,Council,2,to adopt the statewide utility license agreement. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-07-08/2019-07-08_city-council-meeting.md,minutes
2019-07-22,2019,City Council Meeting,Council,1,to open the public hearing. The,Public Hearing Action,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-07-22/2019-07-22_city-council-meeting.md,minutes
2019-07-22,2019,City Council Meeting,Council,2,to close the public hearing. The,Public Hearing Action,unanimous in favor Pass,Alan Peterson,Tina Snow,,,minutes/2019/2019-07-22/2019-07-22_city-council-meeting.md,minutes
2019-08-12,2019,City Council Meeting,Council,1,"to extend Contract No. 1758 until December 31, 2019. The",Contract/Purchase,unanimous in favor Pass,Tina Snow,Alan Peterson,,,minutes/2019/2019-08-12/2019-08-12_city-council-meeting.md,minutes
2019-08-12,2019,City Council Meeting,Council,2,to approve Resolution No. 19-08-01. The,Resolution,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-08-12/2019-08-12_city-council-meeting.md,minutes
2019-08-12,2019,City Council Meeting,Council,3,to approve the budget adjustment. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-08-12/2019-08-12_city-council-meeting.md,minutes
2019-08-12,2019,City Council Meeting,Council,4,to approve the budget adjustment. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-08-12/2019-08-12_city-council-meeting.md,minutes
2019-08-12,2019,City Council Meeting,Council,5,"to approve the June 10, 2019, Kearns Metro Township Council minutes. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-08-12/2019-08-12_city-council-meeting.md,minutes
2019-08-12,2019,City Council Meeting,Council,6,"to approve the July 8, 2019, Kearns Metro Township Council minutes. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-08-12/2019-08-12_city-council-meeting.md,minutes
2019-08-12,2019,City Council Meeting,Council,7,"to approve the July 22, 2019, Kearns Metro Township Council minutes. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-08-12/2019-08-12_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,1,to table these items. The,Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,2,to close the staff meeting. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,3,to close public hearing. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,4,to table this request until the developer is available to discuss what he is planning. The,Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,5,to continue these zoning requests to the October meeting. The,Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,6,to open the public hearing. The,Public Hearing Action,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,7,to close the public hearing. The,Public Hearing Action,unanimous in favor Pass,Tina Snow,Alan Peterson,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,8,"to table this request for one month. Roll was called showing the vote to be Council Member Schaeffer “Aye,” Council Member Snow “Nay,” Mayor Bush “Nay,” Council Member Brown “Aye” and Council Member Peterson “Nay.” The",Procedural/Administrative,"2-3 Fail (nay: Alan Peterson, Kelly Bush, Tina Snow)",Ruby Brown,Patrick Schaeffer,Patrick Schaeffer,Aye,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,8,"to table this request for one month. Roll was called showing the vote to be Council Member Schaeffer “Aye,” Council Member Snow “Nay,” Mayor Bush “Nay,” Council Member Brown “Aye” and Council Member Peterson “Nay.” The",Procedural/Administrative,"2-3 Fail (nay: Alan Peterson, Kelly Bush, Tina Snow)",Ruby Brown,Patrick Schaeffer,Ruby Brown,Aye,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,8,"to table this request for one month. Roll was called showing the vote to be Council Member Schaeffer “Aye,” Council Member Snow “Nay,” Mayor Bush “Nay,” Council Member Brown “Aye” and Council Member Peterson “Nay.” The",Procedural/Administrative,"2-3 Fail (nay: Alan Peterson, Kelly Bush, Tina Snow)",Ruby Brown,Patrick Schaeffer,Alan Peterson,Nay,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,8,"to table this request for one month. Roll was called showing the vote to be Council Member Schaeffer “Aye,” Council Member Snow “Nay,” Mayor Bush “Nay,” Council Member Brown “Aye” and Council Member Peterson “Nay.” The",Procedural/Administrative,"2-3 Fail (nay: Alan Peterson, Kelly Bush, Tina Snow)",Ruby Brown,Patrick Schaeffer,Kelly Bush,Nay,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,8,"to table this request for one month. Roll was called showing the vote to be Council Member Schaeffer “Aye,” Council Member Snow “Nay,” Mayor Bush “Nay,” Council Member Brown “Aye” and Council Member Peterson “Nay.” The",Procedural/Administrative,"2-3 Fail (nay: Alan Peterson, Kelly Bush, Tina Snow)",Ruby Brown,Patrick Schaeffer,Tina Snow,Nay,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,9,"to approve this request. Roll was called showing the vote to be Council Member Schaeffer, “Nay,” Council Member Snow “Aye,” Mayor Bush “Aye,” Council Member Brown “Nay,” and Council Member Peterson “Aye.” The",Other,"3-2 Pass (nay: Patrick Schaeffer, Ruby Brown)",Tina Snow,Alan Peterson,Alan Peterson,Aye,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,9,"to approve this request. Roll was called showing the vote to be Council Member Schaeffer, “Nay,” Council Member Snow “Aye,” Mayor Bush “Aye,” Council Member Brown “Nay,” and Council Member Peterson “Aye.” The",Other,"3-2 Pass (nay: Patrick Schaeffer, Ruby Brown)",Tina Snow,Alan Peterson,Kelly Bush,Aye,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,9,"to approve this request. Roll was called showing the vote to be Council Member Schaeffer, “Nay,” Council Member Snow “Aye,” Mayor Bush “Aye,” Council Member Brown “Nay,” and Council Member Peterson “Aye.” The",Other,"3-2 Pass (nay: Patrick Schaeffer, Ruby Brown)",Tina Snow,Alan Peterson,Tina Snow,Aye,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,9,"to approve this request. Roll was called showing the vote to be Council Member Schaeffer, “Nay,” Council Member Snow “Aye,” Mayor Bush “Aye,” Council Member Brown “Nay,” and Council Member Peterson “Aye.” The",Other,"3-2 Pass (nay: Patrick Schaeffer, Ruby Brown)",Tina Snow,Alan Peterson,Patrick Schaeffer,Nay,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,9,"to approve this request. Roll was called showing the vote to be Council Member Schaeffer, “Nay,” Council Member Snow “Aye,” Mayor Bush “Aye,” Council Member Brown “Nay,” and Council Member Peterson “Aye.” The",Other,"3-2 Pass (nay: Patrick Schaeffer, Ruby Brown)",Tina Snow,Alan Peterson,Ruby Brown,Nay,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,10,to approve the resolution certifying the 2019 Primary Election for the Kearns Metro Township District 3. The,Resolution,unanimous in favor Pass,Tina Snow,Alan Peterson,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-09,2019,City Council Meeting,Council,11,"to approve the August 12, 2019, Kearns Metro Township Council minutes. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-09/2019-09-09_city-council-meeting.md,minutes
2019-09-23,2019,City Council Meeting,Council,1,to approve the First Amendment of the Master Interlocal Agreement. The,Interlocal,unanimous in favor Pass,Alan Peterson,Tina Snow,,,minutes/2019/2019-09-23/2019-09-23_city-council-meeting.md,minutes
2019-09-23,2019,City Council Meeting,Council,2,to approve the Addressing Services Agreement. The,Contract/Purchase,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-23/2019-09-23_city-council-meeting.md,minutes
2019-09-23,2019,City Council Meeting,Council,3,that the public meeting go into closed session per Utah Code Annotated § 52-4-205. The,Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-09-23/2019-09-23_city-council-meeting.md,minutes
2019-10-14,2019,City Council Meeting,Council,1,to close the staff meeting for the Kearns Metro Township Council in order to discuss a real estate matter. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,minutes
2019-10-14,2019,City Council Meeting,Council,2,to close the business meeting. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,minutes
2019-10-14,2019,City Council Meeting,Council,3,"to approve the resolution. Roll was called showed the vote to be: Council Member Peterson “Aye,” Council Member Brown “Aye,” Mayor Bush “Nay,” Council Member Schaeffer “Nay,” and Council Member Snow “Nay.” The",Resolution,"2-3 Fail (nay: Kelly Bush, Patrick Schaeffer, Tina Snow)",Alan Peterson,,Alan Peterson,Aye,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,minutes
2019-10-14,2019,City Council Meeting,Council,3,"to approve the resolution. Roll was called showed the vote to be: Council Member Peterson “Aye,” Council Member Brown “Aye,” Mayor Bush “Nay,” Council Member Schaeffer “Nay,” and Council Member Snow “Nay.” The",Resolution,"2-3 Fail (nay: Kelly Bush, Patrick Schaeffer, Tina Snow)",Alan Peterson,,Ruby Brown,Aye,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,minutes
2019-10-14,2019,City Council Meeting,Council,3,"to approve the resolution. Roll was called showed the vote to be: Council Member Peterson “Aye,” Council Member Brown “Aye,” Mayor Bush “Nay,” Council Member Schaeffer “Nay,” and Council Member Snow “Nay.” The",Resolution,"2-3 Fail (nay: Kelly Bush, Patrick Schaeffer, Tina Snow)",Alan Peterson,,Kelly Bush,Nay,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,minutes
2019-10-14,2019,City Council Meeting,Council,3,"to approve the resolution. Roll was called showed the vote to be: Council Member Peterson “Aye,” Council Member Brown “Aye,” Mayor Bush “Nay,” Council Member Schaeffer “Nay,” and Council Member Snow “Nay.” The",Resolution,"2-3 Fail (nay: Kelly Bush, Patrick Schaeffer, Tina Snow)",Alan Peterson,,Patrick Schaeffer,Nay,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,minutes
2019-10-14,2019,City Council Meeting,Council,3,"to approve the resolution. Roll was called showed the vote to be: Council Member Peterson “Aye,” Council Member Brown “Aye,” Mayor Bush “Nay,” Council Member Schaeffer “Nay,” and Council Member Snow “Nay.” The",Resolution,"2-3 Fail (nay: Kelly Bush, Patrick Schaeffer, Tina Snow)",Alan Peterson,,Tina Snow,Nay,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,minutes
2019-10-14,2019,City Council Meeting,Council,4,to approve Application No. 30895. The,Other,Pass,Tina Snow,Patrick Schaeffer,,,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,minutes
2019-10-14,2019,City Council Meeting,Council,5,to approve Applications #30882 (A) and #30882(B). The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,minutes
2019-10-14,2019,City Council Meeting,Council,6,to adopt the Rules of Order and Procedures. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,minutes
2019-10-14,2019,City Council Meeting,Council,7,to adopt the ordinance. The,Ordinance,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,minutes
2019-10-14,2019,City Council Meeting,Council,8,"to approve the September 9, 2019, Kearns Metro Township Council minutes. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-10-14/2019-10-14_city-council-meeting.md,minutes
2019-11-12,2019,City Council Meeting,Council,1,to close the staff meeting for the Kearns Metro Township Council. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-11-11/2019-11-12_city-council-meeting.md,minutes
2019-11-12,2019,City Council Meeting,Council,2,to adopt the resolution. The,Resolution,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-11-11/2019-11-12_city-council-meeting.md,minutes
2019-11-12,2019,City Council Meeting,Council,3,"to approve the minutes for the September 23, 2019, and the October 14, 2019, Kearns Metro Township Council meetings. The",Procedural/Administrative,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2019/2019-11-11/2019-11-12_city-council-meeting.md,minutes
2019-11-19,2019,City Council Special Meeting,Council,1,to approve Resolution No. 19-11-02. The,Resolution,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-11-18/2019-11-19_city-council-special-meeting.md,minutes
2019-11-19,2019,City Council Special Meeting,Council,2,to approve the amendment. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-11-18/2019-11-19_city-council-special-meeting.md,minutes
2019-12-09,2019,City Council Meeting,Council,1,to close the staff meeting for the Kearns Metro Township Council. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-12-09/2019-12-09_city-council-meeting.md,minutes
2019-12-09,2019,City Council Meeting,Council,2,to approve the agreement. The,Other,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2019/2019-12-09/2019-12-09_city-council-meeting.md,minutes
2019-12-09,2019,City Council Meeting,Council,3,to tentatively approve the agreement. The,Other,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-12-09/2019-12-09_city-council-meeting.md,minutes
2019-12-09,2019,City Council Meeting,Council,4,to approved the Ordinance. The,Ordinance,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-12-09/2019-12-09_city-council-meeting.md,minutes
2019-12-20,2019,City Council Meeting,Council,1,to open the public hearing. The,Public Hearing Action,unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2019/2019-12-16/2019-12-20_city-council-meeting.md,minutes
2019-12-20,2019,City Council Meeting,Council,2,to close the public hearing. The,Public Hearing Action,unanimous in favor Pass,Tina Snow,Ruby Brown,,,minutes/2019/2019-12-16/2019-12-20_city-council-meeting.md,minutes
