rollcall_id,session,bill_no,legislator_verbatim,chamber,district,party,vote_value
REC_2025GS_H_1238,2025GS,SB0262,"Cutler, P.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Defay, A.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Dominguez, R.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Dunnigan, J.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Eliason, S.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Fitisemanu, J.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Hawkins, J.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Hayes, S.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Hollins, S.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Jack, C.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Maloy, A. Cory",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Matthews, A.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Mauga, V.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Miller, G.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Miller, T.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Monson, L.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Moss, C.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Moss, J.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Okerlund, C.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Owens, D.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Peterson, K.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Peterson, T.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Roberts, C.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Romero, A.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Sawyer, J.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Schultz, M.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Shallenberger, D.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Shelley, T.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Shepherd, L.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Stoddard, A.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Walter, N.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Ward, R.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Watkins, C.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Welton, D.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Whyte, S.",House,,,Yea
REC_2025GS_H_1238,2025GS,SB0262,"Abbott, N.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Auxier, T.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Brooks, W.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Elison, J.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Fiefia, D.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Gricius, S.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Gwynn, M.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Hall, K.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Koford, J.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Kohler, M.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Kyle, J.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Lee, T.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Loubet, A.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"MacPherson, M.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Peck, N.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Petersen, M.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Peterson, V.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Pierucci, C.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Shipp, R.P.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Snider, C.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Strong, M.A.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Wilcox, R.",House,,,Nay
REC_2025GS_H_1238,2025GS,SB0262,"Ballard, M.G.",House,,,Absent
REC_2025GS_H_1238,2025GS,SB0262,"Dailey-Provost, J.",House,,,Absent
REC_2025GS_H_1238,2025GS,SB0262,"Ivory, K.",House,,,Absent
REC_2025GS_H_1238,2025GS,SB0262,"Lisonbee, K.",House,,,Absent
REC_2025GS_H_1238,2025GS,SB0262,"Nguyen, H.",House,,,Absent
REC_2025GS_H_1238,2025GS,SB0262,"Teuscher, J.",House,,,Absent
REC_2025GS_H_1238,2025GS,SB0262,"Thompson, J.",House,,,Absent
REC_2025GS_H_1238,2025GS,SB0262,"Thurston, N.",House,,,Absent
REC_2025GS_H_1340,2025GS,HB0256,"Acton, C.K.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Albrecht, C.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Ballard, M.G.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Barlow, S.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Chevrier, K.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Chew, S.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Christofferson, K.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Clancy, T.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Cutler, P.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Dailey-Provost, J.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Eliason, S.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Elison, J.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Fitisemanu, J.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Gwynn, M.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Hall, K.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Hawkins, J.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Jack, C.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Kohler, M.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Lee, T.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Loubet, A.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Maloy, A. Cory",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Matthews, A.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Mauga, V.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Miller, T.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Monson, L.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Moss, J.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Okerlund, C.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Peck, N.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Petersen, M.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Peterson, K.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Peterson, T.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Peterson, V.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Roberts, C.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Sawyer, J.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Schultz, M.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Shelley, T.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Shepherd, L.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Shipp, R.P.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Snider, C.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Stoddard, A.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Strong, M.A.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Thurston, N.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Walter, N.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Ward, R.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Watkins, C.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Welton, D.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Whyte, S.",House,,,Yea
REC_2025GS_H_1340,2025GS,HB0256,"Abbott, N.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Auxier, T.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Bennion, G.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Bolinder, B.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Dominguez, R.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Fiefia, D.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Gricius, S.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Hayes, S.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Hollins, S.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Ivory, K.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Koford, J.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Kyle, J.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"MacPherson, M.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Miller, G.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Moss, C.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Nguyen, H.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Owens, D.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Pierucci, C.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Romero, A.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Shallenberger, D.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Thompson, J.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Wilcox, R.",House,,,Nay
REC_2025GS_H_1340,2025GS,HB0256,"Brooks, W.",House,,,Absent
REC_2025GS_H_1340,2025GS,HB0256,"Burton, J.",House,,,Absent
REC_2025GS_H_1340,2025GS,HB0256,"Defay, A.",House,,,Absent
REC_2025GS_H_1340,2025GS,HB0256,"Dunnigan, J.",House,,,Absent
REC_2025GS_H_1340,2025GS,HB0256,"Lisonbee, K.",House,,,Absent
REC_2025GS_H_1340,2025GS,HB0256,"Teuscher, J.",House,,,Absent
REC_2025GS_H_1404,2025GS,SB0181,"Acton, C.K.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Albrecht, C.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Barlow, S.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Bennion, G.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Bolinder, B.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Brooks, W.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Burton, J.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Chew, S.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Christofferson, K.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Clancy, T.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Cutler, P.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Defay, A.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Dominguez, R.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Dunnigan, J.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Eliason, S.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Elison, J.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Fitisemanu, J.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Gwynn, M.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Hall, K.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Hawkins, J.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Hayes, S.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Hollins, S.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Jack, C.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Koford, J.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Kyle, J.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Lee, T.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Matthews, A.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Mauga, V.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Miller, G.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Miller, T.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Monson, L.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Moss, C.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Moss, J.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Nguyen, H.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Owens, D.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Peterson, T.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Roberts, C.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Romero, A.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Sawyer, J.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Schultz, M.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Shallenberger, D.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Shepherd, L.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Shipp, R.P.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Stoddard, A.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Strong, M.A.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Teuscher, J.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Walter, N.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Ward, R.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Watkins, C.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Whyte, S.",House,,,Yea
REC_2025GS_H_1404,2025GS,SB0181,"Abbott, N.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Ballard, M.G.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Chevrier, K.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Fiefia, D.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Gricius, S.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Ivory, K.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Kohler, M.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Maloy, A. Cory",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Okerlund, C.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Peck, N.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Petersen, M.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Peterson, K.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Peterson, V.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Pierucci, C.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Shelley, T.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Snider, C.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Thompson, J.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Thurston, N.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Welton, D.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Wilcox, R.",House,,,Nay
REC_2025GS_H_1404,2025GS,SB0181,"Auxier, T.",House,,,Absent
REC_2025GS_H_1404,2025GS,SB0181,"Dailey-Provost, J.",House,,,Absent
REC_2025GS_H_1404,2025GS,SB0181,"Lisonbee, K.",House,,,Absent
REC_2025GS_H_1404,2025GS,SB0181,"Loubet, A.",House,,,Absent
REC_2025GS_H_1404,2025GS,SB0181,"MacPherson, M.",House,,,Absent
REC_2025GS_H_1421,2025GS,SB0026,"Abbott, N.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Acton, C.K.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Albrecht, C.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Ballard, M.G.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Barlow, S.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Bennion, G.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Bolinder, B.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Brooks, W.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Burton, J.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Chew, S.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Christofferson, K.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Clancy, T.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Cutler, P.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Dailey-Provost, J.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Defay, A.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Dominguez, R.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Dunnigan, J.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Eliason, S.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Elison, J.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Fiefia, D.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Fitisemanu, J.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Gricius, S.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Gwynn, M.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Hall, K.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Hawkins, J.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Hayes, S.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Hollins, S.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Ivory, K.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Jack, C.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Koford, J.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Lee, T.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Loubet, A.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Maloy, A. Cory",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Mauga, V.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Miller, G.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Miller, T.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Monson, L.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Moss, C.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Moss, J.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Nguyen, H.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Okerlund, C.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Owens, D.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Peterson, K.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Peterson, T.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Peterson, V.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Pierucci, C.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Roberts, C.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Sawyer, J.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Schultz, M.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Shallenberger, D.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Shelley, T.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Shepherd, L.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Shipp, R.P.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Snider, C.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Stoddard, A.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Strong, M.A.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Teuscher, J.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Thompson, J.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Walter, N.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Ward, R.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Watkins, C.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Welton, D.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Whyte, S.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Wilcox, R.",House,,,Yea
REC_2025GS_H_1421,2025GS,SB0026,"Chevrier, K.",House,,,Nay
REC_2025GS_H_1421,2025GS,SB0026,"Kohler, M.",House,,,Nay
REC_2025GS_H_1421,2025GS,SB0026,"Kyle, J.",House,,,Nay
REC_2025GS_H_1421,2025GS,SB0026,"Petersen, M.",House,,,Nay
REC_2025GS_H_1421,2025GS,SB0026,"Thurston, N.",House,,,Nay
REC_2025GS_H_1421,2025GS,SB0026,"Auxier, T.",House,,,Absent
REC_2025GS_H_1421,2025GS,SB0026,"Lisonbee, K.",House,,,Absent
REC_2025GS_H_1421,2025GS,SB0026,"MacPherson, M.",House,,,Absent
REC_2025GS_H_1421,2025GS,SB0026,"Matthews, A.",House,,,Absent
REC_2025GS_H_1421,2025GS,SB0026,"Peck, N.",House,,,Absent
REC_2025GS_H_1421,2025GS,SB0026,"Romero, A.",House,,,Absent
REC_2025GS_H_1576,2025GS,HB0360,"Acton, C.K.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Ballard, M.G.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Barlow, S.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Bennion, G.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Bolinder, B.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Brooks, W.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Burton, J.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Chew, S.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Christofferson, K.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Clancy, T.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Cutler, P.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Defay, A.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Dominguez, R.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Dunnigan, J.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Eliason, S.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Elison, J.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Fiefia, D.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Fitisemanu, J.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Gwynn, M.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Hayes, S.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Hollins, S.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Jack, C.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Loubet, A.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Maloy, A. Cory",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Matthews, A.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Mauga, V.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Miller, G.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Miller, T.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Moss, C.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Moss, J.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Nguyen, H.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Okerlund, C.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Owens, D.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Peterson, T.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Peterson, V.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Roberts, C.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Romero, A.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Sawyer, J.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Schultz, M.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Shallenberger, D.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Shepherd, L.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Stoddard, A.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Teuscher, J.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Thurston, N.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Walter, N.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Ward, R.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Watkins, C.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Whyte, S.",House,,,Yea
REC_2025GS_H_1576,2025GS,HB0360,"Abbott, N.",House,,,Nay
REC_2025GS_H_1576,2025GS,HB0360,"Auxier, T.",House,,,Nay
REC_2025GS_H_1576,2025GS,HB0360,"Chevrier, K.",House,,,Nay
REC_2025GS_H_1576,2025GS,HB0360,"Gricius, S.",House,,,Nay
REC_2025GS_H_1576,2025GS,HB0360,"Hall, K.",House,,,Nay
REC_2025GS_H_1576,2025GS,HB0360,"Ivory, K.",House,,,Nay
REC_2025GS_H_1576,2025GS,HB0360,"Koford, J.",House,,,Nay
REC_2025GS_H_1576,2025GS,HB0360,"Kohler, M.",House,,,Nay
REC_2025GS_H_1576,2025GS,HB0360,"Kyle, J.",House,,,Nay
