application_id,app_key,body_id,name,rep_title
100,PlanningCommission|hulton court subdivision,3,Hulton Court Subdivision,"recommend approval of the Concept/Preliminary Plat Approval of the Hulton Court Subdivision at 2394 East Murray Holladay Road (R-1-10) and delegate final approval to staff. The motion was subject to the following: Conditions: 1. The applicant shall develop the project in accordance with the City Engineer’s requirements as stated in their March 25, 2021, email printout. The applicant shall cause that said required improvements are graphically represented as new or revised illustrations/callouts (as appropriate) on final plat plans to be submitted to the City. The requirements include: a. Side is required to be constructed per APWA Plan 231 (not in the “future” as labeled on the drawing). b. Design driveway approach per APWA Plan 221.1. c. Drawings and details for the ADS Stormtech system to be included on drawings. d. Show size of Stormtech meets the retention requirement. e. Provide detail of curb(s). f. Provide utility easement on Lot 1 for utilities servicing Lot 2. g. Final drawings to have civil engineer’s stamp and signature. h. Relocate/place water meters outside of sidewalk. i. Dimension separation distance between eight-foot fire hydrant line and 8-foot sewer line. j. Murray-Holladay Road was repaved in 2019 and has a three-year no-cut moratorium on it. Show two lines for T-patch repair out to the centerline. Use APWA Plan 255. Pavement to be replaced in two lifts, five-inch thickness total. k. Specify road base thickness on Murray-Holladay Road. l. Provide APWA Plans 381 and 382 for trench zone and backfill material for work on utilities on Murray-Holladay Road. m. Overland drainage route will need to be provided from the hammerhead catch basin to Murray-Holladay Road for emergency overflow. City of Holladay Planning Commission Meeting -04/06/2021 7 n. ROW excavation permit required for ROW work on Murray-Holladay Road. 2. The common private driveway shall be signed as marked as “fire lane” with no parking allowed on plat construction drawings (and in the field upon project build-out). 3. Applicant’s engineer shall make any and all corrections/revisions to the concept/preliminary plat as required by the City Planning Commission"
101,PlanningCommission|conditional use permit for,3,Conditional Use Permit for,"recommend approval of a Conditional Use Permit for a 100-foot tall stealth cell tower to be located at 3053 East Casto Lane subject to the following: Conditions: 1. The Owner/Applicant shall obtain a Building Permit for the proposed cell tower structure before erecting the same for its intended purpose(s); 2. The tower shall be designed so that its appearance [i.e., color, form, etc.] is that of a large pine tree [in order to be considered a “stealth facility”]; City of Holladay Planning Commission Meeting -05/04/2021 3 3. City approval of the cell tower shall not abrogate the Applicant’s/Owner’s responsibility to comply with any relevant deed restriction(s) and/or covenants, conditions, and restrictions (“CC&Rs”) that may be assigned to the Property; 4. Maintain the stealth appearance in color and form"
102,PlanningCommission|s|minutes/2021/2021-05-03/2021-05-04_planning-commission_wayback.md|8,3,,"approve the Preliminary Subdivision Plan with Final Plat approval to be delegated to the TRC or staff, subject to the following: Findings: 1. The requirements for the preliminary subdivision have been substantially completed. 2. Stormwater detention areas and public improvements have been reviewed by the City Engineer. 3. Fire access has been approved by the UFA. 4. Vehicular access and utility easements to the rear is established Requirements: 1. Obtain and submit all utility connection letters prior to Final Plat submittal to the TRC. 2. Post-development Bonding requirements as determined by the City Engineer. 3. Replace or enhance the fence on the west side. 4. Add an element to divert stormwater to Lincoln Lane"
103,PlanningCommission|s|minutes/2021/2021-05-17/2021-05-18_planning-commission_wayback.md|1,3,,"approve the Conditional Use Permit for the placement of an accessory detached garage structure at 3938 South 3030 East subject to the following: Short-List Findings: 1. The desired garage structure will provide covered/enclosed parking not apparently present on the Property - thus providing value to the lot, bringing it into better with the spirit of the zoning code [sheltered parking provision], and improving, at least theoretically, the safety of the site (e.g., being able to access vehicles in a structure during winter months); 2. The garage is intended to, or will have the expected effect of, replacing two detached structures already on the Property in the vicinity of the proposed garage’s idealized position; 3. The detached garage is proposed to be a one-story structure set away from adjoining property lines in accordance with relevant setback listed in H.C.C. § Chart 13.14.101 and [to be] roughly harmonious in style with the existing house on site; 4. The proposed square footage overage, subjectively speaking, is not considered excessive and serves to assist the overall floor plan of the garage to be more functional for the Applicant/Owner; 5. Staff has not received objections (written or verbally expressed) to date respecting the CUP request; and 6. Any other findings as may be determined by the Commission in its review of the application. City of Holladay Planning Commission Meeting -05/18/2021 2 Conditions of Approval: 1. The Owner/Applicant shall obtain a building permit for the proposed detached garage structure and final occupancy approval before using the same for its intended purpose(s); 2. The Owner/Applicant shall not establish or use the structure as an accessory dwelling unit on the Property; 3. City approval of the project garage does not, and shall not, abrogate the Applicant’s/Owner’s responsibility to comply with any relevant deed restriction(s) and/or covenants, conditions, and restrictions (“CC&Rs”) that may be assigned to the Property; and 4. Any other findings as may be determined by the Commission its review of the application"
104,PlanningCommission|s|minutes/2021/2021-05-31/2021-06-01_planning-commission_wayback.md|2,3,,"the City of Holladay Planning Commission approve the application for a detached accessory garage on property located at 2602 East Walker Lane for and on behalf of Ashley Rothwell-Campagna as the owner and applicant. Approval was subject to the following: Findings: 1. As previously noted, the garage is intended to, or will have the expected effect of, replacing a house of similar dimension to the proposed garage that currently rests on the Property in the vicinity of the proposed garage’s idealized position; 2. The desired garage structure will provide covered/enclosed parking not apparently present on the Property - thus providing value to the lot, bringing it into better with the spirit of the zoning code [sheltered parking provision, improving, at least theoretically, the safety of the site (e.g., being able to access vehicles in a structure during winter months); 3. The detached garage is proposed to be a one-story structure [but 18-feet tall at its highest point at the edge of the shed style roof]; 4. The structure is intended to be set away from adjoining property lines (as shown on the site plan attached to this report) by some 50’ 8” and 62’ 6” (easily complying with (the) relevant setback requirement(s) listed in H.C.C. §Chart 13.14.101); 5. The building, per the applicant, is, “…proposed to match the new house with the same siding and roofing” [standing seam metal roof with board and batten siding]; 6. Staff has not received objections (written or verbally expressed) to date respecting the CUP request; City of Holladay Planning Commission Meeting -06/01/2021 3 7. Should the structure (CUP) be approved, a building permit will be required to further authorize its construction which in turn will trigger plan review and inspections to ensure code conformance during the planning and construction processes; 8. Approval of the CUP will neither violate the City’s General Plan or the spirit of its zoning code as the structure is entertainable by CUP by code and is a use commensurate with that intended to populate single-family zones; 9. Provision of utilities, emergency, and general site/building location[al] access, and conformance to zoning bulk regulations (e.g., setbacks, height standards, etc.) will be evaluated during plan review after a Building Permit is applied for to sanction construction of the building; and 10. Any other findings as may be determined by the Commission in its review of the application. Conditions: 1. The Owner/Applicant shall obtain a building permit for the proposed detached garage structure and final occupancy approval before using the same for its intended purpose(s); 2. The Owner/Applicant shall not establish or use the structure as an accessory dwelling unit on the Property; 3. City approval of the project garage does not, and shall not, abrogate the Applicant’s/Owner’s responsibility to comply with any relevant deed restriction(s) and/or covenants, conditions, and restrictions (CC&Rs) that may be assigned to the Property; and 4. Any other conditions as may be imposed by the Commission to promote the general health, safety, and welfare of the neighborhood surrounding the property"
105,PlanningCommission|clarenden woods subdivision plat amendment,3,Clarenden Woods Subdivision Plat Amendment,"approve the Clarenden Woods Subdivision Plat Amendment located at 2607 East Casto Lane, a residential subdivision in the R-1-10 zone subject to the following: Findings: 1. Complies with the standards of the R-1-10 zone. 2. Proposes to adjust boundaries of contiguous property owned by the applicant. 3. Creates no new parcels/building lots. 4. Does not amend property; not owned by the applicant and not designated as common area. 5. Does not amend lot restrictions, internal to the existing subdivision. Condition: 1. Final recordable formatting of the plat shall be submitted and reviewed by the TRC. The motion was"
106,PlanningCommission|s|minutes/2021/2021-05-31/2021-06-01_planning-commission_wayback.md|5,3,,"approve the Preliminary Plat for Bermondsey Place, a residential twin-home subdivision in the R-2-10 zone located at 4545 South thru 4551 South Highland Drive subject to the following: Findings: 1. The request complies with the conceptual plan approved 05/04/2021. 2. The PUD elements are found to be incorporated on the approved drawings. 3. The general construction elements and details are found to be acceptable by various divisions of the Technical Review Committee. 4. The development complies with the underlying zone and General Plan. Condition: 1. The details pertaining to the construction elements shall be reviewed and found acceptable by the TRC. The motion was"
107,PlanningCommission|amended conceptual site plan,3,Amended Conceptual Site Plan,"approve the Preliminary Site Development Plan and Plat for Royal Holladay Hills, Block E mixed-use residential (171 units) and retail building in the City of Holladay Planning Commission Meeting -03/15/2022 4 R-M/U Zone located at 1924 East Rodeo Walk with Final Site Plan and Plat approvals to be delegated to staff finding that the proposal: 1. Complies with the Amended Conceptual Site Plan approved on November 6, 2021, for Block E. 2. Construction elements and details are found to be acceptable by various divisions of the Technical Review Committee. 3. Development details and all related components comply with the R-M/U Zone and SDMP as a master-planned project. 4. The Preliminary Plat is found to be formatted in compliance with City of Holladay and State of Utah regulations. 5. Final site approvals for each of the six lots are to be submitted and reviewed individually as separately owned property. Conditions for Final Approval - to be submitted to and verified/approved by the Community and Economic Development Director and City Engineer: 1. Work with staff on all needful clarifications, grammatical and/or formatting changes to the final plat prior to recording approval. 2. Clarification of the building elevation in accordance with page 23 of the SDMP. 3. Complete the Federal Emergency Management Agency (“FEMA”) flood plain certification process and permitting. 4. Submittal of a vertical ownership component to the final plat showing separation and delineation of owned spaces within each building; i.e., common vs. private"
108,PlanningCommission|s|minutes/2022/2022-03-14/2022-03-15_planning-commission_870747.md|3,3,,"approve the Condominium Plat for Royal Holladay Hills, Block D a mixed-use, privately owned building within the R-M/U zone located at approximately 1920 East Rodeo Walk Drive, finding that: 1. The request complies with the amended final Site Development Plans for Block D. 2. Ownership distribution details include all related components which comply with the R-M/U Zone and SDMP as a master-planned project. City of Holladay Planning Commission Meeting -03/15/2022 6 3. Final plat is found to be formatted in compliance with City of Holladay and State of Utah regulations"
109,PlanningCommission|s|minutes/2022/2022-04-04/2022-04-05_planning-commission_870745.md|1,3,,"continue the “Gunderson Residence” - Site Plan - 5618 South Wasatch Boulevard (R-1-21 Zone/FCOZ Overlay) until such time that the Commission had a chance to review a revised Site Plan that addressed the specific slopes in 5% increments, between the 30% and 40% limit, and could hear more from the applicant about how the sound and visual issues raised in connection with the fencing would be addressed. Additionally, more visual details about the fence shall be presented"
110,PlanningCommission|oly vista subdivision,3,Oly Vista Subdivision,"approve the Conceptual Plan and Preliminary Plat application by Landblu, LLC for the Oly Vista Subdivision, a two-lot residential subdivision, located at 4877 South Holladay Boulevard, in the R-1-10 Zone, subject to the following: Findings: 1. The submittal documents for residential subdivision in the R-1-10 are substantially completed; and, 2. Each proposed lot exceeds the minimum standards for single-family home development in the R-1-10 Zone. 3. The development complies with the General Plan as providing single-family homes on lots similar to development within the vicinity; and, 4. The development and construction requirements for preliminary subdivision have been substantially completed. 5. Stormwater detention areas and public improvements have been reviewed by the City Engineer. 6. Fire access has been approved by the Unified Fire Authority (“UFA”). 7. Direct and unobstructed vehicular access and utility easements to the rear home are established. Requirements and Conditions: 1. Submit the required Landscaping Plan, supplementing the tree preservation proposals. 2. Obtain final utility connection letters prior to the final plat submittal to the Technical Review Committee. 3. Post-development bonding requirements, as determined by the City Engineer. 4. To maintain setbacks in the R-1-10 Zone, as stated by City Code. 5. Final grading and draining renderings must comply with the existing City Code. City of Holladay Planning Commission Meeting -04/05/2022 8"
111,PlanningCommission|s|minutes/2022/2022-04-04/2022-04-05_planning-commission_870745.md|3,3,,"approve the Planned Unit Development permit for ownership distribution for North Holladay Gateway, a residential 13-lot subdivision in the R-2-10 Zone, located at the corner of 2300 East and 4500 South subject to the following: City of Holladay Planning Commission Meeting -04/05/2022 9 Findings: 1. Complies with the Preliminary Plat approved in February 2022. 2. Preservation and maintenance of required open spaces within the development shall be the responsibility of the planned unit development ownership and are shown to be maintained in perpetuity as open space; 3. Provide elements to stabilization and preservation of the existing uses in abutting areas and surrounding residential neighborhoods; 4. Preservation and enhancement of desirable site characteristics such as natural topography, vegetation, and geologic features, and the prevention of soil erosion; 5. Buffer abutting properties to provide open active and passive recreation opportunities for residents of the planned community; 6. Provide an appropriate transition or buffering between uses of differing intensities both on-site and off-site; and 7. Provide safe and convenient vehicle and pedestrian connections between adjacent uses. Conditions: 1. The Landscaping Plan must be congruent with the goals and purposes of the PUD and maintain the open spaces. 2. The Plat, as proposed and presented to the Planning Commission, remains intact"
112,PlanningCommission|s|minutes/2022/2022-04-04/2022-04-05_planning-commission_870745.md|4,3,,"approve the Preliminary Plat application by Ron Hilton for Hulton Park PUD, a six-lot residential subdivision, located at 2394 East through 2397 East Murray Holladay Road in the R-1-10 and R-2-10 Zone, based on the following: Findings: 1. The submittal documents for residential subdivision in the R-1-10 are substantially completed. 2. Each proposed lot exceeds the minimum standards for single-family home development in the R-1-10 zone. 3. The development complies with the Concept Plan approved 01/25/2022 as providing single-family homes on lots similar to development within the vicinity; and, 4. The development and construction requirements for preliminary subdivision have been substantially completed. 5. Stormwater detention areas and public improvements have been reviewed by the City Engineer. 6. Fire access has been approved by UFA. 7. Direct and unobstructed vehicular access and utility easements are established. Conditions and Requirements: 1. Submit the required Landscaping Plan - supplementing the tree preservation proposals. 2. Obtain final utility connection letters prior to final plat submittal to the Technical Review Committee. 3. Post-development bonding requirements, as determined by the City Engineer. 4. The involved parcels must be on two separate and distinct plats. 5. Within one year, defer the administrative review and approval of the final plat to the director following a positive recommendation from the Technical Review Committee"
113,PlanningCommission|s|minutes/2022/2022-05-02/2022-05-03_planning-commission_870743.md|2,3,,"approve the preliminary plan application for Brandon Fry for Holladay Court for a four-lot residential subdivision located at 1770 East 3990 South in the R- 2-10 Zone based on the following: Findings: 1. Construction details for the development comply with the approved Concept Plan. 2. The required submittals for preliminary subdivision development have been provided where applicable and have been found to be complete and acceptable. 3. Preliminary level drawings were not subject to conditional approval (Concept Plan was approved, unconditionally). 4. Stormwater detention areas and public improvements have been reviewed by the City Engineer. 5. Fire access has been approved by the Unified Fire Authority (“UFA”). 6. Vehicular access and utility easements to the rear are established. Requirements prior to Final Plat Approval: 1. Final Plat notations shall include: (a) Tree Canopy Sustainability Ordinance requires two (2) additional trees planted per lot. 2. Post development Bonding requirements as determined by the City Engineer. 3. Provide Covenants Codes and Restrictions (“CC&Rs”), specifically detailing maintenance of access lane and stormwater retention areas. 4. Section 13.77 shall be adhered to for the tree canopy and Chapter 17 for the stormwater retention for each lot"
114,PlanningCommission|s|minutes/2022/2022-05-16/2022-05-17_planning-commission_870741.md|1,3,,"forward a positive recommendation to the City Council to amend Chapters 13.04, 13.08, 13.10, and 13.77 of the Holladay Municipal Code, as amended based on the following findings: 1. Compliance with the Purpose of the Land Development Code by promoting and facilitating the orderly growth and development within the City of Holladay. 2. Compliance with the Goals and Policies of the General Plan by establishing appropriate development standards for all uses and zoning categories within the City of Holladay"
115,PlanningCommission|s|minutes/2022/2022-05-16/2022-05-17_planning-commission_870741.md|2,3,,"forward a positive recommendation to the City Council to approve the proposed amendments and allow permitted multi-family land uses and accessory uses within the ORD Zone, as amended, on the following findings: 1. Compliance with the Purpose of the Land Development Code by promoting and facilitating the orderly growth and development within the City of Holladay. 2. Compliance with the Goals and Policies of the General Plan by establishing appropriate development standards for all uses and zoning categories within the City of Holladay, according to the proposed allowed uses in Chapter 13.100 Appendix A - Allowed Uses. City of Holladay Planning Commission Meeting -05/17/2022 7"
116,PlanningCommission|final plat by the community and economic development director,3,Final Plat by the Community and Economic Development Director,"APPROVE the Conceptual Plan and Preliminary Plat application by David George for Bella Casa, a two-lot, detached single-family residential subdivision, located at 4555 South Highland Drive, in the R-2-10 Zone, based on the following: Findings: 1. The submitted documents for a residential subdivision in the R-2-10 Zone are substantially complete. 2. Each proposed lot exceeds the minimum standards for single-family home development in the R-2-10 Zone. 3. The development complies with the General Plan by providing single-family homes on lots similar to development within the vicinity. 4. The development and construction requirements are proposed within the project boundaries. They do not require neighboring contributions or agreements and are found to be substantially complete. 5. Fire access has been approved by the Unified Fire Authority (""UFA""). 6. Direct and unobstructed vehicular access and utility easements to the rear home are already established. City of Holladay Planning Commission Meeting -07/12/2022 6 The motion was subject to the following Conditions of Approval: 1. That an Irrigation Protection Agreement or irrigation protection letter be completed between the City and the property owner. 2. That the owner of the property submits the required Landscaping Plan for review and verification by the TRC, including all tree canopy preservation details. 3. Stormwater detention areas and public improvements must be submitted for review and verification by the City Engineer. 4. Final water utility connection letters will be obtained prior to the Final Plat submittal to the TRC. 5. Post Development Bonding requirements, as determined by the City Engineer. 6. Within one year, and in accordance with 13.08.010.D5, to defer administrative review and approval of the Final Plat by the Community and Economic Development Director, following a positive, written recommendation from the TRC"
117,PlanningCommission|s|minutes/2022/2022-08-15/2022-08-16_planning-commission_934073.md|1,3,,"forward a recommendation to the City Council to APPROVE an application by Tucker Niko to amend the Holladay Zoning Map for 1.9 acres of land, located at 4141 South Highland Drive from RM to PO based on the following findings: 1. It is consistent with the goals, objectives, and policies of the General Plan. 2. It is harmonious with the overall character of existing development in the vicinity. 3. It will not adversely affect abutting properties. 4. The facilities and services intended to serve the subject property such as roadways, parks, and recreation facilities, police and fire protection, schools, stormwater drainage systems, environmental hazard mitigation measures, water supply, and wastewater and refuse collection are adequate"
118,PlanningCommission|s|minutes/2022/2022-08-15/2022-08-16_planning-commission_934073.md|2,3,,"forward a recommendation of APPROVAL of an application by Sharlene Watson to amend the Holladay Zoning Map for .3 acres of land located at 1660 East Murray Holladay Road from RM to PO based on the following findings: 1. The amendment is consistent with the goals, objectives, and policies of the General Plan. 2. It is harmonious with the overall character of existing development in the vicinity. 3. It will not adversely affect abutting properties. 4. The facilities and services intended to serve the subject property such as roadways, parks, and recreation facilities, police and fire protection, schools, stormwater drainage systems, environmental hazard mitigation measures, water supply, and wastewater and refuse collection are adequate"
119,PlanningCommission|s|minutes/2022/2022-08-29/2022-08-30_planning-commission_934065.md|1,3,,"the Planning Commission forward the Moderate-Income Housing Amendment as presented to the City Council for consideration for inclusion in the Holladay General Plan based on the following findings: 1. These items help the City comply with SB-462, which requires them to select from a menu of options to possibly increase the availability of moderate-income housing. 2. The General Plan has been updated several times in the last several years and this is a welcome clean-up of the language as currently constituted"
120,PlanningCommission|davies subdivision,3,Davies Subdivision,"APPROVE the Concept Plat Application submitted by Jonathan Davies for “Davies Subdivision” a three-lot residential subdivision in the R-1-43 zone, based on the following: Findings: 1. The proposal is in accordance with the development, land use standards, and lot size criteria specified in the Holladay City General Plan and Title 13 of the Holladay Zoning and Subdivision Regulation Codes. 2. The new lots are proposed to have direct access to public street(s). 3. All trunk utilities are readily available, pending submittals of official connection letters from each provider. 4. Areas of steep slopes are indicated and labeled as unbuildable as per Holladay Grading Standards 13.76. City of Holladay Planning Commission Meeting -09/13/2022 3"
121,PlanningCommission|s|minutes/2022/2022-09-26/2022-09-27_planning-commission_934057.md|1,3,,"APPROVE the Royal Holladay Hills, “Block B,” Concept Plan at 1915 East Rodeo Walk Drive based on the following findings: 1. The approval is based on the plan that was presented at the Planning Commission Meeting regarding the old Macy’s building, the parking, and the landscape plan around the Macy’s building, including the triangle to the south. 2. The concept subdivision requirements are sufficiently and substantially met and comply with the requirements for submission, the SDMP, and the R-M/U Zone"
122,PlanningCommission|s|minutes/2022/2022-10-03/2022-10-04_planning-commission_934059.md|1,3,,"approve the Conceptual Plan for, agenda item *Highland Circle* an 11-unit multifamily development, subject to the following: Findings: • The requirements for conceptual subdivision have been substantially completed. • Proposed layout of lots comply with lot area regulations in the R-M Zone. a. PUD application will detail layout of 11 total units allowed b. Total land area required for all proposed units totals 32,502.5 sq. ft Conditions: • Remaining utility service letters to be submitted to the TRC with accompanying Preliminary level construction drawings. • PUD application to be submitted after conceptual approval"
123,PlanningCommission|s|minutes/2022/2022-10-03/2022-10-04_planning-commission_934059.md|3,3,,"recommend approval of amendments to Holladay Ord 13.80 Off Street Parking, subject to the following: Findings: 1. Amendments are supported by the stated purpose of chapter 13.80 as elements which, “reduce street congestion and traffic hazards in the City by incorporating adequate, attractively designed facilities for off street parking and loading as an integral part of every use of land in the City” 2. Amendments are further supported by the General Plan as stated in the following sections; a. Chapter 3 Transportation - Transit Network; Suggested Implementation Measures; “Consider the adoption of an ordinance that requires developers of new commercial, office, mixed-use, and large residential projects to address mass transit and other multi-modal services in their design of parking facilities, street, and pedestrian accesses. Such measures could include parking requirement reductions in lieu of programs that provide bus passes for employees.” b. Chapter 3 Transportation - Bicycle Network: “Maintain, expand improve bicycle facilities and networks” c. Chapter 5 Moderate Income Housing - Implementation Strategy; Study with intent to reduce parking requirements for residential development. City of Holladay Planning Commission Meeting- 10/19/2022 4 d. Chapter 8 Natural Resources and Sustainability - Sustainability; “Incorporating transportation and parking plans that minimums the use private vehicles and foster the use of alternative transportation options…”"
124,PlanningCommission|s|minutes/2024/2024-01-08/2024-01-09_planning-commission_1119999.md|1,3,,"forward a recommendation to the City Council to APPROVE the application to amend 13.100 and 13.76.760 of the City of Holladay Land Use Code, to allow for Home Occupations to be permitted, with standards approved by Staff, based upon the following findings: 1. Compliance with the Purpose of the Land Development Code by promoting and facilitating the orderly growth and development within the City of Holladay. 2. Compliance with the Goals and Policies of the General Plan by establishing appropriate development standards for all uses and zoning categories within the City of Holladay. 3. The additions discussed during the Planning Commission Meeting"
125,PlanningCommission|s|minutes/2024/2024-01-22/2024-01-23_planning-commission_1162227.md|1,3,,"CONTINUE the public hearing and the application to amend 13.14.031 and associated definitions of Accessory Dwelling Units of the City of Holladay Land Use code, to the next regularly scheduled meeting"
126,PlanningCommission|s|minutes/2024/2024-02-05/2024-02-06_planning-commission_1119997.md|1,3,,"forward a recommendation to the City Council to APPROVE an amendment to the General Plan, Moderate-Income Housing Plan, Chapter 5, based on the following findings: 1. Compliance with the Utah State Legislature passed H.B. 462 by establishing baselines of current housing stock. Based upon this data, the Land Use Authority shall adopt strategies within their general plan focused on moving the needle toward increasing numbers based upon population growth and development within the City of Holladay. 2. Compliance with the City’s Long Range Housing Goals in the General Plan Chapter 5 Moderate-Income Housing Plan that was revised and passed in February 2023. 3. Compliance with the State’s reporting requirement stating that a municipality shall develop actionable and measurable implementation plans for each chosen strategy, adopt them in their General Plan, and provide a yearly report to the state via the Department of Workforces Services on steps the City has accomplished making affordable housing more attainable and making meaningful progress towards that goal"
127,PlanningCommission|s|minutes/2024/2024-02-05/2024-02-06_planning-commission_1119997.md|3,3,,"forward a recommendation to the City Council to APPROVE an application by the Korean Presbyterian Church of Utah, represented by David Billings, to amend Title 13, Chapter 100.010, of the City of Holladay Land Use Code to allow quasi-public uses as a permitted use within the C-2 Zone, based upon the following findings: 1. That quasi-public uses within the C-2 Zone accomplish the goals and purpose of the General Plan. 2. Contributes to and enhances the overall community amenities and assets within the City of Holladay"
128,PlanningCommission|s|minutes/2024/2024-03-04/2024-03-05_planning-commission_1119995.md|2,3,,"APPROVE the Amendment and Extension of the subdivision application submitted by Tucker Nipko for the Highland 4141 Office Condominiums, a 13-unit vertical subdivision located at 4141 South Highland Drive in the Professional Office Zone, based upon the following: Findings: 1. The development complies with the General Plan. 2. The development complies with the regulations within the Professional Office Zone. City of Holladay Planning Commission Meeting - 03/05/2024 4 3. The Division of one suite into two suites, creating one additional unit does not alter any other elements previously approved on the Final Plat. 4. Separate meters and shutoffs for utilities are not required for this application and are okay as addressed in the CC&Rs. 5. Modified suites meet the Fire Code with adequate fire access. Requirement: 1. Correct third-floor suites to include amended suite numbers, additional Suite #305 on Building Sections Sheet #5"
129,PlanningCommission|s|minutes/2024/2024-03-18/2024-03-19_planning-commission_1190583.md|1,3,,"APPROVE the application for a detached accessory garage sized at 1,577 square feet, located at 3931 South 2175 East, based on the following findings: 1. The desired structure’s footprint does not exceed the total allowed structure coverage on the parcel and is within the setbacks required for an accessory building. City of Holladay Planning Commission Meeting - 03/19/2024 4 2. Staff has not received objections or concerns (written or verbally expressed) to date respecting the CUP request. The approval is contingent upon the following conditions: 1. The project is subject to height, setback, and lot coverage regulations for their property size. 2. The Owner/Applicant shall obtain a Building Permit for the proposed detached garage addition. 3. The Owner/Applicant shall not establish or use the structure as a commercial amenity. 4. The Owner/Applicant is to be compliant with impervious lot coverage standards when adding a driveway to access the detached structure. 5. The Owner/Applicant is to replace all trees removed by the placement of the accessory building and any other hard/impervious surfaces added"
130,PlanningCommission|s|minutes/2024/2024-03-18/2024-03-19_planning-commission_1190583.md|2,3,,"forward a recommendation to the City Council to APPROVE an application by Aaron Hauga to amend the Holladay Zoning Map for 0.57 acres of land, located at 6375 South Highland Drive from RM to PO, based upon the following findings: 1. The proposed amendment is harmonious with the overall character of existing development in the vicinity. 2. The proposed amendment may not adversely affect abutting properties. 3. Facilities and services intended to serve the subject property are adequate, including roadways, parks and recreation facilities, police and fire protection, schools, stormwater drainage systems, environmental hazard mitigation measures, water supply, and wastewater and refuse collection"
131,PlanningCommission|s|minutes/2024/2024-03-18/2024-03-19_planning-commission_1190583.md|4,3,,"APPROVE the extension of the recording date for the Final Plat for “Walker Meadows Circle,” a residential Planned Unit Development subdivision in the R-1- 10 Zone, located at 5203 South Highland Drive, to one year from the prior approval date of November 15, 2022 based on the following findings: 1. No significant changes have been made to the plat. 2. Reasonable circumstances for the extension have been presented"
132,PlanningCommission|s|minutes/2024/2024-03-18/2024-03-19_planning-commission_1190583.md|5,3,,"APPROVE the extension of the recording date for the Final Plat for “Base 45,” a residential Planned Unit Development subdivision in the R-M Zone, located at 2180 East 4500 South, to one year from the prior approval date of February 22, 2023, based on the following findings: 1. No significant changes have been made to the plat. 2. Reasonable circumstances for the extension have been presented"
133,PlanningCommission|s|minutes/2024/2024-04-01/2024-04-02_planning-commission_1190589.md|1,3,,"forward a recommendation to the City Council to APPROVE an application by Brent Laughlin, represented by Chris Layton, to amend Title 13, Chapter 13.62.110, of the City of Holladay Land Use Code to increase the maximum allowable height from 35 feet to 40 feet, with the following consideration: 1. When an applicant wants to build beyond the standard 35 feet to 40 feet, there must be an additional layer of Design Review Board or City Staff review to ensure it has the architectural quality desired in order to receive approval for the additional 5 feet. This motion is based on the following findings: 1. The proposal aligns with principles of the General Plan as an amendment from a property owner to: a. “The City’s future development patterns must include…the accommodation of growth and economic development at focused locations.” Chapter 2: Future Land Use and Urban Design Concepts, b. “Review the entitlement process and existing zoning ordinances to foster desired economic development.” c. “Allow the intensification of uses in the existing economic districts where they will not create excessive negative impacts to surrounding residential properties.” Chapter 4: Economic Stability and Resilience, Implementation Measures, Page 45. 2. Development standards for the C-1 and C-2 Zones are potentially 25 to 35 years out of date, potentially causing conflict with current construction standards for interior height clearances"
134,PlanningCommission|s|minutes/2024/2024-04-01/2024-04-02_planning-commission_1190589.md|2,3,,"forward a recommendation to the City Council to APPROVE an application by the City of Holladay, City Council, to amend Chapters 13.07.050, 13.86, and 13.103.010 of the City of Holladay Land Use Code as proposed and drafted, based upon the following findings: 1. The amendments proposed are supported by the Goals and Policies of the General Plan by promoting and facilitating historic preservation in all zones of the City. 2. The City Council as the Land Use Authority is the applicant and has requested amendments to reestablish the process, standards, and procedure of historic site preservation/designation. The Planning Commission requests that the City Council discuss the following: 1. That there be consideration of a reasonable or reduced filing fee. 2. That the Historical Commission be included in the process in some manner. 3. That there be consideration of whether or not to record against the title. City of Holladay Planning Commission Meeting - 04/02/2024 11 4. That there be consideration of a public process for delisting a property, which includes notice provided to the Historical Commission. 5. That there be consideration of a public hearing for delisting"
135,PlanningCommission|s|minutes/2024/2024-04-01/2024-04-02_planning-commission_1190589.md|3,3,,"CONTINUE an application by the City of Holladay to amend Chapter 13.04 and 13.100.010 of the City of Holladay Land Use Code, to the next regularly scheduled meeting"
136,PlanningCommission|s|minutes/2024/2024-04-15/2024-04-16_planning-commission_1190581.md|1,3,,"forward a recommendation to the City Council to APPROVE an application by Matthew and Amanda Lewis to amend the Holladay Zoning Map for .44 acres of land located at 1932 East 5600 South from R-1-10 to R-2-10, based on the following findings: 1. The proposed amendment is consistent with the goals, objectives, and policies of the General Plan. 2. The proposed amendment is harmonious with the overall character of existing development in the vicinity. 3. The proposed amendment will not adversely affect abutting properties; and City of Holladay Planning Commission Meeting - 04/16/2024 7 4. The adequacy of facilities and services intended to serve the subject property, such as roadways, parks, and recreation facilities, police and fire protection, schools, stormwater drainage systems, environmental hazard mitigation measures, water supply, and wastewater and refuse collection"
