dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,minutes/2021/2021-05-10/2021-05-12_city-council-work-meeting-part-2.md,5,2021-05-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Ohrn and Mayor Watts being absent,crosswalk,high,311
meeting_minutes,minutes/2021/2021-05-10/2021-05-12_city-council-work-meeting-part-2.md,6,2021-05-12,Council,Resolution,Budget,,final-action,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Ohrn and Mayor Watts being absent,rule:budget,high,312
meeting_minutes,minutes/2021/2021-05-10/2021-05-12_city-council-work-meeting-part-2.md,7,2021-05-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,313
meeting_minutes,minutes/2021/2021-05-24/2021-05-26_city-council-work-meeting-part-1.md,1,2021-05-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high,314
meeting_minutes,minutes/2021/2021-05-24/2021-05-26_city-council-work-meeting-part-1.md,2,2021-05-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,315
meeting_minutes,minutes/2021/2021-05-24/2021-05-26_city-council-work-meeting-part-1.md,3,2021-05-26,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,316
meeting_minutes,minutes/2021/2021-05-24/2021-05-26_city-council-work-meeting-part-1.md,4,2021-05-26,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high,317
meeting_minutes,minutes/2021/2021-05-24/2021-05-26_city-council-work-meeting-part-1.md,5,2021-05-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,318
meeting_minutes,minutes/2021/2021-05-24/2021-05-26_city-council-work-meeting-part-1.md,6,2021-05-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,319
meeting_minutes,minutes/2021/2021-05-24/2021-05-26_city-council-work-meeting-part-1.md,7,2021-05-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed unanimously,crosswalk,high,320
meeting_minutes,pmn_backfill/text/pmn_cdra_2021-06-09_757747.md,1,2021-06-09,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,321
meeting_minutes,pmn_backfill/text/pmn_cdra_2021-06-09_757747.md,2,2021-06-09,CDRA,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,322
meeting_minutes,pmn_backfill/text/pmn_cdra_2021-06-09_757747.md,3,2021-06-09,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,323
meeting_minutes,minutes/2021/2021-06-07/2021-06-09_city-council-work-meeting-part-2.md,1,2021-06-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,324
meeting_minutes,minutes/2021/2021-06-07/2021-06-09_city-council-work-meeting-part-2.md,2,2021-06-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,325
meeting_minutes,minutes/2021/2021-06-07/2021-06-09_city-council-work-meeting-part-2.md,3,2021-06-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,326
meeting_minutes,minutes/2021/2021-06-07/2021-06-09_city-council-work-meeting-part-2.md,4,2021-06-09,Council,Resolution,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:budget,high,327
meeting_minutes,minutes/2021/2021-06-07/2021-06-09_city-council-work-meeting-part-2.md,5,2021-06-09,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,328
meeting_minutes,minutes/2021/2021-06-07/2021-06-09_city-council-work-meeting-part-2.md,6,2021-06-09,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,329
meeting_minutes,minutes/2021/2021-06-07/2021-06-09_city-council-work-meeting-part-2.md,7,2021-06-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,330
meeting_minutes,minutes/2021/2021-06-07/2021-06-09_hcsea-meeting.md,1,2021-06-09,HCSEA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,331
meeting_minutes,minutes/2021/2021-06-07/2021-06-09_hcsea-meeting.md,2,2021-06-09,HCSEA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,332
meeting_minutes,minutes/2021/2021-06-07/2021-06-09_hcsea-meeting.md,3,2021-06-09,HCSEA,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,333
meeting_minutes,minutes/2021/2021-06-07/2021-06-09_hcsea-meeting.md,4,2021-06-09,HCSEA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,334
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,1,2021-07-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,335
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,2,2021-07-14,Council,Other,Other,,final-action,pass,,,,unanimous-declared,passed (all voted aye),rule:no-signal,low,336
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,3,2021-07-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,337
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,4,2021-07-14,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),rule:proc-agenda,high,338
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,5,2021-07-14,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,339
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,6,2021-07-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,340
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,7,2021-07-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,2,,roll-call,The motion passed with a vote 3:2,crosswalk,medium,341
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,8,2021-07-14,Council,Budget Amendment,Public-Hearing,,procedural,pass,5,0,,roll-call,The motion passed unanimously,rule:ph-openclose,high,342
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,9,2021-07-14,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,fail,2,3,,roll-call,The motion failed with a vote 2:3,rule:lu-devagr,high,343
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,10,2021-07-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,2,,roll-call,The motion passed with a vote 3:2,crosswalk,high,344
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,11,2021-07-14,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium,345
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,12,2021-07-14,Council,Land-Use/Zoning,Land-Use,Annexation,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-annex,high,346
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,13,2021-07-14,Council,Land-Use/Zoning,Land-Use,Annexation,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-annex,high,347
meeting_minutes,minutes/2021/2021-07-12/2021-07-14_city-council-meeting.md,14,2021-07-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high,348
meeting_minutes,minutes/2021/2021-08-02/2021-08-04_special-city-council-meeting.md,1,2021-08-04,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,349
meeting_minutes,minutes/2021/2021-08-02/2021-08-04_special-city-council-meeting.md,2,2021-08-04,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,350
meeting_minutes,minutes/2021/2021-08-02/2021-08-04_special-city-council-meeting.md,3,2021-08-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,351
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-09_807041.md,1,2021-08-09,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,352
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-09_807041.md,2,2021-08-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,353
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-09_807041.md,3,2021-08-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,354
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,1,2021-08-11,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,355
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,2,2021-08-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high,356
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,3,2021-08-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high,357
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,4,2021-08-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high,358
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,5,2021-08-11,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high,359
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,6,2021-08-11,Council,Resolution,Resolution,,final-action,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Sherrie Ohrn and Mayor David Watts being absent,crosswalk,high,360
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,7,2021-08-11,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high,361
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,8,2021-08-11,Council,Resolution,Resolution,,final-action,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Sherrie Ohrn and Mayor David Watts being absent,crosswalk,high,362
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,9,2021-08-11,Council,Appointment,Appointment,,final-action,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Sherrie Ohrn and Mayor David Watts being absent,crosswalk,high,363
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,10,2021-08-11,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Sherrie Ohrn and Mayor David Watts being absent,rule:lu-textamend,high,364
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,11,2021-08-11,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Sherrie Ohrn and Mayor David Watts being absent,rule:lu-rezone,high,365
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,12,2021-08-11,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,rule:lu-gpa,high,366
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,13,2021-08-11,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,rule:lu-rezone,high,367
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,14,2021-08-11,Council,Ordinance,Land-Use,Text-Amendment,final-action,fail,2,2,,roll-call,The motion failed with a vote 2:2,rule:lu-textamend,high,368
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,15,2021-08-11,Council,Procedural/Administrative,Land-Use,Text-Amendment,procedural,pass,3,1,,roll-call,The motion passed with a vote 3:1,rule:lu-textamend,high,369
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,16,2021-08-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,medium,370
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,17,2021-08-11,Council,Procedural/Administrative,Land-Use,Development-Agreement,procedural,pass,,,,unanimous-declared,The motion passed unanimously,rule:lu-devagr,high,371
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,18,2021-08-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed unanimously,crosswalk,medium,372
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,19,2021-08-11,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high,373
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-11_770437.md,20,2021-08-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,374
meeting_minutes,minutes/2021/2021-08-16/2021-08-16_special-city-council-work-meeting.md,1,2021-08-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,375
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-25_801299.md,1,2021-08-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,376
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-25_801299.md,2,2021-08-25,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,377
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-25_801299.md,3,2021-08-25,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,3,2,,roll-call,The motion passed with a vote 3:2,rule:lu-devagr,high,378
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-25_801299.md,4,2021-08-25,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,379
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-25_801299.md,5,2021-08-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,380
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-25_801299.md,6,2021-08-25,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,381
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-25_801299.md,7,2021-08-25,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,382
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-25_801299.md,8,2021-08-25,Council,Other,Other,,final-action,pass,4,0,,roll-call,The motion passed unanimously with Councilmember Henderson being absent for the vote,rule:no-signal,low,383
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-25_801299.md,9,2021-08-25,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,4,0,,roll-call,The motion passed unanimously with Councilmember Henderson being absent,rule:lu-devagr,high,384
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-25_801299.md,10,2021-08-25,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,roll-call,The motion passed unanimously with Councilmember Henderson being absent,crosswalk,medium,385
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-25_801299.md,11,2021-08-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,386
meeting_minutes,pmn_backfill/text/pmn_council_2021-08-25_801299.md,12,2021-08-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,387
meeting_minutes,minutes/2021/2021-09-06/2021-09-08_city-council-meeting.md,1,2021-09-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,388
meeting_minutes,minutes/2021/2021-09-06/2021-09-08_city-council-meeting.md,2,2021-09-08,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,389
meeting_minutes,minutes/2021/2021-09-06/2021-09-08_city-council-meeting.md,3,2021-09-08,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,390
meeting_minutes,minutes/2021/2021-09-06/2021-09-08_city-council-meeting.md,4,2021-09-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,391
meeting_minutes,minutes/2021/2021-09-06/2021-09-08_city-council-meeting.md,5,2021-09-08,Council,Ordinance,Ordinance,,final-action,fail,3,2,,roll-call,The motion failed with a vote 3:2,crosswalk,high,392
meeting_minutes,minutes/2021/2021-09-06/2021-09-08_city-council-meeting.md,6,2021-09-08,Council,Ordinance,Ordinance,,final-action,pass,4,1,,roll-call,The motion passed with a vote 4:1,crosswalk,high,393
meeting_minutes,minutes/2021/2021-09-06/2021-09-08_city-council-meeting.md,7,2021-09-08,Council,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-cup,high,394
meeting_minutes,minutes/2021/2021-09-06/2021-09-08_city-council-meeting.md,8,2021-09-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,395
meeting_minutes,minutes/2021/2021-09-06/2021-09-08_city-council-meeting.md,9,2021-09-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,396
meeting_minutes,minutes/2021/2021-09-13/2021-09-15_special-city-council-work-meeting.md,1,2021-09-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,397
meeting_minutes,minutes/2021/2021-09-20/2021-09-22_city-council-meeting.md,1,2021-09-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,398
meeting_minutes,minutes/2021/2021-09-20/2021-09-22_city-council-meeting.md,2,2021-09-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,399
meeting_minutes,minutes/2021/2021-09-20/2021-09-22_city-council-meeting.md,3,2021-09-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,400
meeting_minutes,minutes/2021/2021-09-20/2021-09-22_city-council-meeting.md,4,2021-09-22,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,401
meeting_minutes,minutes/2021/2021-09-20/2021-09-22_city-council-meeting.md,5,2021-09-22,Council,Public Hearing Action,Public-Hearing,,procedural,pass,3,2,,roll-call,The motion passed with a vote 3:2,crosswalk,high,402
meeting_minutes,minutes/2021/2021-09-20/2021-09-22_city-council-meeting.md,6,2021-09-22,Council,Public Hearing Action,Public-Hearing,,procedural,pass,3,2,,roll-call,The motion passed with a vote 3:2,crosswalk,high,403
meeting_minutes,minutes/2021/2021-09-20/2021-09-22_city-council-meeting.md,7,2021-09-22,Council,Public Hearing Action,Public-Hearing,,procedural,pass,3,2,,roll-call,The motion passed with a vote 3:2,crosswalk,high,404
meeting_minutes,minutes/2021/2021-09-20/2021-09-22_city-council-meeting.md,8,2021-09-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,405
meeting_minutes,minutes/2021/2021-09-20/2021-09-22_city-council-meeting.md,9,2021-09-22,Council,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-cup,high,406
meeting_minutes,minutes/2021/2021-09-20/2021-09-22_city-council-meeting.md,10,2021-09-22,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,407
meeting_minutes,minutes/2021/2021-09-20/2021-09-22_city-council-meeting.md,11,2021-09-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,408
meeting_minutes,minutes/2021/2021-09-27/2021-09-29_special-city-council-meeting.md,1,2021-09-29,Council,Land-Use/Zoning,Land-Use,Annexation,final-action,pass,3,2,,roll-call,The motion passed with a vote 3:2,rule:lu-annex,high,409
meeting_minutes,minutes/2021/2021-09-27/2021-09-29_special-city-council-meeting.md,2,2021-09-29,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,3,2,,roll-call,The motion passed with a vote 3:2,rule:lu-rezone,high,410
meeting_minutes,minutes/2021/2021-09-27/2021-09-29_special-city-council-meeting.md,3,2021-09-29,Council,Land-Use/Zoning,Land-Use,Annexation,final-action,pass,3,2,,roll-call,The motion passed with a vote 3:2,rule:lu-annex,high,411
meeting_minutes,minutes/2021/2021-09-27/2021-09-29_special-city-council-meeting.md,4,2021-09-29,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,412
meeting_minutes,minutes/2021/2021-10-11/2021-10-13_city-council-work-meeting-2.md,1,2021-10-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,413
meeting_minutes,minutes/2021/2021-10-11/2021-10-13_city-council-work-meeting-2.md,2,2021-10-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Henderson and Councilmember Ohrn being absent,crosswalk,high,414
meeting_minutes,minutes/2021/2021-10-11/2021-10-13_city-council-work-meeting-2.md,3,2021-10-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,415
meeting_minutes,minutes/2021/2021-10-11/2021-10-13_city-council-work-meeting-2.md,4,2021-10-13,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,416
meeting_minutes,minutes/2021/2021-10-11/2021-10-13_city-council-work-meeting-2.md,5,2021-10-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Ohrn and Councilmember Henderson being absent,crosswalk,high,417
meeting_minutes,minutes/2021/2021-10-11/2021-10-13_city-council-work-meeting-2.md,6,2021-10-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Henderson and Councilmember Ohrn being absent,crosswalk,high,418
meeting_minutes,minutes/2021/2021-10-11/2021-10-13_city-council-work-meeting-2.md,7,2021-10-13,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,419
meeting_minutes,minutes/2021/2021-10-11/2021-10-13_city-council-work-meeting-2.md,8,2021-10-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,420
meeting_minutes,minutes/2021/2021-10-25/2021-10-27_city-council-meeting.md,1,2021-10-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,421
meeting_minutes,minutes/2021/2021-10-25/2021-10-27_city-council-meeting.md,2,2021-10-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Henderson and Councilmember Shields being absent,crosswalk,high,422
meeting_minutes,minutes/2021/2021-10-25/2021-10-27_city-council-meeting.md,3,2021-10-27,Council,Ordinance,Land-Use,Other-Land-Use,final-action,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Henderson and Councilmember Shields being absent,rule:lu-accessory,high,423
meeting_minutes,minutes/2021/2021-10-25/2021-10-27_city-council-meeting.md,4,2021-10-27,Council,Ordinance,Ordinance,,final-action,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Henderson and Councilmember Shields being absent,crosswalk,high,424
meeting_minutes,minutes/2021/2021-10-25/2021-10-27_city-council-meeting.md,5,2021-10-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,425
meeting_minutes,minutes/2021/2021-11-01/2021-11-03_special-city-council-work-meeting.md,1,2021-11-03,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,426
meeting_minutes,pmn_backfill/text/pmn_cdra_2021-11-10_807427.md,1,2021-11-10,CDRA,Resolution,Resolution,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,427
meeting_minutes,pmn_backfill/text/pmn_cdra_2021-11-10_807427.md,2,2021-11-10,CDRA,Resolution,Resolution,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,428
meeting_minutes,pmn_backfill/text/pmn_cdra_2021-11-10_807427.md,3,2021-11-10,CDRA,Resolution,Resolution,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,429
meeting_minutes,pmn_backfill/text/pmn_cdra_2021-11-10_807427.md,4,2021-11-10,CDRA,Resolution,Resolution,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,430
meeting_minutes,pmn_backfill/text/pmn_cdra_2021-11-10_807427.md,5,2021-11-10,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,431
meeting_minutes,minutes/2021/2021-11-08/2021-11-10_city-council-meeting.md,1,2021-11-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,432
meeting_minutes,minutes/2021/2021-11-08/2021-11-10_city-council-meeting.md,2,2021-11-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously with Councilmember Ohrn being absent for the vote,crosswalk,high,433
